item_id,premise,hypothesis,gold_label
ps_en_003040,"Is it true that if Nadia promises this reward to her kids, she'll never promise a reward to her kids again?",Ndia has promised a reward to her kids before.,N
ps_en_003041,"If the president migrates to this new social platform, he'll never migrate to a new social platform again.",The president has migrated to a new social platform before.,N
ps_en_003042,"Sam believes that if the professor covers this topic by Chomsky, he'll never cover a topic by Chomsky again.",The professor has covered a topic by Chomsky before.,N
ps_en_003043,"If John volunteers for this mission, he'll never volunteer for a mission again.",John has volunteered for a mission before.,N
ps_en_003044,"Sam believes that if Michelle generates this picture with AI now, she'll never generate a picture with AI again.",Michelle has generated a picture with AI before.,N
ps_en_003045,"Is it true that if the king constructs this model, he'll never construct a model like this again?",The king has constructed a model like this before.,N
ps_en_003046,"Sam believes that if Martin hides this treasure in the dungeon, he'll never hide a treasure in the dungeon again.",Martin has hided a treasure in the dungeon before.,N
ps_en_003047,"If the boy wishes for this music box by Roya, he'll never wish for a music box by Roya again.",The boy has wished for a music box by Roya before.,N
ps_en_003048,"Sam believes that if Martin transmits this signal to the distant satellite, he'll never transmit a signal to the distant satellite again.",Martin has transmited a signal to the distant satellite before.,N
ps_en_003049,"If Nadia hides this secret from Jade, she'll never hide a secret from Jade again.",Nadia has hidden a secret from Jade before.,N
ps_en_003050,"Sam believes that if the doctor strategizes this approach, he'll never strategize an approach again.",The doctor has strategized an approach before.,N
ps_en_003051,"It's not the case that if John initiates this conversation with the prince, he'll never initiate a conversation with the prince again.",John has initiated a conversation with the prince before.,N
ps_en_003052,"Is it true that if Nadia celebrates this birthday for Tiffany, she'll never celebrate a birthday for Tiffany again?",Nadia has celebrated a birthday for Tiffany before.,N
ps_en_003053,"Sam believes that if Walter withdraws from this mandatory course, he'll never withdraw from a mandatory course again.",Walter has withdrew from a mandatory course before.,N
ps_en_003054,"If Ryan judges this contest at the Olympics, he'll never judge a contest at the Olympics again.",Ryan has judged a contest at the Olympics before.,N
ps_en_003055,"Is it true that if Jennifer watches this football match, she'll never watch a football match again?",Jennifer has watched a football match before.,N
ps_en_003056,"Is it true that if the actor calls this friend of her dad, they'll never call a friend of her dad again?",The actor has called a friend of her dad before.,N
ps_en_003057,"Sam believes that if Joel secures this funding resource, he'll never secures a funding resource again.",Joel has secured a funding resource before.,N
ps_en_003058,"Is it true that if the little boy cheats on this test, he'll never cheat on a test again?",The little boy has cheated on a test before.,N
ps_en_003059,"If the teacher agrees with this decision by his student, he'll never agree with a decision by his student again.",The teacher has agreed with a decision by her student before.,N
ps_en_003060,"Sam believes that if John pursues this boring career, he'll never pursue a boring career again.",John has pursued a boring career before.,N
ps_en_003061,"If Michelle generates this picture with AI now, she'll never generate a picture with AI again.",Michelle has generated a picture with AI before.,N
ps_en_003062,"If Joel secures this funding resource, he'll never secures a funding resource again.",Joel has secured a funding resource before.,N
ps_en_003063,"Is it true that if the professor tells this story by Emmy, he'll never tell a story by Emmy again?",The professor has told a story by Emmy before.,N
ps_en_003064,"If Angela performs this operation, she'll never perform an operation again.",Angela has performed an operation before.,N
ps_en_003065,"Is it true that if the guy renovates this house, he'll never renovate a house again?",The guy has renovated a house before.,N
ps_en_003066,"Sam believes that if Angela sketches this design accurately, she'll never sketch a design accurately again.",Angela has sketched a design accurately before.,N
ps_en_003067,"Is it true that if the teacher acknowledges this contribution by Meg, she'll never acknowledge a contribution by Meg again?",The teacher has acknowledged a contribution by Meg before.,N
ps_en_003068,"It's not the case that if the senator engages in this conversation with the actor, he'll never engage in a conversation with the actor again.",The senator has engaged in a conversation with the actor before.,N
ps_en_003069,"Is it true that if Ryan judges this contest at the Olympics, he'll never judge a contest at the Olympics again?",Ryan has judged a contest at the Olympics before.,N
ps_en_003070,"If John ponders this question for a long time, he'll never ponder a question for a long time again.",He has pondered a question for long time before.,N
ps_en_003071,"If Curtis reports on this issue, he'll never report on an issue again.",Curtis has reported on an issue before.,N
ps_en_003072,"Sam believes that if the policeman inspects this salvage vehicle, he'll never inspect a salvage vehicle again.",The policeman has inspected a salvage vehicle before.,N
ps_en_003073,"If Dan runs with this team member at the university, he'll never run with a team member at the university again.",Dan has run with a team member at the university before.,N
ps_en_003074,"Sam believes that if the president calculates this risk for the investment, he'll never calculate a risk for the investment again.",The president has calculated a risk for the investment before.,N
ps_en_003075,"If Nadia supports this cause to improve education, she'll never support a cause to improve education again.",Nadia has supported a cause before.,N
ps_en_003076,"Sam believes that if Bob yells at this friend of Dania, he'll never yell at a friend of Dania again.",Bob has yelled at a friend of Dania before.,N
ps_en_003077,"Is it true that if the president calculates this risk for the investment, he'll never calculate a risk for the investment again?",The president has calculated a risk for the investment before.,N
ps_en_003078,"Is it true that if he reads this long story, he'll never read a story again?",He has read a story before.,N
ps_en_003079,"It's not the case that if Jennifer delegates this task to the workers, she'll never delegate a task to the workers again.",Jennifer has delegated a task to the workers before.,N
ps_en_003080,"Sam believes that if the guy hosts this event, he'll never host an event again.",The guy has hosted an event before.,N
ps_en_003081,"It's not the case that if Tammy establishes a connection with this colleague at work, she'll never establish a connection with a colleague at work again.",Tammy has established a connection with colleague at work before.,N
ps_en_003082,"Is it true that if Kimberley prevents this accident on the road, she'll never prevent an accident on the road again?",Kimberley has prevented an accident on the road before.,N
ps_en_003083,"It's not the case that if Dan zones in on this opportunity to escape, he'll never zones in on an opportunity to escape again.",Dan has zoned in on an opportunity to escape before.,N
ps_en_003084,"It's not the case that if the student takes this break to stay with her family, she'll never take a break to stay with her family again.",The student has taken a break before.,N
ps_en_003085,"It's not the case that if the writer writes this scary story for kids, she'll never write a scary story for kids again.",The writer has written a scary story for kids before.,N
ps_en_003086,"Sam believes that if Benjamin gives this gift to his mom, he'll never give a gift to his mom again.",Benjamin has given a gift to his mom before.,N
ps_en_003087,"Sam believes that if Amy kicks this ball to his dad's face, she'll never kick a ball to his dad's face again.",Amy has kicked a ball to his dad 's face before.,N
ps_en_003088,"Is it true that if the doctor strategizes this approach, he'll never strategize an approach again?",The doctor has strategized an approach before.,N
ps_en_003089,"Sam believes that if the man sacrifices this member of the family, he'll never sacrifice a member of the family again.",The man has sacrificed a member of the family before.,N
ps_en_003090,"Is it true that if Marley gauges this person's actions, he'll never gauge a person's actions again?",Marley has gauged a person's actions before.,N
ps_en_003091,"It's not the case that if Walter puts this on a jacket during summer, he'll never put this on a jacket during summer again.",Walter has put on a jacket during summer before.,N
ps_en_003092,"It's not the case that if Joe cherishes this moment in peace, he'll never cherish a moment in peace again.",Joe has cherished a moment in peace before.,N
ps_en_003093,"It's not the case that if the king demonstrates this technique to bake a cake, he'll never demonstrate a technique to bake a cake again.",The king has demonstrated a technique to bake a cake before.,N
ps_en_003094,"Is it true that if John vocalizes this deeply held belief, he'll never vocalize a deeply held belief again?",John has vocalized a deeply held belief before.,N
ps_en_003095,"If Curtis doubles his efforts in trying to win this competition, he'll never double his efforts to win a competition again.",Curtis has doubled a his efforts in trying to win competition before.,N
ps_en_003096,"Is it true that if Jennifer insults this opponent at the match, she'll never insult an opponent again?",Jennifer has insulted an opponent before.,N
ps_en_003097,"It's not the case that if the boy collaborates on this project with his friend, he'll never collaborate on a project with his friend again.",The boy has collaborated on a project with his friends before.,N
ps_en_003098,"It's not the case that if Curtis copies this legal document at the office, he'll never copy a legal document at the office again.",Curtis has copyied a legal document at office before.,N
ps_en_003099,"Sam believes that if Marley has a curious friend, he gives his friend a ride home.",Marley has a friend.,N
ps_en_003100,"Sam believes that if Mary has a friendly stepson, she asks her stepson to relay messages.",Mary has a stepson.,N
ps_en_003101,"If the actor has a friendly daughter-in-law, he keeps his daughter-in-law away from others.",The actor has a daughter-in-law.,N
ps_en_003102,"It's not the case that if Alan has a smart stepsister, he holds his stepsister tight.",Alan has a stepsister.,N
ps_en_003103,"It's not the case that if Bob has an inspiring stepdaughter, he always brags about his stepdaughter.",Bob has a stepdaughter.,N
ps_en_003104,"Sam believes that if Dan has a diligent son-in-law, he feeds his son-in-law.",Dan is a son-in-law.,N
ps_en_003105,"Sam believes that if the waiter has an outgoing extrovert sister, he complains to his sister regularly.",The waiter has a sister.,N
ps_en_003106,"Sam believes that if the merchant has a friendly sister, he recommends his friendly sister for the job.",The merchant has a sister.,N
ps_en_003107,"Is it true that if the policeman has a talented stepdaughter, he promises his stepdaughter to stay?",The policeman has a stepdaughter.,N
ps_en_003108,"If Tammy has a spirited son-in-law, he opposes his son-in-law's proposed plan.",Tammy has a son-in-law.,N
ps_en_003109,"It's not the case that if the senator has an adventurous daughter, he moves in with his daughter.",The senator has a daughter.,N
ps_en_003110,"It's not the case that if Carlos has an ambitious son, he starts his son in a business.",Carlos has a son.,N
ps_en_003111,"If the king has a wise daughter-in-law, he collaborates with his daughter-in-law on a secret project.",The king has a daughter-in-law.,N
ps_en_003112,"Is it true that if the woman has a dutiful uncle, she plays with his uncle?",The woman has an uncle.,N
ps_en_003113,"Sam believes that if Tammy has a curious son, he finishes his son's incomplete assignment.",Tammy has a son.,N
ps_en_003114,"Is it true that if Homer has an inspiring brother, he raises his brother with care?",Homer has a brother.,N
ps_en_003115,"Sam believes that if Carlos has a charismatic granddaughter, he insults his granddaughter.",Carlos has a granddaughter.,N
ps_en_003116,"Sam believes that if the waiter has a smart stepsister, he picks his stepsister an apple.",The waiter has a stepsister.,N
ps_en_003117,"If Tammy has a trustable son-in-law, he brings his son-in-law to the party.",Tammy has a son.,N
ps_en_003118,"Sam believes that if Carlos has a cheerful partner, he sacrifices his partner for everything.",Carlos has a partner.,N
ps_en_003119,"If the guy has a young granddaughter, he lives with his granddaughter.",The guy has a granddaughter.,N
ps_en_003120,"It's not the case that if Benjamin has a responsible nephew, he flies his nephew to London.",Benjamin has a nephew.,N
ps_en_003121,"If Alan has an enthusiastic sister, he looks at his sister with love.",Alan has a sister.,N
ps_en_003122,"It's not the case that if the boss has an intelligent granddaughter, he shows his granddaughter the room.",The boss has a granddaughter.,N
ps_en_003123,"It's not the case that if the woman has an ambitious neighbor, she wishes her neighbor the best.",The woman has a neighbor.,N
ps_en_003124,"It's not the case that if the boss has an inspiring granddaughter, he prevents his granddaughter from making a mistake.",The boss has a granddaughter.,N
ps_en_003125,"Is it true that if the boss has an inspiring granddaughter, he prevents his granddaughter from making a mistake?",The boss has a granddaughter.,N
ps_en_003126,"If the women have an enthusiastic client, they reckon their client as reliable.",The women have a client.,N
ps_en_003127,"Is it true that if the driver has a cheerful cousin, he collects his cousin vintage stamps?",The driver has a cousine.,N
ps_en_003128,"Sam believes that if Nadia has an inspiring nephew, she leaves her nephew.",Nadia has a nephew.,N
ps_en_003129,"Sam believes that if the woman has a friendly brother, she takes her brother to the party.",The woman has a brother.,N
ps_en_003130,"If the merchant has a spirited uncle, he denies his uncle's request.",The merchant has an uncle.,N
ps_en_003131,"If Mary has a friendly stepson, she asks her stepson to relay messages.",Mary has a stepson.,N
ps_en_003132,"Sam believes that if Bruce has a considerate niece, he selects his niece as his assistant.",Bruce has a niece.,N
ps_en_003133,"If Guy has a careless stepdaughter, he prevents his stepdaughter from making a mistake.",Guy has a stepdaughter.,N
ps_en_003134,"It's not the case that if Carlos has a cheerful partner, he sacrifices his partner for everything.",Carlos has a partner.,N
ps_en_003135,"It's not the case that if the king has an intelligent uncle, he recognizes his uncle immediately.",The king has an uncle.,N
ps_en_003136,"If Mary has a patient sister, she takes her patient sister home.",Mary has a sister.,N
ps_en_003137,"Sam believes that if Mary has an intellectual nephew, she flies her nephew to New York.",Mary has an nephew.,N
ps_en_003138,"Is it true that if Brett has a patient niece, he studies with his niece?",Brett has a niece.,N
ps_en_003139,"If Jacob has a loving cousin, he studies with his cousin.",Jacob has a cousin.,N
ps_en_003140,"It's not the case that if Brett has a considerate granddaughter, he calls his granddaughter often.",Brett has a granddaughter.,N
ps_en_003141,"If the king has a son over 30, he moves in with his son.",The king has a son.,N
ps_en_003142,"Is it true that if Marley has a curious friend, he gives his friend a ride home?",Marley has a friend.,N
ps_en_003143,"It's not the case that if the waiter has a responsible brother, he warns his brother to stay away.",The waiter has a brother.,N
ps_en_003144,"Is it true that if Mary has a young son, she tells her son a story?",Mary has a son.,N
ps_en_003145,"Sam believes that if Brett has a reliable partner, he stays with his partner.",Brett has a partner.,N
ps_en_003146,"It's not the case that if Ryan has an empathetic niece, he reaches out to his niece. ",Ryan has a niece.,N
ps_en_003147,"Sam believes that if the woman has a patient stepson, she presents her stepson a thoughtful gift.",The woman has a stepson.,N
ps_en_003148,"Is it true that if the cashier has an inspiring nephew, he argues with his nephew?",The cashier has a nephew.,N
ps_en_003149,"Is it true that if Joel has a kind roommate, he accompanies his roommate to the wedding?",Joel has a roommate.,N
ps_en_003150,"If the president has a reserved introvert stepson, he sings a song for his stepson.",The president has a stepson.,N
ps_en_003151,"Sam believes that if the cashier has an inspiring nephew, he argues with his nephew.",The cashier has a nephew.,N
ps_en_003152,"Is it true that if Lawrence has an ambitious brother, he grounds his brother?",Lawrence has a brother.,N
ps_en_003153,"Sam believes that if the waiter has a responsible brother, he warns his brother to stay away.",The waiter has a brother.,N
ps_en_003154,"Sam believes that if Alice has a young uncle, she initiates her uncle into a group.",Alice has an uncle.,N
ps_en_003155,"Is it true that if the king has a wise daughter-in-law, he collaborates with his daughter-in-law on a secret project?",The king has a daughter-in-law.,N
ps_en_003156,"Sam believes that if the woman has a dutiful uncle, she plays with his uncle.",The woman has an uncle.,N
ps_en_003157,"It's not the case that if the boy has a charismatic nephew, he cooperates with his nephew.",The boy has a nephew.,N
ps_en_003158,"It's not the case that if the boss has a compassionate stepsister, he qualifies his stepsister for a promotion.",The boss has a stepsister.,N
ps_en_003159,"If Angela has a loving stepsister, she spoils her stepsister.",Angela has a stepsister.,N
ps_en_003160,"Is it true that if John has an inspiring stepson, he nominates his stepson for an award?",John has an stepson.,N
ps_en_003161,"It's not the case that if the butcher has a cheerful roommate, he reserves his roommate a hotel.",The butcher has a roommate.,N
ps_en_003162,"Is it true that if Homer has a prudent nephew, he places his nephew under supervision?",Homer has a nephew.,N
ps_en_003163,"Is it true that if Bob has a patient son-in-law, he sees his son-in-law as a successful person?",Bob has a son-in-law.,N
ps_en_003164,"Is it true that if Nadia has a spirited son-in-law, she sends her son-in-law flowers?",Nadia has a son-in-law.,N
ps_en_003165,"Sam believes that if Ryan has a chatty stepson, he prevents his stepson from making a mistake.",Ryan has a stepson.,N
ps_en_003166,"If Joel has a bright roommate, he listens to his roommate.",Joel has a roommate.,N
ps_en_003167,"Sam believes that if Homer has a diligent stepdaughter, he recommends his stepdaughter for the job.",Homer has a stepdaughter.,N
ps_en_003168,"Sam believes that if Nadia has a compassionate stepdaughter, she travels with her stepdaughter.",Nadia has a stepdaughter.,N
ps_en_003169,"If the women have a diligent brother, they promise their brother to stay.",The women have a brother.,N
ps_en_003170,"Is it true that if Omar has a bright uncle, he sings a song for his uncle?",Omar has an uncle.,N
ps_en_003171,"It's not the case that if Alan has a loud stepson, he kicks his stepson out of the house.",Alan has a stepson.,N
ps_en_003172,"If Brett has a reliable partner, he stays with his partner.",Brett has a partner.,N
ps_en_003173,"Sam believes that if the driver has a dutiful stepson, he drives his stepson home.",The driver has a stepson.,N
ps_en_003174,"Sam believes that if Martin has a loving granddaughter, he buys his granddaughter a candy.",Martin has granddaughter.,N
ps_en_003175,"Sam believes that if Ryan has a spirited son, he dances with his son.",Ryan has a son.,N
ps_en_003176,"If Kimberley has a curious sister, she buys his sister a house.",Kimberley has a sister.,N
ps_en_003177,"Is it true that if Homer has a diligent stepdaughter, he recommends his stepdaughter for the job?",Homer has a stepdaughter.,N
ps_en_003178,"Is it true that if Carlos has an ambitious son, he starts his son in a business?",Carlos has a son.,N
ps_en_003179,"Is it true that if Melissa has a warm-hearted sister, she turns her sister against you?",Melissa has a sister.,N
ps_en_003180,"It's not the case that if Carlos has a loving uncle, he provides his uncle with a unique opportunity.",Carlos has an uncle.,N
ps_en_003181,"If Walter has a spirited stepdaughter, he learns from his stepdaughter.",Walter has a stepdaughter.,N
ps_en_003182,"Is it true that if Tammy has a trustable son-in-law, he brings his son-in-law to the party?",Tammy has a son.,N
ps_en_003183,"Is it true that if Walter has a warm-hearted stepsister, he reaches out to his stepsister?",Walter has a stepsister.,N
ps_en_003184,"It's not the case that if the doctor has a trustable daughter, he wishes his daughter the best.",The doctor has a daughter.,N
ps_en_003185,"Is it true that if the woman has a trustable brother, she serves his brother hot tea?",The woman has a brother.,N
ps_en_003186,"Sam believes that if Benjamin has an empathetic son, he trusts his son's judgement.",Benjamin has a son.,N
ps_en_003187,"Is it true that if Alexander has a modest roommate, he does not judge his roommate?",Alexander has a roommate.,N
ps_en_003188,"It's not the case that if Marley has a talented cousin, he sends his cousin flowers.",Marley has a cousin.,N
ps_en_003189,"If the girl has a kind little sister, she talks to her sister.",The girl has a sister.,N
ps_en_003190,"Sam believes that if the man has a playful son-in-law, he issues a ticket for his son-in-law.",The man has a son-in-law.,N
ps_en_003191,"Sam believes that if Alan has an enthusiastic sister, he looks at his sister with love.",Alan has a sister.,N
ps_en_003192,"Is it true that if Bob has an inspiring stepdaughter, he always brags about his stepdaughter?",Bob has a stepdaughter.,N
ps_en_003193,"Is it true that if Bob has a deceitful daughter, he kicks his daughter out of the house?",Bob has a daughter.,N
ps_en_003194,"Sam believes that if the woman has a trustable brother, she serves his brother hot tea.",The woman has a brother.,N
ps_en_003195,"Is it true that if Guy has a careless stepdaughter, he prevents his stepdaughter from making a mistake?",Guy has a stepdaughter.,N
ps_en_003196,"If Brett has a wise uncle, he inspects his uncle's belongings.",Brett has an uncle.,N
ps_en_003197,"It's not the case that if Angela has a curious son, she sings a song for her son.",Angela has a son.,N
ps_en_003198,"Is it true that if Mary and Bob have a playful daughter-in-law, they take their daughter-in-law to the party?",Mary and Bob have a daughter-in-law.,N
ps_en_003199,"If Bruce has a diligent stepdaughter, he gives his stepdaughter a gift.",Bruce has a stepdaughter.,N
ps_en_003200,"If Lawrence has an ambitious brother, he grounds his brother.",Lawrence has a brother.,N
ps_en_003201,"Is it true that if the lady has a patient sister, she runs with her sister?",The lady has a sister.,N
ps_en_003202,"If Bob has an ambitious stepsister, he collaborates with his stepsister on a task.",Bob has a stepsister.,N
ps_en_003203,"It's not the case that if the woman has a talented stepson, she wishes his stepson the best.",The woman has a stepson.,N
ps_en_003204,"It's not the case that if Mary has a friendly stepson, she asks her stepson to relay messages.",Mary has a stepson.,N
ps_en_003205,"If the lady has a curious stepsister, she signs his stepsister's application.",The lady has a stepsister.,N
ps_en_003206,"It's not the case that if Mary has a patient sister, she takes her patient sister home.",Mary has a sister.,N
ps_en_003207,"Is it true that if Alexander has an enthusiastic friend, he gives his friend a thoughtful gift?",Alexander has friend.,N
ps_en_003208,"If Ryan has a talented daughter-in-law, he learns a lot from her daughter-in-law.",Ryan has a daughter-in-law.,N
ps_en_003209,"Is it true that if Carlos has a warm-hearted cousin, he treats his cousin kindly?",Carlos has a cousin.,N
ps_en_003210,"Is it true that if the boss has an intelligent granddaughter, he shows his granddaughter the room?",The boss has a granddaughter.,N
ps_en_003211,"Sam believes that if Alice has a chatty son, she rents a house for her son.",Alice has a son.,N
ps_en_003212,"Sam believes that if the women have a diligent brother, they promise their brother to stay.",The women have a brother.,N
ps_en_003213,"Sam believes that if Mary and Bob have a talented stepson, they reserve a hotel for their stepson.",Mary has a stepson.,N
ps_en_003214,"Sam believes that if John has a modest son-in-law, he borrows his son-in-law her car.",John has a son-in-law.,N
ps_en_003215,"Is it true that if the driver has a dutiful stepson, he drives his stepson home?",The driver has a stepson.,N
ps_en_003216,"Sam believes that if Bruce has a trustworthy uncle, he walks with his uncle.",Bruce has an uncle.,N
ps_en_003217,"Is it true that if Martin has an intellectual uncle, he looks at his uncle with love?",Martin has an uncle.,N
ps_en_003218,"Sam believes that if Wendy has a kind roommate, she expresses her heartfelt gratitude to her roommate.",Wendy has a roommate.,N
ps_en_003219,"If Tammy has a curious son, he finishes his son's incomplete assignment.",Tammy has a son.,N
ps_en_003220,"Sam believes that if Nadia has a spirited son-in-law, she sends her son-in-law flowers.",Nadia has a son-in-law.,N
ps_en_003221,"Is it true that if Benjamin has an empathetic daughter-in-law, he carries his daughter-in-law's belongings?",Benjamin has a daughter-in-law.,N
ps_en_003222,"If the king has an educated nephew, he sings a song for his nephew.",The king has a nephew.,N
ps_en_003223,"Sam believes that if the president has a trustworthy niece, he instructs his niece on the procedures.",The president has a niece.,N
ps_en_003224,"If the professor has a compassionate nephew, he dance with his nephew.",The professor has a nephew.,N
ps_en_003225,"It's not the case that if Kimberley has a curious sister, she buys his sister a house.",Kimberley has a sister.,N
ps_en_003226,"It's not the case that if the senator has a kind niece, he escapes with his niece.",The senator has a niece.,N
ps_en_003227,"Is it true that if Bruce has a trustworthy uncle, he walks with his uncle?",Bruce has an uncle.,N
ps_en_003228,"It's not the case that if Amy has a warm-hearted granddaughter, she sets her granddaughter a time to meet.",Amy has a granddaughter.,N
ps_en_003229,"Sam believes that if the king has a wise daughter-in-law, he collaborates with his daughter-in-law on a secret project.",The king has a daughter-in-law.,N
ps_en_003230,"It's not the case that if Alan has an enthusiastic sister, he looks at his sister with love.",Alan has a sister.,N
ps_en_003231,"Is it true that if the waiter has a responsible brother, he warns his brother to stay away?",The waiter has a brother.,N
ps_en_003232,"If Mary and Bob have a dutiful daughter, they bring their daughter home.",Mary and bob has a daughter.,N
ps_en_003233,"If John has a spirited niece, he turns his niece against you.",John has a niece.,N
ps_en_003234,"If the boy has an intelligent son-in-law, he wrestles with his son-in-law.",The boy has a son-in-law.,N
ps_en_003235,"If Brett has a patient niece, he studies with his niece.",Brett has a niece.,N
ps_en_003236,"It's not the case that if Walter has a chatty daughter-in-law, he lives with his daughter-in-law.",Walter has a daughter-in-law.,N
ps_en_003237,"Sam believes that if Dan has an adventurous friend, he promises his friend that he stays.",Dan has a friend.,N
ps_en_003238,"It's not the case that if Benjamin has an empathetic daughter-in-law, he carries his daughter-in-law's belongings.",Benjamin has a daughter-in-law.,N
ps_en_003239,"Is it true that if the woman has a patient stepson, she presents her stepson a thoughtful gift?",The woman has a stepson.,N
ps_en_003240,"Is it true that if Amy has a dutiful daughter-in-law, she remains her daughter-in-law's best friend?",Amy has a daughter-in-law.,N
ps_en_003241,"Is it true that if the senator has an intelligent son, he greets his son?",The senator has a son.,N
ps_en_003242,"If Guy has an empathetic roommate, he escapes with his roommate.",Guy has a roommate.,N
ps_en_003243,"Sam believes that if Marley has an inspiring roommate, he teaches his roommate a lesson.",Marley has a roommate.,N
ps_en_003244,"If the woman has an intelligent roommate, she advises her roommate to proceed cautiously.",The woman has a roommate.,N
ps_en_003245,"It's not the case that if Tammy has a reserved introvert partner, he listens to his partner.",Tammy has a partner.,N
ps_en_003246,"Is it true that if Wendy has a kind roommate, she expresses her heartfelt gratitude to her roommate?",Wendy has a roommate.,N
ps_en_003247,"Sam believes that if the doctor has a modest roommate, he employs his roommate in his company.",The doctor has a roommate.,N
ps_en_003248,"Is it true that if Jennifer has a spirited son-in-law, she qualifies her son-in-law for a promotion?",Jennifer has a son-in-law.,N
ps_en_003249,"If the boy has a considerate cousin, he picks his cousin an apple.",The boy has a cousin.,N
ps_en_003250,"If Marley has a messy roommate, he kick his roommate out of the house.",Marley has a roommate.,N
ps_en_003251,"Sam believes that if the cashier has an enthusiastic friend, he cheers his friend up immensely.",The cashier has a friend.,N
ps_en_003252,"If Lisa has a young son-in-law, she sells her son-in-law a house.",Lisa has a son-in-law.,N
ps_en_003253,"Is it true that if the waiter has a loving granddaughter, he moves in with his granddaughter?",The waiter has a granddaughter.,N
ps_en_003254,"If Carlos has a warm-hearted cousin, he treats his cousin kindly.",Carlos has a cousin.,N
ps_en_003255,"It's not the case that if Melissa has a warm-hearted sister, she turns her sister against you.",Melissa has a sister.,N
ps_en_003256,"It's not the case that if Mary has a smart granddaughter, she ensures her granddaughter that she'll be safe.",Mary has a granddaughter.,N
ps_en_003257,"It's not the case that if Marley has a young friend, he resides with his friend.",Marley has a friend.,N
ps_en_003258,"It's not the case that if Benjamin has a playful brother, he remains his brother's best friend.",Benjamin has a brother.,N
ps_en_003259,"Sam believes that if Joel has a bright roommate, he listens to his roommate.",Joel has a roommate.,N
ps_en_003260,"It's not the case that if Dan has a diligent stepson, he smokes with his diligent stepson.",Dan has a stepson.,N
ps_en_003261,"Is it true that if Martin has a loving granddaughter, he buys his granddaughter a candy?",Martin has granddaughter.,N
ps_en_003262,"Sam believes that if the teacher has a warm-hearted neighbor, he warn his neighbor.",The teacher has a neighbor.,N
ps_en_003263,"It's not the case that if Mary and Bob have a dutiful daughter, they bring their daughter home.",Mary and bob has a daughter.,N
ps_en_003264,"Sam believes that if Lawrence has an outgoing extrovert stepson, he rents his stepson a room.",Lawrence has a stepson.,N
ps_en_003265,"Is it true that if Guy has an empathetic roommate, he escapes with his roommate?",Guy has a roommate.,N
ps_en_003266,"If Michelle has a charismatic daughter-in-law, he reports his daughter-in-law missing.",Michelle has a daughter-in-law.,N
ps_en_003267,"If Omar has a bright uncle, he sings a song for his uncle.",Omar has an uncle.,N
ps_en_003268,"Sam believes that if Alan has a curious nephew, he fills his nephew's cup quickly.",Alan has a nephew.,N
ps_en_003269,"Is it true that if the waiter has an outgoing extrovert sister, he complains to his sister regularly?",The waiter has a sister.,N
ps_en_003270,"If the guy has a dishonest niece, he inspects his niece's bag.",The guy has a niece.,N
ps_en_003271,"If the waiter has a responsible brother, he warns his brother to stay away.",The waiter has a brother.,N
ps_en_003272,"Sam believes that if Joel has a trustworthy friend, he promises his friend to stay.",Joel has a friend.,N
ps_en_003273,"Sam believes that if Lisa has an empathetic daughter-in-law, she lends her daughter-in-law a car.",Lisa has a daughter-in-law.,N
ps_en_003274,"It's not the case that if the woman has a trustable brother, she serves his brother hot tea.",The woman has a brother.,N
ps_en_003275,"Is it true that if the guy has a dishonest niece, he inspects his niece's bag?",The guy has a niece.,N
ps_en_003276,"Is it true that if Alan has an enthusiastic sister, he looks at his sister with love?",Alan has a sister.,N
ps_en_003277,"It's not the case that if Kimberley has a responsible grandson, she hires her grandson in her company.",Kimberley has a grandson.,N
ps_en_003278,"If the woman has an ambitious neighbor, she wishes her neighbor the best.",The woman has a neighbor.,N
ps_en_003279,"If Brett has a modest stepsister, he delivers his stepsister a warm meal.",Brett has a stepsister.,N
ps_en_003280,"Sam believes that if Jacob has a supportive brother, he initiates his brother into a group.",Jacob has a brother.,N
ps_en_003281,"Is it true that if Alan has a smart stepsister, he holds his stepsister tight?",Alan has a stepsister.,N
ps_en_003282,"It's not the case that if Curtis has a spirited best friend, he lends his best friend her car.",Curtis has a friend.,N
ps_en_003283,"If Lawrence has an empathetic roommate, he thinks of his roommate.",Lawrence has a roommate.,N
ps_en_003284,"It's not the case that if Angela has a kind daughter-in-law, she criticizes her daughter-in-law's behavior.",Angela has a daughter-in-law.,N
ps_en_003285,"If Bob has an inspiring stepdaughter, he always brags about his stepdaughter.",Bob has a stepdaughter.,N
ps_en_003286,"Sam believes that if John has an intellectual stepdaughter, he argues with his stepdaughter.",John has an stepdaughter.,N
ps_en_003287,"Is it true that if Dan has a young daughter, he stays with his daughter?",Dan has a daughter.,N
ps_en_003288,"If the senator has a reserved introvert grandson, he criticizes his grandson's behavior.",The senator has a grandson.,N
ps_en_003289,"It's not the case that if the waiter has a loving grandson, he spoils his grandson.",The waiter has a grandson.,N
ps_en_003290,"If the boy has a submissive friend, he dictates his friend how to talk.",The boy has a friend.,N
ps_en_003291,"Sam believes that if Brett has a patient niece, he studies with his niece.",Brett has a niece.,N
ps_en_003292,"Is it true that if the senator has a kind niece, he escapes with his niece?",The senator has a niece.,N
ps_en_003293,"If Ryan has an empathetic niece, he reaches out to his niece. ",Ryan has a niece.,N
