item_id,sentence,option_a,option_b
pr_ru_000805,"Женщина хотела засунуть руку в перчатку, но _ оказалась слишком большой.", рука, перчатка
pr_ru_000806,"Женщина хотела засунуть руку в перчатку, но _ оказалась слишком маленькой.", перчатка, рука
pr_ru_000807,"Во время упражнений Джейсон мог использовать шагомер, а не свой смартфон, потому что _ работал.", смартфон, шагомер
pr_ru_000808,"Во время упражнений Джейсон мог использовать шагомер, а не свой смартфон, потому что _ был сломан.", шагомер, смартфон
pr_ru_000809,"В ее чемодане не было места для сомбреро, потому что _ был слишком мал.", сомбреро, чемодан
pr_ru_000810,"В ее чемодане не было места для сомбреро, потому что _ было слишком большим.", сомбреро, чемодан
pr_ru_000812,"Он думает, что купленная им скульптура намного лучше, чем картина, которую я купил, только потому, что _ дешевая.", скульптура, картина
pr_ru_000813,"Сью попыталась положить свою старую расческу в сумочку, но она не подошла, потому что _ была слишком длинной.", сумочка, расческа
pr_ru_000814,"Сью попыталась положить свою старую расческу в сумочку, но она не подошла, потому что _ была слишком короткой.", сумочка, расческа
pr_ru_000815,"В этом году пчелиного воска было не так много, поэтому мы выбросили соты в мусор, вместо того, чтобы делать мед, поскольку _ был приемлемым вариантом.", мусор, мед
pr_ru_000816,"В этом году пчелиного воска было не так много, поэтому мы выбросили соты в мусор, вместо того, чтобы делать мед, поскольку _ был нежизнеспособным вариантом.", мед, мусор
pr_ru_000817,"Кевин решил использовать полироль вместо морилки для дерева, потому что _ выглядела неинтересно.", полироль, морилка
pr_ru_000819,"Путешественник попытался спрятать паспорт в кармане, но _ оказался слишком большим.", карман, паспорт
pr_ru_000820,"Путешественник пытался спрятать паспорт в кармане, но _ оказался слишком маленьким.", паспорт, карман
pr_ru_000821,"Лиаму нравилось мыть уши раствором, а не колпачком, потому что _ был более мягким.", раствор, колпачок
pr_ru_000823,"Люлька была более приятным подарком будущей маме вместо коляски, потому что _ была сделана вручную.", люлька, коляска
pr_ru_000824,"Люлька была более приятным подарком, который будущая мама получила вместо коляски, потому что _ была сделана машиной.", коляска, люлька
pr_ru_000826,"Красный кабриолет не поместится в гараже, потому что _ слишком узкий.", гараж, кабриолет
pr_ru_000827,"Река стекала воду в океан до тех пор, пока ее источник не перестал быть водой, _ был изобильным.", океан, источник
pr_ru_000828,"Река стекала воду в океан до тех пор, пока ее источник не перестал быть водой, _ был скудным.", океан, источник
pr_ru_000829,"Татуировка не работала на его руке, но была великолепна на груди, так как _ была слишком узкой для рисунка.", грудь, рука
pr_ru_000830,"Татуировка не работала на его руке, но была великолепна на его груди, так как _ была достаточно широкой для произведения искусства.", рука, грудь
pr_ru_000831,"Мой отец ненавидел старую версию на работе по сравнению с новой системой, потому что _ была ужасной.", система, версия
pr_ru_000832,"Мой отец ненавидел старую версию на работе по сравнению с новой системой, потому что _ фантастическая.", версия, система
pr_ru_000835,"Скейтборд лучше выполнял олли по сравнению с лонгбордом, потому что _ был намного легче.", лонгборд, скейтборд
pr_ru_000836,"Скейтборд лучше справлялся с олли по сравнению с лонгбордом, потому что _ был слишком тяжелым.", лонгборд, скейтборд
pr_ru_000837,"Лед нельзя было вылить из кувшина, потому что _ слишком большой.", лед, кувшин
pr_ru_000838,"Лед нельзя было вылить из кувшина, потому что _ слишком узкий.", лед, кувшин
pr_ru_000839,"Проблема была намного хуже, чем ситуация с Джоном, потому что _ затронула больше людей.", ситуация, проблема
pr_ru_000840,"Проблема была намного хуже, чем ситуация с Джоном, потому что _ затрагивала только его самого.", ситуация, проблема
pr_ru_000841,"Женщине досталась блузка вместо рубашки, потому что _ была меньше по размеру.", блузка, рубашка
pr_ru_000843,"Бандана не закрывала его лицо так хорошо, как маска, потому что _ была крохотной.", маска, бандана
pr_ru_000844,"Бандана не закрывала его лицо так хорошо, как маска, потому что _ была идеальной.", бандана, маска
pr_ru_000845,"Я убрала говядину из своего рациона и добавила свинину, так как _ оказалась сытной..", свинина, говядина
pr_ru_000846,"Кросс-тренинг для бегунов сочетает в себе интенсивность спринта с легкостью бега трусцой, поскольку _ необходима для быстрых рывков.", мягкость, интенсивность
pr_ru_000847,"Кросс-тренинг для бегунов сочетает в себе интенсивность спринта с легкостью бега трусцой, поскольку _ необходима для более длительных пробежек.", интенсивность, мягкость
pr_ru_000848,"Для заживления шрама потребовалась медицинская помощь, а порез зажил естественным путем, потому что _ был серьезной раной.", порез, шрам
pr_ru_000849,"Для заживления шрама потребовалась медицинская помощь, а порез зажил естественным путем, потому что _ был небольшой раной.", порез, шрам
pr_ru_000850,"По любым меркам опера была катастрофой по сравнению с симфонией, поскольку _ финансировалась очень скупо.", симфония, опера
pr_ru_000851,"По любым меркам опера была катастрофой по сравнению с симфонией, поскольку _ финансировалась очень щедро.", опера, симфония
pr_ru_000852,"Джон решил сделать ставку на предстоящую гонку, потому что _ была огромной.", ставка, гонка
pr_ru_000853,"Джон решил сделать ставку на предстоящую гонку, потому что _ была небольшой.", гонка, ставка
pr_ru_000854,"Горничной пришлось мыть кухонный стол уксусом вместо химиката, потому что _ был в порядке.", уксус, химикат
pr_ru_000855,"Горничной пришлось мыть кухонный стол уксусом вместо химиката, потому что _ был дорогим.", химикат, уксус
pr_ru_000856,"Мужчина использовал проволоку вместо веревки, чтобы повесить тяжелое зеркало, так как _ могла выдержать больший вес.", веревка, проволока
pr_ru_000857,"Мужчина использовал проволоку вместо веревки, чтобы повесить тяжелое зеркало, поскольку _ могла выдерживать меньший вес.", веревка, проволока
pr_ru_000858,"Бен хотел съесть на завтрак бекон или салат, но по утрам _ был слишком нездоровым.", салат, бекон
pr_ru_000859,"Бен хотел съесть на завтрак бекон или салат, но на утро _ был слишком полезен.", салат, бекон
pr_ru_000861,"Предоставленный в холле крем не мог покрыть животик ребенка, потому что _ маленький.", крем, животик
pr_ru_000862,"Новая рубашка Джона, которую он купил себе, не подходила к его спине, _ была слишком узкой.", рубашка, спина
pr_ru_000863,"Новая рубашка Джона, которую он купил себе, не подходила к его спине, его _ была слишком широкой.", рубашка, спина
pr_ru_000864,"В жаркую погоду я всегда ношу шляпу, а не кепку, потому что _ закрывает большую площадь.", шляпа, кепка
pr_ru_000869,"Мужчина снял майку и надел футболку, потому что _ была свежей.", футболка, майка
pr_ru_000870,"Брюс попытался положить помаду в сумку, чтобы продолжить покупки, но _ оказалась слишком маленькой.", сумка, помада
pr_ru_000871,"Брюс попытался положить помаду в сумку, чтобы продолжить покупки, но _ оказалась слишком большой.", сумка, помада
pr_ru_000872,"Автобус должен был прибыть в 7: 45, но концерт с участием моей любимой инди-группы был назначен на 8: 00; К счастью, _ приехал рано, поэтому я ничего не пропустил.", концерт, автобус
pr_ru_000873,"Автобус должен был прибыть в 7: 45, но концерт с участием моей любимой инди-группы был назначен на 8: 00; К счастью, _ опоздал, поэтому я ничего не пропустил.", автобус, концерт
pr_ru_000874,"Джеймсу нужен был ящик побольше, чтобы собрать серебро, которое он обменял на золото, потому что _ больше.", золото, серебро
pr_ru_000875,"Джеймсу нужен был ящик побольше, чтобы собрать серебро, которое он обменял на золото, потому что _ меньше.", золото, серебро
pr_ru_000876,"Он переместил свою пачку бумаг за работой со стула на стол, так что теперь _ убран.", стол, стул
pr_ru_000877,"Он переместил свою пачку бумаг за работой со стула на стол, так что теперь _ накрыт.", стол, стул
pr_ru_000879,"Пара купила новую кровать для своей комнаты, но ей пришлось вернуть ее, потому что _ была слишком большой.", комната, кровать
pr_ru_000880,"Работать с новой машиной было легче, чем с новой работой, потому что _ была более серьезной.", машина, работа
pr_ru_000881,"Работать с новой машиной было труднее, чем с новой работой, потому что _ была большим изменением.", машина, работа
pr_ru_000882,"Лечение потребовалось для головы человека, но не для его спины, потому что _ была ужасна.", спина, голова
pr_ru_000884,"Я купил новую дверь, но она не подходила к светлой комнате, потому что _ была темного цвета.", дверь, комната
pr_ru_000885,"Я купил новую дверь, но она не подходила к светлой комнате, потому что _ была яркого цвета.", дверь, комната
pr_ru_000886,"Брейден заливал цемент из тачки в яму на просторном заднем дворе, пока _ не опустела.", тачка, яма
pr_ru_000887,"Брейден заливал цемент из тачки в яму на просторном заднем дворе, пока _ не была заполнена.", тачка, яма
pr_ru_000888,"В гараже можно было припарковать 3 машины, а в навесе - только 2, потому что _ был больше.", гараж, навес
pr_ru_000889,"3 машины можно было припарковать в гараже, но только 2 в навесе, потому что _ был меньше.", гараж, навес
pr_ru_000890,"Том переместил головоломку со стола на пол, потому что _ был чище.", пол, стол
pr_ru_000892,"Лосьон выбросили и заменили спреем, так как _ не снимал боль.", лосьон, спрей
pr_ru_000893,"Лосьон выбросили и заменили спреем, так как _ помог облегчить боль.", спрей, лосьон
pr_ru_000894,"Ей хотелось купить коврик для патио, потому что _ выглядело голым.", коврик, патио
pr_ru_000895,"Ей хотелось купить коврик для патио, потому что _ был в продаже.", коврик, патио
pr_ru_000896,"Я хочу использовать для игры телевизор, а не компьютер, потому что _ больше.", телевизор, компьютер
pr_ru_000897,"Я хочу использовать для игры телевизор, а не компьютер, потому что _ меньше.", телевизор, компьютер
pr_ru_000899,"Когда солнце село, поле приобрело золотистый оттенок, так как в тот вечер _ поглощало свет.", поле, солнце
pr_ru_000900,"Мотор на лодке был меньше, чем на яхте, поэтому _ была мощнее.", лодка, яхта
pr_ru_000901,"Мотор на лодке был меньше, чем на яхте, поэтому _ была слабее.", лодка, яхта
pr_ru_000902,"Джеймс не смог найти белый контроллер вокруг дивана, _ определенно спрятан.", диван, контроллер
pr_ru_000903,"Джеймс не смог найти белый контроллер вокруг дивана, _ явно видно.", контроллер, диван
pr_ru_000904,"Пол спорил, из какого строительного материала строить кирпич или ПВХ, потому что _ грубый.", ПВХ, кирпич
pr_ru_000905,"Пол спорил, из какого строительного материала строить кирпич или ПВХ, потому что _ гладкий.", кирпич, ПВХ
pr_ru_000906,"Он не возражал, когда масло попало на стул, но злился, когда оно попало на диван, потому что _ был дешевым.", диван, стул
pr_ru_000907,"Он не возражал, когда масло попало на стул, но злился, когда оно попало на диван, потому что _ был дорогим.", диван, стул
pr_ru_000909,"Мы отказались от радио как средства массовой информации, чтобы сделать наше заявление, и вместо этого выбрали телевидение, поскольку _ охватило очень много людей.", радио, телевидение
pr_ru_000910,"Джон хотел отправиться в Австралию на корабле, но у него было мало времени, поэтому он воспользовался поездом, потому что _ быстрее.", корабль, поезд
pr_ru_000911,"Джон хотел отправиться в Австралию на корабле, но у него было мало времени, поэтому он воспользовался поездом, потому что _ медленнее.", поезд, корабль
pr_ru_000912,"Он вынул свой секретный рецепт из папки и поместил его в книгу, так как _ была уязвима для посторонних глаз.", книга, папка
pr_ru_000913,"Он вынул свой секретный рецепт из папки и поместил его в книгу, так как _ была в безопасности от посторонних глаз.", книга, папка
pr_ru_000914,"Его травма намного хуже, чем ее царапина, потому что _ возникла в результате ужасного несчастного случая.", царапина, травма
pr_ru_000915,"Его травма намного хуже, чем ее царапина, потому что _ возникла в результате крошечной аварии.", травма, царапина
pr_ru_000916,"Девушка купила на рынке энергетический коктейль, чтобы подавить аппетит, однако _ не прошел.", рынок, коктейль
pr_ru_000917,"Девушка купила на рынке энергетический коктейль, чтобы подавить аппетит, однако _ процветал.", рынок, коктейль
pr_ru_000918,"Малыш не поместился в куртке, но прекрасно себя чувствовал в рубашке, так как _ была неподходящего размера.", куртка, рубашка
pr_ru_000921,"Поскольку он купил седан, он пожертвовал свой внедорожник на благотворительность, поскольку _ был новым.", седан, внедорожник
pr_ru_000922,"Намного веселее было на вечеринке, а не на конференции, потому что _ была расслабленной.", конференция, вечеринка
pr_ru_000923,"Нам было намного веселее на вечеринке, а не на конференции, поскольку _ была напряженной.", конференция, вечеринка
pr_ru_000924,"Томми не мог поставить кровать в комнате, потому что _ была слишком большой.", кровать, комната
pr_ru_000926,"Решать математические задачи на компьютере было труднее, чем на калькуляторе, потому что _ был разработан для математики.", компьютер, калькулятор
pr_ru_000927,"С математическими задачами было легче работать на компьютере, чем на калькуляторе, потому что _ был разработан для математики.", калькулятор, компьютер
pr_ru_000928,"В спектакле балерина танцевала под вальс, но не под джаз, поскольку _ был организован.", джаз, вальс
pr_ru_000931,"Мальчик хотел пойти в парк, а не в театр, потому что _ был в помещении.", театр, парк
pr_ru_000933,"Джо хотел перенести свой варгеймерский стол в домашний офис, но _ был слишком маленьким.", стол, офис
pr_ru_000934,"Муж купил бриллиант на свадьбу своей невесте вместо изумруда, потому что _ был красивее.", изумруд, бриллиант
pr_ru_000935,"Муж купил алмаз на свадьбу своей невесте вместо изумруда, потому что _ был грубым.", изумруд, алмаз
pr_ru_000936,"Генри попытался обрезать бамбук в своем дворе с помощью триммера, но у него возникли трудности, потому что _ оказался слишком коротким.", триммер, бамбук
pr_ru_000937,"Генри попытался обрезать бамбук в своем дворе с помощью триммера, но у него возникли трудности, потому что _ был слишком длинным.", бамбук, триммер
pr_ru_000938,"Мальчик попал в беду из-за кражи кольца, но он не коснулся ожерелья, потому что _ дорого стоило.", ожерелье, кольцо
pr_ru_000939,"Мальчик попал в беду из-за кражи кольца, но он не коснулся ожерелья, потому что _ стоило очень мало.", ожерелье, кольцо
pr_ru_000942,"К озеру было легче попасть через туннель, чем через мост, потому что _ был тесным.", туннель, мост
pr_ru_000943,"К озеру было легче попасть через туннель, чем через мост, потому что _ был просторным.", мост, туннель
pr_ru_000944,"Билли знал, что его змея LEGO голодна, но не знал, съест ли она крысу, потому что _ была не жива.", крыса, змея
pr_ru_000945,"Билли знал, что его змея LEGO голодна, но не знал, съест ли она крысу, потому что _ не умерла.", крыса, змея
pr_ru_000946,"Винт оставил в стене более глубокую царапину, чем гвоздь, потому что _ был тупее.", гвоздь, винт
pr_ru_000949,"В заброшенной церкви Пег подняла крест, но не подняла кинжал, что было хорошо, потому что _ был проклят.", кинжал, крест
pr_ru_000950,"Поскольку Том услышал шум при нажатии на тормоз, он решил починить суппорт, а не ротор, потому что _ был шумным.", суппорт, ротор
pr_ru_000951,"Поскольку Том услышал шум при нажатии на тормоз, он решил исправить суппорт, а не ротор, потому что _ был бесшумным.", суппорт, ротор
pr_ru_000952,"Ее трансгендерная речь не вызывала восхищения у всей группы, несмотря на то, что _ не была разборчивой.", речь, группа
pr_ru_000953,"Ее трансгендерная речь не вызывала восхищения у всей группы, несмотря на то, что _ не была неизбирательной.", группа, речь
pr_ru_000954,"Сэм хотел нарисовать цветок или поезд для фестиваля искусств, но _ был красивее.", цветок, поезд
pr_ru_000955,"Сэм хотел нарисовать цветок или поезд для фестиваля искусств, но _ был уродливее.", поезд, цветок
pr_ru_000956,"Мы перестали смотреть футбол в баре и переместили его в ресторан, так как _ был враждебной средой для нас, фанатов.", бар, ресторан
pr_ru_000958,"Лошадь перепрыгнула через забор, но не смогла перепрыгнуть через грузовик, потому что _ короче.", забор, грузовик
pr_ru_000960,"Обычно на ужин они едят свинину вместо говядины, потому что у них ограниченный бюджет, а _ дешевле.", говядина, свинина
pr_ru_000961,"Обычно на ужин они едят свинину вместо говядины, потому что у них ограниченный бюджет, а _ стоит дороже.", свинина, говядина
pr_ru_000962,"После ремонта дома мы попытались вернуть кровать в комнату, но она не могла поместиться, потому что _ была слишком большой.", кровать, комната
pr_ru_000963,"После ремонта дома мы попытались вернуть кровать в комнату, но она не поместилась, потому что _ была слишком маленькой.", кровать, комната
pr_ru_000964,"Джей протянул руку, чтобы выхватить лассо из седла лошади, и седло сразу снялось, так как _ было слишком тугим.", седло, лассо
pr_ru_000965,"Джей протянул руку, чтобы выхватить лассо из седла лошади, и седло сразу снялось, так как _ было слишком свободно.", седло, лассо
pr_ru_000966,"Им нужно было больше подушек на стуле, чем на диване, потому что _ был тяжелее.", диван, стул
pr_ru_000967,"Им нужно было больше подушек на стуле, чем на диване, потому что _ был мягче.", стул, диван
pr_ru_000968,"Исследования, которые я провел для своего эссе, было недостаточно, потому что _ было глубоким.", исследование, эссе
pr_ru_000970,"Новый гаечный ключ Боба не поместился бы в его старый карман на поясе с инструментами, гаечный _ был слишком большим.", карман, ключ
pr_ru_000971,"Последний лист бумаги не помещался в блокнот, потому что _ уже был заполнен.", лист, блокнот
pr_ru_000972,"Последний лист бумаги не помещался в блокнот, потому что _ был слишком толстым.", блокнот, лист
pr_ru_000973,"Они продали недвижимость в городе и купили недвижимость в пригороде, так как _ был таким дорогим.", пригород, город
pr_ru_000975,"Ароматизатор не смог избавиться от запаха фекалий в комнате, потому что _ слабый.", запах, аромат
pr_ru_000976,"Аромат не смог избавиться от запаха фекалий в комнате, потому что _ сильный.", запах, аромат
pr_ru_000977,"К их культуре было гораздо труднее адаптироваться, чем к моей атмосфере, потому что _ была очень строгой.", культура, атмосфера
pr_ru_000978,"К их культуре было гораздо труднее приспособиться, чем к моей атмосфере, потому что _ была очень мягкой.", атмосфера, культура
pr_ru_000979,"Мэри понимала, как работают кредит, долг и годовая процентная ставка, а Сью - нет, поэтому _ Сью стал довольно большим.", кредит, долг
pr_ru_000980,"Мэри понимала, как работают кредит, долг и годовая процентная ставка, а Сью - нет, поэтому _ Мэри стал неплохим.", долг, кредит
pr_ru_000981,"Ей не понравился стиль пиджака, но понравился вид шарфа, потому что _ был потрепанным.", шарф, пиджак
pr_ru_000982,"Ей не понравился фасон пиджака, но понравился вид шарфа, потому что _ был престижным.", шарф, пиджак
pr_ru_000983,"В качестве средства от прыщей я предпочитаю крем, а не скраб, так как я считаю, что _ резок для моей кожи.", крем, скраб
pr_ru_000984,"Я презираю систему, существующую сейчас в колледже, по сравнению с программой в школе, потому что _ ужасна.", система, программа
pr_ru_000985,"Я презираю систему, действующую сейчас в колледже, по сравнению с программой в школе, потому что _ проста.", программа, система
pr_ru_000987,"В том же году Джеймс решил вырастить капусту и мангольд в своем огороде, так как _ был обращен на север.", мангольд, сад
pr_ru_000988,"Джордж хотел использовать камин для обогрева дома, а не обогреватель, потому что _ был дешевле.", обогреватель, камин
pr_ru_000989,"Джордж хотел использовать камин для обогрева дома, а не обогреватель, потому что _ был дорогим.", обогреватель, камин
pr_ru_000990,"Туалет в моем отеле в Японии был лучше, чем комод в Лаосе, потому что _ был просто дырой.", туалет, комод
pr_ru_000991,"Чтобы правильно диагностировать это состояние, врач удалил стетоскоп и достал термометр, так как _ был бесполезен при обнаружении симптомов.", термометр, стетоскоп
pr_ru_000992,"Чтобы правильно диагностировать это состояние, врач удалил стетоскоп и достал термометр, так как _ был жизненно важен для выявления симптомов.", термометр, стетоскоп
pr_ru_000993,"Нам нужно было вернуть книгу, которую мы вытащили из библиотеки, но _ не была открыта.", библиотека, книга
pr_ru_000994,"Нам нужно было вернуть книгу, которую мы вытащили из библиотеки, но _ не была закончена.", книга, библиотека
pr_ru_000998,"Врач смог диагностировать болезнь, но не опухоль, поскольку _ была скрыта.", опухоль, болезнь
pr_ru_000999,"Он не мог выбрать между гитарой и губной гармошкой, но в итоге выбрал губную гармошку, потому что _ была дешевле.", гитара, гармошка
pr_ru_001000,"Он не мог выбрать между гитарой и губной гармошкой, но в итоге выбрал губную гармошку, потому что _ была дороже.", гармошка, гитара
pr_ru_001002,"Бросив заложника, преступник спрятался в переулке после выхода из подвала, потому что _ был взломан.", переулок, подвал
pr_ru_001003,"Я удалил свои деловые контакты со своего телефона и переместил их на свой компьютер; Я чувствовал, что _ уязвим для взлома.", телефон, компьютер
pr_ru_001004,"Я удалил свои деловые контакты со своего телефона и переместил их на свой компьютер; Я чувствовал, что _ защищен от взлома.", компьютер, телефон
pr_ru_001005,"Решила нанести на волосы кондиционер вместо шампуня, _ дает больше влаги.", кондиционер, шампунь
pr_ru_001006,"Решила нанести на волосы кондиционер вместо шампуня, _ выводит больше влаги.", кондиционер, шампунь
pr_ru_001007,"Кэти чувствовала более сильную связь со своей собакой, чем со своей кошкой, потому что ее _ была очень отчужденной.", кошка, собака
pr_ru_001008,"Кэти чувствовала более сильную связь со своей собакой, чем с кошкой, потому что ее _ была очень нежной.", кошка, собака
pr_ru_001009,"Мальчики играли в мяч в доме, но им сказали перебраться во двор, так как _ не подходит для их игры.", двор, дом
pr_ru_001010,"Мальчики играли в мяч в доме, но им сказали перебраться во двор, так как _ - лучшее место для их игры.", двор, дом
pr_ru_001012,"Штанга лучше, чем труба, для установки в ограниченном пространстве, потому что _ толще.", штанга, труба
pr_ru_001013,"Конструкторы пытались погрузить катер в трейлер, но он не поместился, потому что _ был слишком большим.", трейлер, катер
pr_ru_001014,"Строители пытались погрузить катер в трейлер, но он не поместился, потому что _ был слишком маленьким.", трейлер, катер
pr_ru_001015,"Джон играл на скрипке на концерте вместо гитары, потому что _ была более современной.", гитара, скрипка
pr_ru_001016,"Джон играл на скрипке на концерте вместо гитары, потому что _ была более классической.", гитара, скрипка
pr_ru_001017,"Джон обнаружил, что в учебнике больше страниц, чем в журнале, несмотря на тот же размер, поэтому _ должен быть легче.", журнал, учебник
pr_ru_001018,"Джон обнаружил, что в учебнике больше страниц, чем в журнале, несмотря на тот же размер, поэтому _ должен быть тяжелее.", учебник, журнал
pr_ru_001019,"Губка Боб выбрал между ананасом и камнем, чтобы жить под морем, но _ был в самый раз.", ананас, камень
pr_ru_001020,"Губка Боб решил, что жить под морем между ананасом и камнем, но _ оказался ошибочным.", камень, ананас
pr_ru_001021,"Текст было легче увидеть, чем рисунок на плакате, потому что _ был очень большим.", рисунок, текст
pr_ru_001022,"Текст было легче увидеть, чем рисунок на плакате, потому что _ был очень маленьким.", текст, рисунок
pr_ru_001024,"Юрий подарил своей девушке глицинию вместо розы, потому что _ была более ароматной.", роза, глициния
pr_ru_001025,"Моя мама купила мне чай, который был хуже кофе, потому что _ был плохого качества.", кофе, чай
pr_ru_001027,"Ему нужно было очистить бумажные обои, которые не должны намокать, поэтому использовал новую губку, а не тряпку с водой, так как _ намокла.", тряпка, губка
pr_ru_001028,"Ему нужно было очистить бумажные обои, которые не должны намокать, поэтому использовал новую губку, а не тряпку с водой, поскольку _ была сухой.", губка, тряпка
pr_ru_001029,"Человек использовал пищевую соду вместо зубной пасты для чистки зубов, потому что _ делала их зубы белее.", сода, паста
pr_ru_001030,"Человек использовал пищевую соду вместо зубной пасты для чистки зубов, хотя _ делала их зубы белее.", сода, паста
pr_ru_001031,"Они спросили, предпочитает ли она спать на диване или на полу, но _ был для нее наименее удобным из них двоих.", диван, пол
pr_ru_001032,"Они спросили, предпочитает ли она спать на диване или на полу, но _ был для нее самым удобным из них двоих.", диван, пол
pr_ru_001033,"Джули сменила шелковую свадебную фату на шляпу прямо перед торжеством, _ была старой.", шляпа, фата
pr_ru_001034,"Джули сменила шелковую свадебную фату на шляпу прямо перед торжеством, _ была в моде.", фата, шляпа
pr_ru_001036,"Офисный работник использовал скрепку для отчета, но не файл, поэтому в итоге _ получился беспорядочным.", отчет, файл
pr_ru_001037,"В иске в качестве причины вреда должна была быть признана лестница, а не веревка, поскольку _ была очень опасной.", веревка, лестница
pr_ru_001038,"В иске в качестве причины повреждений должна была быть признана лестница, а не веревка, поскольку _ была настолько безвредной.", лестница, веревка
pr_ru_001039,"Бейли хотел пойти на концерт, но выбрал театр, потому что _ закончился слишком поздно.", театр, концерт
pr_ru_001041,"Джон принимал лекарства от боли в руке, но не от боли в ноге, потому что _ болела сильнее.", рука, нога
pr_ru_001042,"Джон принимал лекарства от боли в руке, но не от боли в ноге, потому что _ болела меньше.", нога, рука
pr_ru_001043,"Мы потратили все свои деньги на курорте и выбрали круиз позже, так как _ был очень дорогим.", круиз, курорт
pr_ru_001045,"Приложение работало медленно на моем телефоне, но не на планшете, потому что _ был старый.", телефон, планшет
pr_ru_001046,"Приложение медленно работало на моем телефоне, но не на планшете, потому что _ был новым.", телефон, планшет
pr_ru_001047,"Пара покинула фильм и вместо этого отправилась в ресторан, так как _ противоречил их романтическим намерениям.", фильм, ресторан
pr_ru_001048,"Пара ушла из фильма и вместо этого пошла в ресторан, так как _ способствовал их романтическим намерениям.", фильм, ресторан
pr_ru_001049,"Купил новую трубу, но она не вошла в розетку, потому что _ была слишком толстой.", труба, розетка
pr_ru_001050,"Купил новую трубу, но она не влезла в розетку, потому что _ была слишком тонкой.", розетка, труба
