id,language,sentence,option1,option2,answer,source_dataset
3FDWKV9VCPGYUULVQ4O4X9R5UDHMUG-2,Amharic,በገበያ ማዕከሉ ውስጥ ሲገዛ ኬቨን ቤንጃሚንን የሚለብሰው ቀይ ሸሚዝ እንዲያገኝ ጠየቀ. ምክንያቱም _ ለልብስ ገንዘብ መመደብ ላይ ጥሩ ነበር.,ኬቨን,ቤንጃሚን,2,winogrande_tight
3APP19WN71CY6K01ZLG6C05K2T36G6-1,Amharic,_ ከዚህ በፊት ሜክሲኮ ሄዳ ስለማታውቅ ሊንሴይ እንጂ ሜሪ የሜክሲኮ ምንዛሪ ምን እንደሆነ አታውቅም.,ሜሪ,ሊንሴይ,1,winogrande_tight
3QREJ3J433VLRRZRCG7NZBFAZ59KLV-1,Amharic,ምንም እንኳን _ ከሁለቱ የተሻለ ቁንጅና ቢኖራትም ሜሪ ሣራ ቆንጆ ቆዳ እንዳላት ታስባለች.,ሜሪ,ሣራ,1,winogrande_tight
34D9ZRXCYRS2JRLVKYRZHJQ9MPFASG-2,Amharic,_ የማዞር ስሜት ስለተሰማው ዶናልድ ማቲውን ወዲያውኑ ወደ ሐኪም ወሰደው.,ዶናልድ,ማቲው,2,winogrande_tight
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-1,Amharic,ብሬት የተከራየው አፓርታማ የጄሰን ነው. ስለዚህ _ በየወሩ ለአፓርትማው ኪራይ ይልክ ነበር.,ብሬት,ጄሰን,1,winogrande_tight
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-2,Amharic,ብሬት የተከራየው አፓርታማ የጄሰን ነው. ስለዚህ _ በየወሩ ለአፓርትማው ኪራይ ይቀበል ነበር.,ብሬት,ጄሰን,2,winogrande_tight
3JMQI2OLF1JIVAV9GADF0OCHD3IDNJ-2,Amharic,ማራቶንን በብሪያን ቦታ ከሮጠ በኋላ ካይል በጣም ታመመ. ነገር ግን _ አላማውን አድንቋል.,ካይል,ብሪያን,2,winogrande_tight
3R0WOCG21M7GWBGBTDD1MLG3X8PDU0-1,Amharic,ኤሚ እንደ ስጦታ ለመስጠት በቤት ውስጥ የተሰሩ ሻማዎችን እንዴት እንደሚሰራ ማሪያን ጠየቀቻት. _ እነሱን በመስራት ብዙ ልምድ እንዳላት አውቃለች.,ኤሚ,ማሪያ,1,winogrande_tight
34KYK9TV2R6721QNQCRVCUAF45RBSZ-1,Amharic,ፓትሪሺያ ቀኑን ሙሉ በተወጠረ ገመድ ውስጥ መተኛት ትወድ ነበር. ነገር ግን ሜጋን ይህን አትወድም. ምክንያቱም _ በጣም ሰነፍ ናት.,ፓትሪሺያ,ሜጋን,1,winogrande_tight
3NSCTNUR2ZL1DPNK82ERO8GHDMF5AK-2,Amharic,ጀስቲን ለቤንጃሚን ቁም ሳጥን ለመስራት መጋዝ እና መዶሻ አመጣ. ምክንያቱም _ አሰሪው ነው.,ጀስቲን,ቤንጃሚን,2,winogrande_tight
3KI0JD2ZU3WU7GO7QGOCYLG0YCS67Z-1,Amharic,የኬኔዝ ጀርባ በቢሮው በዴሪክ እንክብካቤ እየተደረገለት ነው. ስለዚህ _ ደንበኛ ነው.,ኬኔዝ,ዴሪክ,1,winogrande_tight
3VJ4PFXFJ5LXSTC6T1YZOIW50SUUAY-1,Amharic,መስታወቱ ፓትሪሺያ ምን ያህል ውፍረት እንዳላት እና ፌሊሺያ ምን ያህል እንደከሳች ሲያሳይ አልዋሸም ነበር. ስለዚህ _ ክብደት የሚቀንስ አመጋገብ መጀመር ነበረባት.,ፓትሪሺያ,ፌሊሺያ,1,winogrande_tight
3GV1I4SEO9NESCE2ACDMPSAS3UJL6U-2,Amharic,ሎጋን ግሉተንን መብላት ሲችል አዳም አይችልም. ስለዚህ _ ሁል ጊዜ ያነሰ የምግብ አማራጭ ነበረው.,ሎጋን,አዳም,2,winogrande_tight
3BPP3MA3TEYXZG6O0S8KTEQD8GZLEQ-2,Amharic,ማሪያ ኤሪን ከኋላዋ እንደመጣች አላወቀችም ነበር. ምክንያቱም _ በአጠቃላይ ድብቅ ነበርች.,ማሪያ,ኤሪን,2,winogrande_tight
3TLFH2L6YB2TND2DGHFAD4R55462TB-2,Amharic,ማይክል ከጆል የተሻለ አሰሪ ስለነበር _ ሰራተኞችን ስለማቆየት መጨነቅ ነበረበት.,ማይክል,ጆል,2,winogrande_tight
3TLFH2L6YB2TND2DGHFAD4R55462TB-1,Amharic,ማይክል ከጆል የተሻለ አሰሪ ስለነበር _ ሰራተኞችን ስለማቆየት መጨነቅ አይጠበቅበትም.,ማይክል,ጆል,1,winogrande_tight
3A9LA2FRWUS4JKEF4CJEPBID79YXH9-1,Amharic,ሁለት ጓደኛሞች ደመቅ ያለ የቆዳ መልክ ይፈልጋሉ ነገር ግን  ሮበርት ከጆኤል ይልቅ ትዕግሥተኛ ነበር. ስለዚህ _ የቆዳ መልክ ለማግኘት ቅባት ተጠቅሟል.,ጆኤል,ሮበርት,1,winogrande_tight
359AP8GAGGI4T8Y1G9PFSNK1ZHJC7Z-2,Amharic,የቅርጫት ኳስ መጫወት ለሲንቲያ ከጄኒፈር የበለጠ ቀላል ነበር. ነገር ግን _ የአካሏን እንቅስቃሴ የበለጠ መቆጣጠር ትችላለች.,ሲንቲያ,ጄኒፈር,2,winogrande_tight
359AP8GAGGI4T8Y1G9PFSNK1ZHJC7Z-1,Amharic,የቅርጫት ኳስ መጫወት ለሲንቲያ ከጄኒፈር የበለጠ ቀላል ነበር. ነገር ግን _ የአካሏን እንቅስቃሴ በደንብ መቆጣጠር አትችልም.,ሲንቲያ,ጄኒፈር,1,winogrande_tight
3GITHABAC0ZVS0XTJLTY45LDGCTN2K-1,Amharic,"ሴትየዋ ስትራመድ ኤሚን ስታልፍ እንጂ ካሪን ስታልፍ አልተሽኮረመመችም, ምክንያቱም _ በእሷ ተንኮል ስለተሰራባት ነው.",ኤሚ,ካሪ,1,winogrande_tight
3IVKZBIBJ2NWN3SGA2DRQ31MU4LHSY-2,Amharic,የዴኒስ ቤት ተቃጥሏል. ግን እንደ እድል ሆኖ የዶናልድ ቤት ተረፈ. ስለዚህ አሁን _ አመስጋኝ ሆነ.,ዴኒስ,ዶናልድ,2,winogrande_tight
3NCN4N1H1GFAMOYIIGA9D009HAWNBK-1,Amharic,ሜጋን ከሊንሴይ ይልቅ በጥሩ የሰውነት አቋም ላይ ታተኩራለች. ምክንያቱም _ ሞዴል ለመሆን ስለፈለገች ነው.,ሜጋን,ሊንሴይ,1,winogrande_tight
3NCN4N1H1GFAMOYIIGA9D009HAWNBK-2,Amharic,ሜጋን ከሊንሴይ ባነሰ መልኩ በጥሩ የሰውነት አቋም ላይ ታተኩራለች. ምክንያቱም _ ሞዴል ለመሆን ስለፈለገች ነው.,ሜጋን,ሊንሴይ,2,winogrande_tight
3MQY1YVHS5YTRR8WGVOPDALJZLR2BI-2,Amharic,ቪክቶሪያ ከቤቲ በተለየ መልኩ ከተረከዝ ህመም ጋር ምንም አይነት ችግር አልነበራትም. ምክንያቱም _ ስኒከርን ከመከላከያ ጋር አድርጋ አታውቅም.,ቪክቶሪያ,ቤቲ,2,winogrande_tight
3P520RYKCJK0MN0PY57IG7GJ82PU50-2,Amharic,ካትሪና ለጥንታዊ ሥዕሎች የሊንሴይን ያህል ዋጋ አልሰጠችም. ምክንያቱም _ የታሪክ አዋቂ ስለነበረች ነው.,ካትሪና,ሊንሴይ,2,winogrande_tight
33K3E8REWY9BQ9DM18P8CYPF60DX8N-1,Amharic,አንጄላ አጋር ለማግኘት ትፈልግ ነበር. ነገር ግን ቪክቶሪያ ላጤ ሆና ለመቆየት ፈለገች. ምክንያቱም _ ብቸኝነት ይሰማት ነበር.,አንጄላ,ቪክቶሪያ,1,winogrande_tight
37Y5RYYI0RJT9TSVF6VDTPPFGGHSXJ-1,Amharic,ማይክል ከማቲው በተቃራኒው ለሥራው ቻይንኛ መማር ነበረበት. ምክንያቱም _ ቻይና ውስጥ ይሠራ ነበር.,ማይክል,ማቲው,1,winogrande_tight
37Y5RYYI0RJT9TSVF6VDTPPFGGHSXJ-2,Amharic,ማይክል ከማቲው በተቃራኒው ለሥራው ቻይንኛ መማር ነበረበት. ምክንያቱም _ እንግሊዝ ውስጥ ይሠራ ነበር.,ማይክል,ማቲው,2,winogrande_tight
3XUSYT70ITZ0GP4VV6ZHXESWHILD0V-2,Amharic,"ቤቲ ኤሌና በተሰረቀችበት የጨለማ ጎዳና ላይ ጥቃት እንዳይደርስባት ተጠንቅቃለች, ምክንያቱም _ በቀልባቸው አልነበሩም.",ቤቲ,ኤሌና,2,winogrande_tight
3G3AJKPCXN6Z7DGUU1LXE0GJ5BF4YE-1,Amharic,ቪክቶሪያ ሕፃናትን ስትፈልግ ካትሪና ግን የሚያናድዱ መስሏት ነበር. ስለዚህ _ መዋዕለ ሕፃናትን መጎብኘት መርጣለች.,ቪክቶሪያ,ካትሪና,1,winogrande_tight
3B623HUYJ4OO03SGN07LLSKE1J1S8L-1,Amharic,በላስ ቬጋስ ውስጥ በሚጫወቱበት ጊዜ ክሪስቲን ብዙውን ጊዜ ከኤሌና ያነሰ ትቆምራለችለች. ምክንያቱም _ የበለጠ ጠንቃቃ ነች.,ክሪስቲን,ኤሌና,1,winogrande_tight
3S1WOPCJFGRCA1JHD9K7L1PDBJRJER-1,Amharic,ሎጋን በቤቱ ውስጥ ጥይት ሲይኣያከማች ብሪያን እንደዛ አላደረገም. _ አደንን እንደፈቀደው.,ሎጋን,ብሪያን,1,winogrande_tight
3S37Y8CWI8YGOJMNV2R9157U0VB4WG-2,Amharic,ክሬግ ስፖርት ከመስራቱ በፊት ሰውነቱን ሲያፍታታ ክሪስቶፈር ግን በጭራሽ ይህን አያደርግም. ስለዚህ _ በተደጋጋሚ ጉዳቶች አጋጥሞታል.,ክሬግ,ክሪስቶፈር,2,winogrande_tight
3ZQX1VYFTFJOW0ZU0H2CTLYLSK1O8A-1,Amharic,"ኤሌና ሜጋን የትዊተር ሱስ ሊኖራት ይችላል የሚል ስጋት አለባት, ነገር ግን _ ስለምንም ነገር ጭንቅ የለዉም.",ኤሌና,ሜጋን,1,winogrande_tight
3VGZ74AYTGENM1929CT9Y0XUYE6CGU-1,Amharic,ዶናልድ ሞዴል እንዲሆን ሲመረጥ ዴኒስ ታላፈ. ምክንያቱም _ በጣም ረጅም ነበር.,ዶናልድ,ዴኒስ,1,winogrande_tight
34HEO7RUG6SQICLI59RUR9LD0M2ARW-2,Amharic,"ፓትሪሺያ ናታሊ በአትክልት ቦታዋ ውስጥ እንድታስቀምጥ ተክል ገዛችላት, ስለዚህ _ የምስጋና ካርድ ላከች.",ፓትሪሺያ,ናታሊ,2,winogrande_tight
39WSF6KUV2JQBCAETMCCTX6ZFXQEO3-2,Amharic,ሎጋን መኪናው እንዳለ ለማወቅ የሳሙኤልን ጋራዥ ተመለከተ. መኪናው ስለጠፋ _ ሄደ.,ሎጋን,ሳሙኤል,2,winogrande_tight
3XT3KXP24ZWC2B6WP9G9XCI0H436I2-2,Amharic,ጄሲካ እጽ በማሳደጓ በፖሊሶች ስትያዝ ሣራ ግን አመለጠች. ምክንያቱም _ በመስክ ወረራ ወቅት ሸሽታለች.,ጄሲካ,ሣራ,2,winogrande_tight
3XT3KXP24ZWC2B6WP9G9XCI0H436I2-1,Amharic,ጄሲካ እጽ በማሳደጓ በፖሊሶች ስትያዝ ሣራ ግን አመለጠች. ምክንያቱም _ በመስክ ወረራ ወቅት አልሸሸችም.,ጄሲካ,ሣራ,1,winogrande_tight
3XUSYT70ITZ0GP4VV6ZHXESWC3PD00-1,Amharic,ጄኒፈር ውሻን ማኮላሸት አስፈላጊ እንደሆነ ስታስብ ሬቾል ግን እንዲህ አታስብም. ምክንያቱም _ ብዙ እንስሳት ቤት አልባ እንደሚሆኑ ስላወቀች ነው.,ጄኒፈር,ሬቾል,1,winogrande_tight
3VP28W7DUPY9AJNOA4JZJBMBZUKFZR-1,Amharic,ምንም እንኳን _ ሺሻ መጠቀም ቢጠላ ጆሴፍ ሲጋራ ማጨስ ሲወድ ዴሪክ ግን አይወድም ነበር.,ጆሴፍ,ዴሪክ,1,winogrande_tight
3HRWUH63QU08X8H9H6JWAE0HCTE5N4-2,Amharic,ራያን አቮካዶ የተጨመረበት ሰላጣ ሲያዝ ራንዲ ግን ተወው. ምክንያቱም _ ሂሳቡ ላይ 3 ዶላር መጨመሩን አልወደደም.,ራያን,ራንዲ,2,winogrande_tight
3HRWUH63QU08X8H9H6JWAE0HCTE5N4-1,Amharic,ራያን አቮካዶ የተጨመረበት ሰላጣ ሲያዝ ራንዲ ግን ተወው. ምክንያቱም _ ሂሳቡ ላይ 3 ዶላር መጨመሩን ምንም አልመሰለውም.,ራያን,ራንዲ,1,winogrande_tight
3RBI0I35XGHEPHXQUNGE4VOCQU9Y3C-1,Amharic,"ታንያ ትልቅ ሰው ስትሆን ሳማንታ ልጅ  ነበረች እናም ገና የምታድግ ነበረች, ስለዚህ _ የድሮ ልብሶቿን ሰጠቻት.",ሳማንታ,ታንያ,1,winogrande_tight
3RBI0I35XGHEPHXQUNGE4VOCQU9Y3C-2,Amharic,"ታንያ ትልቅ ሰው ስትሆን ሳማንታ ልጅ  ነበረች እናም ገና የምታድግ ነበረች, ስለዚህ _ የድሮ ልብሶቿን ወሰደች.",ሳማንታ,ታንያ,2,winogrande_tight
3Z56AA6EK4YYYUWNAOE1P5PHYJBM6Y-1,Amharic,_ ጤነኛ ስለነበር ላውረንስ ሌሎችን ለመርዳት ደም ለመለገስ ፈቃደኛ ሲሆን ስቲቨን ያን ማድረግ አልቻለም.,ላውረንስ,ስቲቨን,1,winogrande_tight
3OZ4VAIBEXDTCC538Z9HL5DZBJYVJN-2,Amharic,ግጥሞችን ማንበብ ለዴሪክ በጣም አስደሳች ሲሆን ለሎጋን ግን አሰልቺ ነበር. ምክንያቱም _ የሂሳብ ሊቅ ነበር.,ዴሪክ,ሎጋን,2,winogrande_tight
3QX22DUVOOFJDKBOBWM91X5GFB4VMY-2,Amharic,ላውራ ከኤሪን በተቃራኒው ምንም ነገር አትፈራም. ምክንያቱም _ በጣም ጠንካራ እና ሀይለኛ አእምሮ አልነበራትም.,ላውራ,ኤሪን,2,winogrande_tight
3QX22DUVOOFJDKBOBWM91X5GFB4VMY-1,Amharic,ላውራ ከኤሪን በተቃራኒው ምንም ነገር አትፈራም. ምክንያቱም _ በጣም ጠንካራ እና ሀይለኛ አእምሮ ነበራት.,ላውራ,ኤሪን,1,winogrande_tight
3YO4AH2FPDIU5Y800S51XDZV0X4Q07-2,Amharic,አዳም ሽንት ቤቱ ላይ ዉሃ መድፋት ሁል ጊዜ እንዲያስታውስ ዴኒስን ጠየቀው ምክንያቱም _ ስለማያጸዳ ነው.,አዳም,ዴኒስ,2,winogrande_tight
35ZRNT9RUIWN1EUH42VGA622JOBO3O-2,Amharic,"ክርስቲን ከማሪያ የተሻለ ጣዕም ያላቸውን ክንፎች እንዴት እንደሚሰራ ታውቃለች, ስለዚህ _ እራት እየጠበቀች ነበር.",ክርስቲን,ማሪያ,2,winogrande_tight
3WGZLY9VCHKIYE9YQACWQTYEV09D8T-1,Amharic,የመዋኛ ገንዳ መግዛት ለአዳም ጥሩ ሲሆን ለክርስቶፈር ግን አይደለም. ምክንያቱም _ ትልቅ ጓሮ ነበረው.,አዳም,ክርስቶፈር,1,winogrande_tight
3TZ0XG8CBWYLPDVOYSJUWV3XZX6980-1,Amharic,ሲንቲያ ለፓትሪሺያ የጋዜጣውን የፖለቲካ ክፍል ስትሰጣት በደስታ ነው. ምክንያቱም _ ለምርጫው ውጤት ብዙም ፍላጎት አልነበራትም.,ሲንቲያ,ፓትሪሺያ,1,winogrande_tight
3PR3LXCWSHDB4EWW60VMCUKPOWCX95-2,Amharic,_ በጠዋት አጭር የመንዳት ጉዞ ስለ ነበራት ካሪ ሁልጊዜ ከሲንቲያ በኋላ ወደ ሥራ ትደርሳለች.,ካሪ,ሲንቲያ,2,winogrande_tight
3CMIQF80GP44DYTMMFXIYCXU1OXQ6Y-2,Amharic,ኤሚ የካይላን ማጠቢያ ካፀዳች በኋላ በመላ መሬቱ ላይ ቆሻሻ ለቀለቀች. ምክንያቱም _ ብዙም ክትትል አልተደረገላትም.,ኤሚ,ካይላ,2,winogrande_tight
3RWSQDNYL9KOBDXHPUDSOLILZX0FFM-1,Amharic,ብሪያን በትክክለኛው መመሪያ መዋኘት መማር ይችል ነበር. ነገር ግን _ ከዚህ በፊት ዋኝቶ ስለማያውቅ የነፍስ አድን ማቲው ይህንን ለማድረግ ብቁ መሆን አለመሆኑን ለማወቅ አስቸጋሪ ነበር.,ብሪያን,ማቲው,1,winogrande_tight
30ZKOOGW2W42P7M17FCFLI30WP2A1W-1,Amharic,ጄኒፈር ከኤሚ የበለጠ ገንዘብ አላት. ስለዚህ _ በለጋ እድሜዋ የቤት ባለቤት ሆናለች.,ጄኒፈር,ኤሚ,1,winogrande_tight
3FSEU3P2NTEXBI66RIPGEXYVTBORR1-2,Amharic,ፓትሪሺያ ከሲንቲያ ያነሰ ቀረጥ መክፈል ነበረባት. ምክንያቱም _ በዓመቱ ብዙ ገቢ ስላገኘች ነው.,ፓትሪሺያ,ሲንቲያ,2,winogrande_tight
3FSEU3P2NTEXBI66RIPGEXYVTBORR1-1,Amharic,ፓትሪሺያ ከሲንቲያ ያነሰ ቀረጥ መክፈል ነበረባት. ምክንያቱም _ በዓመቱ ትንሽ ገቢ ስላገኘች ነው.,ፓትሪሺያ,ሲንቲያ,1,winogrande_tight
3N7PQ0KLI5N1PNHSAOSK5U8OFMME3R-1,Amharic,የብሪያን ተክሎች ከሎጋን የበለጠ እያደጉ ነው. ምክንያቱም _ የተሻለ ማዳበሪያ ተጠቅሟል.,ብሪያን,ሎጋን,1,winogrande_tight
3IJ95K7NDZQL7U50I0EN69FFRWKNGU-2,Amharic,ልጅቷ የኬኔትን ሳይሆን የሌስሊን ልብ ሰበረች. ምክንያቱም _ ከሷ ጋር ፍቅር አልነበረውም.,ሌስሊ,ኬኔት,2,winogrande_tight
3IJ95K7NDZQL7U50I0EN69FFRWKNGU-1,Amharic,ልጅቷ የኬኔትን ሳይሆን የሌስሊን ልብ ሰበረች. ምክንያቱም _ ከሷ ጋር ፍቅር ነበራት.,ሌስሊ,ኬኔት,1,winogrande_tight
3P6ENY9P79USZ0QDLS7DU37QQM3HI6-2,Amharic,ሞኒካ ሬቤካ የአልኮል ሱሰኛ መሆኗን ጠረጠረች. ነገር ግን _ ችግሩን ለመፍታት ጣልቃ እንደሚገቡ ገምታ ነበር.,ሞኒካ,ሬቤካ,2,winogrande_tight
3CKVGCS3PIJLC3MKCU66KB257E3S08-2,Amharic,ላውረንስ ሁል ጊዜ ክብደት ሲጨምር ዴኒስ ደግሞ እየቀነሰ ነበር. _ በጣም ትንሽ ምግብ መብላት ይወዳል.,ላውረንስ,ዴኒስ,2,winogrande_tight
3FJ2RVH251KA3YTZIBATM4QTBJS92F-1,Amharic,ኩሽናውን ማደስ ለማይክል እንጂ ለዊልያም ቀላል አልነበረም. ምክንያቱም _ አናጺ የመሆን ልምድ ነበረው.,ማይክል,ዊልያም,1,winogrande_tight
3X55NP42EQUKG35P30KVR4V0M1A3PF-2,Amharic,ኒል ከሎጋን በተለየ መልኩ በየዓመቱ ዛፎችን ለእንጨት ይቆርጣል. ምክንያቱም _ በከተማ ውስጥ ይኖራል.,ኒል,ሎጋን,2,winogrande_tight
3X55NP42EQUKG35P30KVR4V0M1A3PF-1,Amharic,ኒል ከሎጋን በተለየ መልኩ በየዓመቱ ዛፎችን ለእንጨት ይቆርጣል. ምክንያቱም _ ገጠር ውስጥ ስለሚኖር ነው.,ኒል,ሎጋን,1,winogrande_tight
3VMHWJRYHXUK5ON99MVEMQ60RUMFXU-2,Amharic,ካይል ስለ ጤናማ አመጋገብ አንዳንድ ምክሮች ብሬትን ጠየቀ. ምክንያቱም _ በቅርቡ ክብደት ቀንሷል.,ካይል,ብሬት,2,winogrande_tight
3X52SWXE0ZJYDCY98F9RC17RMGVWCJ-1,Amharic,ዊልያም የትላልቅ እንስሳት መብት ተሟጋች ነበር. ነገር ግን ራንዲ ብዙም ደንታ ስላልነበረው. ስለዚህ _ ቆዳን ይጠላል.,ዊልያም,ራንዲ,1,winogrande_tight
3X52SWXE0ZJYDCY98F9RC17RMGVWCJ-2,Amharic,ዊልያም የትላልቅ እንስሳት መብት ተሟጋች ነበር. ነገር ግን ራንዲ ብዙም ደንታ አልነበረውም. ስለዚህም _ ቆዳ ይወዳል.,ዊልያም,ራንዲ,2,winogrande_tight
3QTFNPMJC8WLYB058S2CRGVK1J3ZNB-1,Amharic,ማሪያ ከጄኒፈር ጋር ቁማር መጫወት ትፈልጋለች. ምክንያቱም _ የተሻለች ተጫዋች ስለነበረች እና ብዙ ገንዘብም አግኝታለች.,ማሪያ,ጄኒፈር,1,winogrande_tight
3T2EL38U0MI22OEB34U86RM65PZXQK-1,Amharic,ጆል ወደ ማይክል ቤት ሄዶ ብዙ አልኮል ስለጠጣ _ ተሳፋሪ ሆኖ ወደ ቤቱ መመለስ ነበረበት.,ጆል,ማይክል,1,winogrande_tight
3QX22DUVOQVY79AVVUY9TVTO8KCVM0-2,Amharic,ኬኔት ለማይክል የከበረ ድንጋይ ስጦታውን በርካሽ ዋጋ ሰጠ እና _  ገብጋባነቱን ተረድቶ ነበር.,ኬኔት,ማይክል,2,winogrande_tight
3LOJFQ4BOZTHN4A6JXLZ8WVDJI4DKP-2,Amharic,በአሚ ግቢ ውስጥ ከካሪ ይልቅ ብዙ ጉድጓዶች ነበሩ ምክንያቱም _ በቤታቸው ያነሱ ውሾች ነበሯቸው።,ኤሚ,ካሪ,2,winogrande_tight
3J9UN9O9J3QDJB4N52LS0CN9HKR0J0-1,Amharic,ኬይላ ምግብ ስታበስል ሞኒካ ከምታደርገው የበለጠ ዘይት ትጠቀማለች. ስለዚህ _ በአማካይ ጣፋጭ ምግቦች አሏት.,ኬይላ,ሞኒካ,1,winogrande_tight
3J9UN9O9J3QDJB4N52LS0CN9HKR0J0-2,Amharic,ኬይላ ምግብ ስታበስል ሞኒካ ከምታደርገው የበለጠ ዘይት ትጠቀማለች. ስለዚህ _ በአማካይ የማይጣፍጡ ምግቦች አሏት.,ኬይላ,ሞኒካ,2,winogrande_tight
3DWNFENNE3TUIZMOO38UCFDMYUE4JN-2,Amharic,ሜሪ በቁርስ ሰአት ሳማንታ ቤት አጠገብ ስለቆመች _ ዳቦ እና ብርቱካን ጭማቂ አቀረበችላት.,ሜሪ,ሳማንታ,2,winogrande_tight
3DWNFENNE3TUIZMOO38UCFDMYUE4JN-1,Amharic,ሜሪ በቁርስ ሰአት ሳማንታ ቤት አጠገብ ስለቆመች _ ዳቦ እና ብርቱካን ጭማቂ ቀረበላት.,ሜሪ,ሳማንታ,1,winogrande_tight
3538U0YQ1FSTV1HO5ZCQNCTOROZ3FY-2,Amharic,የልብስ ማጠቢያ ማሽኑ ተሰበረ. ሃንተር የቤንጃሚንን ልብስ ወደ ልብስ ማጠቢያው ወሰደ. ምክንያቱም _ የዛን ቀን መስራት ነበረበት.,ሃንተር,ቤንጃሚን,2,winogrande_tight
3538U0YQ1FSTV1HO5ZCQNCTOROZ3FY-1,Amharic,የልብስ ማጠቢያ ማሽኑ ተሰበረ. ሃንተር የቤንጃሚንን ልብስ ወደ ልብስ ማጠቢያው ወሰደ. ምክንያቱም _ የዛን ቀን እረፍት ነበር.,ሃንተር,ቤንጃሚን,1,winogrande_tight
3BJKPTD2QEQARXJYV7UBECZEJWDRTA-1,Amharic,"ፓትሪሺያ እንደ ካትሪና በተቃራኒ ቡድን ቆምራ ተሸንፋለች, ስለዚህ _ በምርጫቸው ተናደደች.",ፓትሪሺያ,ካትሪና,1,winogrande_tight
3T2HW4QDUV587RMUV6NZ6JB7U1B9C0-2,Amharic,"ምክንያቱ _ አዲሱን ቤታቸውን ለማስጌጥ እርዳታ ስለሚያስፈልጋቸው, ሚካኤል በሱቁ ውስጥ ሮበርትን አዲስ ምንጣፍ ገዛለት.",ማይክል,ሮበርት,2,winogrande_tight
3PZDSVZ3J7V5VECGNZCMXKIB00GN4R-2,Amharic,_ የትርፍ ሰዓት ሰራተኛ ስለሚያስፈልጋት ኤሪን ሜጋንን ሥራ ጠየቀች.,ኤሪን,ሜጋን,2,winogrande_tight
3CIS7GGG67X0I6TI960LK1MWLL2UEV-2,Amharic,ሜጋን ለሬቾል በደስታ እጇን እያወዛወዘች ተቀበለቻት. ምክንያቱም _ ረጅም እና ሞቅ ያለ ሰላምታ መቀበል ትወድ ነበር.,ሜጋን,ሬቾል,2,winogrande_tight
3VMV5CHJZATJ27AKFW0ZF8L6F90GT5-2,Amharic,ኬይላ ሜጋንን ትንቃለች. ምክንያቱም _ አንዳንድ ጊዜ ከተናገረች በኋላ ምንም ተጨማሪ ትኩረት ስለማያስፈልጋት ነው.,ኬይላ,ሜጋን,2,winogrande_tight
3R6RZGK0XFAJ7102UZAKVSSNOLIYVR-2,Amharic,ፌሊሺያ ሳራ ያላየችውን የዩቲዩብ ሜካፕ መማሪያ ተመልክታለች. _ ብልጭልጭ የዓይን ጥላን በስህተት ቀባች.,ፌሊሺያ,ሳራ,2,winogrande_tight
311HQEI8RSEH119B8N9N3LLM8SP7ZZ-1,Amharic,ሬቤካ ከሞኒካ በተለየ መልኩ በየቀኑ ንፁህ መሆንን ትመርጣለች. ስለዚህ _ ብዙ ሻወር መውሰድ ትወዳለች.,ሬቤካ,ሞኒካ,1,winogrande_tight
3CZH926SICCM7J0WA2X3FZ0UY6F4E8-1,Amharic,አደም ኢያንን የሙዝ ልጣጭ ሻይ አዘጋጀለት. ምክንያቱም _ ተነስቶ ንቁ ነበር.,አደም,ኢያን,1,winogrande_tight
3Q7TKIAPOT8DDLTHKZL0VYKKFUKDLF-2,Amharic,ስቲቨን ፀጉሩን ከቤንጃሚን በተለየ መልኩ ማሳደግ ይወድ ነበር. ስለዚህ _ ሁልጊዜም ፀጉሩን ያሳጥራል.,ስቲቨን,ቤንጃሚን,2,winogrande_tight
3GS542CVJVLN86DFGW0RSD5X2QL950-2,Amharic,ከክሬግ በተሻለ ኤሪክ ጂም ማስተዳደር ይችላል. ስለዚህ _ ቀስ በቀስ አዲስ የዮጋ ፕሮግራም ማቋቋም ቻለ.,ኤሪክ,ክሬግ,2,winogrande_tight
3JTPR5MTZSA7P2W6KTRGIMJDI0T5KN-1,Amharic,"ሜጋን የጄሲካን ባርኔጣ ከሌላ ልብስ ጋር አጠበችው, ስለዚህ _ ኮፍያው ተበላሽቷል በማለት የጥፋተኝነት ስሜት ተሰምቷታል.",ሜጋን,ጄሲካ,1,winogrande_tight
3ZFRE2BDQBSQA5E9AYPLPIMJ40OXZD-2,Amharic,ክሬግ ከዴሪክ በተለየ መልኩ የቅርጫት ኳስ ተጫውቷል. ምክንያቱም _ በትምህርት ቤት በጣም የሙዚቃ ሰው ነበር.,ክሬግ,ዴሪክ,2,winogrande_tight
39N6W9XWRDL0P4A754BYVRPD114GYK-1,Amharic,ጄፍሪ ብዙ ስኳር መብላት ይወድ ነበር. ነገር ግን ኤሪክ እንዲህ አላደረገም. _ አስቀያሚ ጥርሶች ነበሩት.,ጄፍሪ,ኤሪክ,1,winogrande_tight
39N6W9XWRDL0P4A754BYVRPD114GYK-2,Amharic,ጄፍሪ ብዙ ስኳር መብላት ይወድ ነበር ነገር ግን ኤሪክ እንዲህ አላደረገም. _ ቆንጆ ጥርሶች ነበሩት.,ጄፍሪ,ኤሪክ,2,winogrande_tight
