id,language,sentence,option1,option2,answer,source_dataset
winogrande_xl/validation_811,English,Patricia had to pay less tax than Cynthia because _ made more money in the year.,Patricia,Cynthia,2,winogrande_tight
winogrande_xl/validation_812,English,Patricia had to pay less tax than Cynthia because _ made less money in the year.,Patricia,Cynthia,1,winogrande_tight
winogrande_xl/validation_813,English,"Brian's plants are showing a lot more growth than Logan's, because _ used better fertilizer.",Brian,Logan,1,winogrande_tight
winogrande_xl/validation_814,English,The girl broke Leslie's heart but not Kenneth's because _ was never in love with her.,Leslie,Kenneth,2,winogrande_tight
winogrande_xl/validation_815,English,The girl broke Leslie's heart but not Kenneth's because _ used to be in love with her.,Leslie,Kenneth,1,winogrande_tight
winogrande_xl/validation_816,English,"Monica suspected that Rebecca had become an alcoholic, but _ predicted an intervention to address the problem.",Monica,Rebecca,2,winogrande_tight
winogrande_xl/validation_817,English,Lawrence was always gaining weight while Dennis was losing it as _ liked to eat too little.,Lawrence,Dennis,2,winogrande_tight
winogrande_xl/validation_818,English,Remodeling the kitchen came naturally to Michael but not William because _ had experience being a carpenter's apprentice.,Michael,William,1,winogrande_tight
winogrande_xl/validation_819,English,Neil cut trees down into lumber every year unlike Logan because _ lives in the city.,Neil,Logan,2,winogrande_tight
winogrande_xl/validation_820,English,Neil cut trees down into lumber every year unlike Logan because _ lives out in the countryside.,Neil,Logan,1,winogrande_tight
winogrande_xl/validation_821,English,Kyle asked Brett for some tips on healthy eating because _ has recently lost weight.,Kyle,Brett,2,winogrande_tight
winogrande_xl/validation_822,English,William was a huge animal rights activist but Randy couldn't care less so _ hated leather.,William,Randy,1,winogrande_tight
winogrande_xl/validation_823,English,William was a huge animal rights activist but Randy couldn't care less so _ loved leather.,William,Randy,2,winogrande_tight
winogrande_xl/validation_824,English,Maria wanted to play poker with Jennifer because _ was a better player and she won a lot of money.,Maria,Jennifer,1,winogrande_tight
winogrande_xl/validation_825,English,"Joel went to Michael 's house and consumed a lot of alcohol, so _ had to ride back home as a passenger.",Joel,Michael,1,winogrande_tight
winogrande_xl/test_826,English,Kenneth went cheap on the gemstone present for Michael and _ was understanding about being a cheapskate.,Kenneth,Michael,,winogrande_tight
winogrande_xl/test_827,English,There were more holes in the yard of Amy than Carrie because _ had less dogs at their home.,Amy,Carrie,,winogrande_tight
winogrande_xl/test_828,English,"Kayla uses more oil when they cook than Monica does, so _ has tastier dishes on average.",Kayla,Monica,,winogrande_tight
winogrande_xl/test_829,English,"Kayla uses more oil when they cook than Monica does, so _ has blander dishes on average.",Kayla,Monica,,winogrande_tight
winogrande_xl/test_830,English,Mary stopped by Samantha's house during breakfast time so _ offered her a waffle and orange juice.,Mary,Samantha,,winogrande_tight
winogrande_xl/test_831,English,Mary stopped by Samantha's house during breakfast time so _ was offered a waffle and orange juice.,Mary,Samantha,,winogrande_tight
winogrande_xl/test_832,English,"With the washing machine broken, Hunter took Benjamin's clothes to the laundromat, because _ had to work that day.",Hunter,Benjamin,,winogrande_tight
winogrande_xl/test_833,English,"With the washing machine broken, Hunter took Benjamin's clothes to the laundromat, since _ had the day off that day.",Hunter,Benjamin,,winogrande_tight
winogrande_xl/test_834,English,"Patricia bet on the opposite team as Katrina and lost, so _ was angry with their choice.",Patricia,Katrina,,winogrande_tight
winogrande_xl/test_835,English,"Michael bought Robert a new rug at the store, because _ needed help to decorate their new home.",Michael,Robert,,winogrande_tight
winogrande_xl/test_836,English,Erin asked Megan for a job because _ was in need of a part time employee.,Erin,Megan,,winogrande_tight
winogrande_xl/test_837,English,Megan saw and waved happily at Rachel because _ liked to receive long and warm greetings.,Megan,Rachel,,winogrande_tight
winogrande_xl/test_838,English,Kayla is obnoxious to Megan because _ talks some of the time and needs no extra attention.,Kayla,Megan,,winogrande_tight
winogrande_xl/test_839,English,Felicia watched the YouTube makeup tutorials that Sarah did not so _ was able to apply glitter eye shadow wrongly.,Felicia,Sarah,,winogrande_tight
winogrande_xl/test_840,English,"Rebecca prefers to be clean every day unlike Monica, so _ likes to take more showers.",Rebecca,Monica,,winogrande_tight
winogrande_xl/test_841,English,Adam made  Ian some banana peel tea because _ was up and was not depressed.,Adam,Ian,,winogrande_tight
winogrande_xl/test_842,English,"Steven loved to braid their hair unlike Benjamin, so _ has always kept their hair shorter.",Steven,Benjamin,,winogrande_tight
winogrande_xl/test_843,English,Running a gym better suited Eric than Craig so _ was able to establish slowly a new yoga program.,Eric,Craig,,winogrande_tight
winogrande_xl/test_844,English,"Megan washed Jessica's hat with the load of laundry, so _ felt guilty that the hat was ruined.",Megan,Jessica,,winogrande_tight
winogrande_xl/test_845,English,"Craig played basketball growing up unlike Derrick, because _ was a very musical person in school.",Craig,Derrick,,winogrande_tight
winogrande_xl/test_846,English,Jeffrey liked to eat a lot of sugar but Eric never did so _ had terrible teeth.,Jeffrey,Eric,,winogrande_tight
winogrande_xl/test_847,English,Jeffrey liked to eat a lot of sugar but Eric never did so _ had beautiful teeth.,Jeffrey,Eric,,winogrande_tight
winogrande_xl/test_848,English,"Samantha's tolerance for pain was much higher compared to Mary, so _ worked the menial jobs.",Samantha,Mary,,winogrande_tight
winogrande_xl/test_849,English,"Samantha's tolerance for pain was much higher compared to Mary, so _ worked the tougher jobs.",Samantha,Mary,,winogrande_tight
winogrande_xl/test_850,English,Samuel loved to take trips overseas but William doesn't. _ booked a trip to Canada from their home in America.,Samuel,William,,winogrande_tight
winogrande_xl/test_851,English,The dermatologist chose Brett for his research project rather than Kenneth because _ had no acne.,Brett,Kenneth,,winogrande_tight
winogrande_xl/test_852,English,The dermatologist chose Brett for his research project rather than Kenneth because _ had severe acne.,Brett,Kenneth,,winogrande_tight
winogrande_xl/test_853,English,"The pores of Betty are clogged, and Lindsey's are nice and clean. _ uses a cheap face wash.",Betty,Lindsey,,winogrande_tight
winogrande_xl/test_854,English,William needed to lend money to Lawrence so _ could pay off some of his debt.,William,Lawrence,,winogrande_tight
winogrande_xl/test_855,English,William needed to borrow money from Lawrence so _ could pay off some of his debt.,William,Lawrence,,winogrande_tight
winogrande_xl/test_856,English,Whilst Emily likes to lounge around on the couch Monica would rather be outside jogging because _ is lazy.,Emily,Monica,,winogrande_tight
winogrande_xl/test_857,English,Whilst Emily likes to lounge around on the couch Monica would rather be outside jogging because _ is energetic.,Emily,Monica,,winogrande_tight
winogrande_xl/test_858,English,"Natalie was disgusted by the deer hide, but Jennifer was not, because _ never went deer hunting as a child.",Natalie,Jennifer,,winogrande_tight
winogrande_xl/test_859,English,Ian got shocked by the metal door know when Robert didn't because _ had rubbed their feet across the carpet causing static electricity.,Ian,Robert,,winogrande_tight
winogrande_xl/test_860,English,Mushrooms were a popular staple for Felicia's dinner but not Natalie's because _ hated vegetables.,Felicia,Natalie,,winogrande_tight
winogrande_xl/test_861,English,Mushrooms were a popular staple for Felicia's dinner but not Natalie's because _ was a vegetarian.,Felicia,Natalie,,winogrande_tight
winogrande_xl/test_862,English,"Kyle's gecko is going to see Joseph at the office, so _ is the pet owner.",Kyle,Joseph,,winogrande_tight
winogrande_xl/test_863,English,Felicia asked Victoria if they could have a sip of their strawberry milkshake because _ didn't have one.,Felicia,Victoria,,winogrande_tight
winogrande_xl/test_864,English,Felicia asked Victoria if they could have a sip of their strawberry milkshake because _ had one.,Felicia,Victoria,,winogrande_tight
winogrande_xl/test_865,English,"The food of Dennis is made spicy, but Donald's is spicier because _ is from South America.",Dennis,Donald,,winogrande_tight
winogrande_xl/test_866,English,"The food of Dennis is made spicy, but Donald's is blander because _ is from South America.",Dennis,Donald,,winogrande_tight
winogrande_xl/test_867,English,"William laughed because Nelson thought a veterinarian was someone who didn't eat meat, and this made _ feel superior.",William,Nelson,,winogrande_tight
winogrande_xl/test_868,English,"William laughed because Nelson thought a veterinarian was someone who didn't eat meat, and this made _ feel embarrassed.",William,Nelson,,winogrande_tight
winogrande_xl/test_869,English,Patricia asked Amy to look after the kids this afternoon because _ owes her a favor.,Patricia,Amy,,winogrande_tight
winogrande_xl/test_870,English,Kyle could not sleep because of the noise made by Hunter and _ was angry.,Kyle,Hunter,,winogrande_tight
winogrande_xl/test_871,English,The stylist used shampoo on Felicia and not Samantha since _ requested a minimum service cut.,Felicia,Samantha,,winogrande_tight
winogrande_xl/test_872,English,The restaurant served food to Rachel but not Jessica because _ hadn't eaten that meal yet.,Rachel,Jessica,,winogrande_tight
winogrande_xl/test_873,English,"Natalie thought the bad odor was coming from Betty 's body, since _ had bathed a long time ago.",Natalie,Betty,,winogrande_tight
winogrande_xl/test_874,English,"Natalie thought the bad odor was coming from Betty 's body, since _ had bathed a short time ago.",Natalie,Betty,,winogrande_tight
winogrande_xl/test_875,English,"Steven washed the strawberries, but Michael would not eat them, even though _ thought they looked clean.",Steven,Michael,,winogrande_tight
winogrande_xl/test_876,English,"Nelson bought a new pair of earrings, but Jeffrey picked a bracelet instead, because _ had unpierced ears.",Nelson,Jeffrey,,winogrande_tight
winogrande_xl/test_877,English,"Laura struck up a conversation with Carrie, because _ was interested in her and she wanted to get to know him.",Laura,Carrie,,winogrande_tight
winogrande_xl/test_878,English,"Your blog is the last thing I care about Maria told Emily, as _ loved blogs and loved blogging.",Maria,Emily,,winogrande_tight
winogrande_xl/test_879,English,"Jeffrey wanted to go on a date instead of help Eric with their taxes, because _ thought they deserved a night of fun.",Jeffrey,Eric,,winogrande_tight
winogrande_xl/test_880,English,"Jeffrey wanted to go on a date instead of help Eric with their taxes, but _ thought they deserved a night of help.",Jeffrey,Eric,,winogrande_tight
winogrande_xl/test_881,English,Christopher lent the new blue jacket to Justin because _ was planning on wearing it.,Christopher,Justin,,winogrande_tight
winogrande_xl/test_882,English,Christopher lent the new blue jacket to Justin although _ was planning on wearing it.,Christopher,Justin,,winogrande_tight
winogrande_xl/test_883,English,"Michael enjoyed podcasts more than TV while Ian was the opposite, since _ was blind.",Michael,Ian,,winogrande_tight
winogrande_xl/test_884,English,"Michael enjoyed podcasts more than TV while Ian was the opposite, since _ was deaf.",Michael,Ian,,winogrande_tight
winogrande_xl/test_885,English,It was easy for Logan but not Matthew to interact overseas because _ did not know a foreign language.,Logan,Matthew,,winogrande_tight
winogrande_xl/test_886,English,"Nick refused to give any money at all to Kyle, because _ was already incredibly rich.",Nick,Kyle,,winogrande_tight
winogrande_xl/test_887,English,Rebecca's hair color is a lot more typical than Jennifer's because _ got highlights in her hair last week.,Rebecca,Jennifer,,winogrande_tight
winogrande_xl/test_888,English,Jeffrey had a larger array of herbal teas compared to Robert because _ drank a lot of coffee.,Jeffrey,Robert,,winogrande_tight
winogrande_xl/test_889,English,Carrie installed Megan's dental crown today so _ spent time after answering how to take of it.,Carrie,Megan,,winogrande_tight
winogrande_xl/test_890,English,The mirror on the wall was Angela but not Carrie favorite place because _ felt gorgeous.,Angela,Carrie,,winogrande_tight
winogrande_xl/test_891,English,Derrick frantically asked Kyle to help release his hand from the garbage disposal so _ got it loose.,Derrick,Kyle,,winogrande_tight
winogrande_xl/test_892,English,The kitten is drawn to Sarah less than Jennifer because _ never gives her a treat.,Sarah,Jennifer,,winogrande_tight
winogrande_xl/test_893,English,"Eric wanted to put a bird feeder in the backyard with Joels help, but _ hated looking at birds.",Eric,Joel,,winogrande_tight
winogrande_xl/test_894,English,Lindsey dyes their hair often but Cynthia does not because _ is extremely fashion indifferent.,Lindsey,Cynthia,,winogrande_tight
winogrande_xl/test_895,English,Donald ordered the wedding cake from Robert when _ was asked to make the arrangements.,Donald,Robert,,winogrande_tight
winogrande_xl/test_896,English,Emily bought a new pair of boots last week unlike Tanya because _ old boots were in great condition.,Emily,Tanya,,winogrande_tight
winogrande_xl/test_897,English,The teacher was talking about wildlife to Joel and not Nick because _ had an affinity for interrupting people.,Joel,Nick,,winogrande_tight
winogrande_xl/test_898,English,Tanya did not want to eat the cookie as it was calorific but Victoria did because _ was overweight.,Tanya,Victoria,,winogrande_tight
winogrande_xl/test_899,English,People would describe Carrie as much more fake than Cynthia because _ is very materialistic.,Carrie,Cynthia,,winogrande_tight
winogrande_xl/test_900,English,Joel chose to ignore his boyfriend Dennis much to his confusion because _ was displeased.,Joel,Dennis,,winogrande_tight
winogrande_xl/test_901,English,Joel chose to ignore his boyfriend Dennis much to his confusion because _ was unaware.,Joel,Dennis,,winogrande_tight
winogrande_xl/test_902,English,Dennis wanted to become an image consultant and Randy did not because _ really enjoyed working with people.,Dennis,Randy,,winogrande_tight
winogrande_xl/test_903,English,The English teacher corrected the pronunciation of Robert but praised Samuel because _ had trouble pronouncing certain vowels.,Robert,Samuel,,winogrande_tight
winogrande_xl/test_904,English,Tanya could not afford a nice dishwasher like Erin so _ did the dishes by machine.,Tanya,Erin,,winogrande_tight
winogrande_xl/test_905,English,"Monica preferred wearing contact lenses more than Sarah did, as _ had no problems touching her eye.",Monica,Sarah,,winogrande_tight
winogrande_xl/test_906,English,"Nelson asked if he could put his boots in Jason's luggage, since _ had a very small suitcase.",Nelson,Jason,,winogrande_tight
winogrande_xl/test_907,English,"Felicia made a big breakfast for Patricia, but _ got no thanks, because they used rotten mushrooms.",Felicia,Patricia,,winogrande_tight
winogrande_xl/test_908,English,"Felicia made a big breakfast for Patricia, but _ gave no thanks, because they used rotten mushrooms.",Felicia,Patricia,,winogrande_tight
winogrande_xl/test_909,English,"Amy will be able to get social security years before Maria, and that's because _ is younger.",Amy,Maria,,winogrande_tight
winogrande_xl/test_910,English,Speaking a foreign language was easy for Carrie but not Jessica because _ hadn't studied any different languages in school.,Carrie,Jessica,,winogrande_tight
winogrande_xl/test_911,English,Steven was learning to ride a bike and Joel was right along side because _ had no experience riding bikes.,Steven,Joel,,winogrande_tight
winogrande_xl/test_912,English,"The autistic child at school liked Derrick more than Nelson, so _ must be more intimidating.",Derrick,Nelson,,winogrande_tight
winogrande_xl/test_913,English,Megan liked to have their photo taken but Jennifer did not because _ was very confident about their appearance.,Megan,Jennifer,,winogrande_tight
winogrande_xl/test_914,English,"Craig stole the money that was laying on Samuel's end table, because _ was too trusting.",Craig,Samuel,,winogrande_tight
winogrande_xl/test_915,English,"Craig stole the money that was laying on Samuel's end table, because _ wasn't trustworthy.",Craig,Samuel,,winogrande_tight
winogrande_xl/test_916,English,Ian gave Brett a massage but _ was sore after a long day at work as well.,Ian,Brett,,winogrande_tight
winogrande_xl/test_917,English,"Neil herded the toddlers into Justin 's classroom, as _ loved having to take care of them.",Neil,Justin,,winogrande_tight
winogrande_xl/test_918,English,Angela went to see Natalie about getting a new tattoo because _ wanted to have the sleeve on their left arm finished.,Angela,Natalie,,winogrande_tight
winogrande_xl/test_919,English,"Michael ran track as a teenager in high school, but Lawrence joined the math club, because _ was more studious.",Michael,Lawrence,,winogrande_tight
winogrande_xl/test_920,English,Michael was concerned that Joseph was being abused so _ turned down an unending amount of support.,Michael,Joseph,,winogrande_tight
winogrande_xl/test_921,English,Kenneth ask to borrow a food processor from Randy as _ food processor is new since he brought his recently.,Kenneth,Randy,,winogrande_tight
winogrande_xl/test_922,English,Kenneth ask to borrow a food processor from Randy as _ food processor is old since he brought his years ago.,Kenneth,Randy,,winogrande_tight
winogrande_xl/test_923,English,Getting a restraining order against her significant other was required for Emily but not Maria because _ was in a healthy relationship.,Emily,Maria,,winogrande_tight
winogrande_xl/test_924,English,"Rebecca raised Christine from the time they were a baby, so _ is the one who follows the rules.",Rebecca,Christine,,winogrande_tight
winogrande_xl/test_925,English,"The shop was just right for Cynthia, but Natalie wasn't happy there, because _ always took forever to finish.",Cynthia,Natalie,,winogrande_tight
winogrande_xl/test_926,English,"The shop was just right for Cynthia, but Natalie wasn't happy there, because _ always waited forever for them to finish.",Cynthia,Natalie,,winogrande_tight
winogrande_xl/test_927,English,"Emily knew she could not have inherited the genetic disorder from Patricia, because _ was not her real daughter.",Emily,Patricia,,winogrande_tight
winogrande_xl/test_928,English,"Adam was much more beautiful than Ryan, so _ always had to worry about getting a date.",Adam,Ryan,,winogrande_tight
winogrande_xl/test_929,English,"Skincare was important to Katrina but not Betty, as _ simply couldn't care less about having blackheads.",Katrina,Betty,,winogrande_tight
winogrande_xl/test_930,English,In the quarterly review Jason criticized Craig for the job they were doing since _ is the employee.,Jason,Craig,,winogrande_tight
winogrande_xl/test_931,English,Erin asked Laura to help them with their school work because _ was a Grade A student.,Erin,Laura,,winogrande_tight
winogrande_xl/test_932,English,William's credit score was great while Kenneth's was bad because _ paid all of their bills late.,William,Kenneth,,winogrande_tight
winogrande_xl/test_933,English,Megan owned more cats than Tanya did because _ had less problems with their allergies.,Megan,Tanya,,winogrande_tight
winogrande_xl/test_934,English,Constipation often caused problems for Victoria due to lack of fiber but not Jessica; _ had an unhealthier diet.,Victoria,Jessica,,winogrande_tight
winogrande_xl/test_935,English,"Matthew brought Brett some water, though _ did not think this was the best method to cure their hiccups.",Matthew,Brett,,winogrande_tight
winogrande_xl/test_936,English,It was hard for Erin but not Cynthia to prevent the phone from ringing because _ had zero people calling.,Erin,Cynthia,,winogrande_tight
winogrande_xl/test_937,English,Mary demonstrated to Rachel how to do a push up because _ had never joined the military.,Mary,Rachel,,winogrande_tight
winogrande_xl/test_938,English,The sick man walked past Nick but not Logan because _ was a doctor at the hospital.,Nick,Logan,,winogrande_tight
winogrande_xl/test_939,English,Donald left the stovetop burner on when Logan came in yelling and found _ passed out from smoke inhalation.,Donald,Logan,,winogrande_tight
winogrande_xl/test_940,English,Donald left the stovetop burner on when Logan came in quietly and _ passed out from smoke inhalation.,Donald,Logan,,winogrande_tight
winogrande_xl/test_941,English,"Neil bought a house from Kyle, because _ was ready to live in their second home.",Neil,Kyle,,winogrande_tight
winogrande_xl/test_942,English,Trying cases better suited Craig and not Joel because _ was a hot headed attorney.,Craig,Joel,,winogrande_tight
winogrande_xl/test_943,English,Joseph has a lot brighter urine than Michael in the morning although _ was eating asparagus.,Joseph,Michael,,winogrande_tight
winogrande_xl/test_944,English,Amy loaned their vacuum to Christine for cleaning because _ owned tons of cleaning tools.,Amy,Christine,,winogrande_tight
winogrande_xl/test_945,English,Amy loaned their vacuum to Christine for cleaning because _ owned few of cleaning tools.,Amy,Christine,,winogrande_tight
winogrande_xl/test_946,English,The condition of Tanya was far worse than Rachel because _ was avoided by the car.,Tanya,Rachel,,winogrande_tight
winogrande_xl/test_947,English,"Nelson had a spacious outdoor patio, while Samuel only had a tiny balcony, because _ lived in a house.",Nelson,Samuel,,winogrande_tight
winogrande_xl/test_948,English,"Nelson had a spacious outdoor patio, while Samuel only had a tiny balcony, because _ lived in an apartment.",Nelson,Samuel,,winogrande_tight
winogrande_xl/test_949,English,"Cynthia liked being a courier for the newspaper, but not Samantha because _ liked to walk.",Cynthia,Samantha,,winogrande_tight
winogrande_xl/test_950,English,Katrina's dress was a lot longer than Megan's because _ parents allowed her to wear a short dress.,Katrina,Megan,,winogrande_tight
winogrande_xl/test_951,English,Katrina's dress was a lot longer than Megan's because _ parents wouldn't let her wear a short dress.,Katrina,Megan,,winogrande_tight
winogrande_xl/test_952,English,"Jennifer was able to charge Natalie a high rent each month, because _ rented the property.",Jennifer,Natalie,,winogrande_tight
winogrande_xl/test_953,English,"Steven was disgusted that Robert chose to cook pork for dinner, because _ loved meat.",Steven,Robert,,winogrande_tight
winogrande_xl/test_954,English,"Steven was disgusted that Robert chose to cook pork for dinner, because _ was a vegetarian.",Steven,Robert,,winogrande_tight
winogrande_xl/test_955,English,Betty but not Jessica went into the woods to hunt for mushrooms because _ had weak knowledge of nature.,Betty,Jessica,,winogrande_tight
winogrande_xl/test_956,English,"Elena was fine after the game, but Jennifer was unconscious, because _ was missed by the pitch thrown at him.",Elena,Jennifer,,winogrande_tight
winogrande_xl/test_957,English,"Justin attempts to teach Nick to crochet, when _ realizes he knows enough about it.",Justin,Nick,,winogrande_tight
winogrande_xl/test_958,English,"Robert was a fan of the famous Jeffrey, and _ spent a lot of time hanging with celebrities.",Robert,Jeffrey,,winogrande_tight
winogrande_xl/test_959,English,"After working a long shift, Aaron took a nap while Jeffrey did not so _ was refreshed.",Aaron,Jeffrey,,winogrande_tight
winogrande_xl/test_960,English,"After working a long shift, Aaron took a nap while Jeffrey did not so _ was dead tired.",Aaron,Jeffrey,,winogrande_tight
winogrande_xl/test_961,English,The emergency room doctor saw Samantha after Amy because _ had a fever along with a bad cough.,Samantha,Amy,,winogrande_tight
winogrande_xl/test_962,English,"Maria was called a nerd by Amy, so _ decides to write a revenge letter to the other.",Maria,Amy,,winogrande_tight
winogrande_xl/test_963,English,"Maria was called a nerd by Amy, so _ decides to write an apology letter to the other.",Maria,Amy,,winogrande_tight
winogrande_xl/test_964,English,Nelson let Robert burn the trash as they were to take turns and _ most recently.,Nelson,Robert,,winogrande_tight
winogrande_xl/test_965,English,Nelson let Robert burn the trash as they were to take turns and _ less recently.,Nelson,Robert,,winogrande_tight
winogrande_xl/test_966,English,"Erin had a craving for watermelon while over at Christines house, so _ asked for some.",Erin,Christine,,winogrande_tight
winogrande_xl/test_967,English,The eyes of Monica were more red than the eyes of Rebecca although _ had gotten conjunctivitis.,Monica,Rebecca,,winogrande_tight
winogrande_xl/test_968,English,Laura used a fork to scoop and serve the mashed potatoes to Sarah because _ didn't have utensils.,Laura,Sarah,,winogrande_tight
winogrande_xl/test_969,English,Chemistry comes more naturally to Brett as opposed to Samuel because _ is better at language arts.,Brett,Samuel,,winogrande_tight
winogrande_xl/test_970,English,Jessica had a boyfriend but not Christine because _ was attracted to and wanted to date women.,Jessica,Christine,,winogrande_tight
winogrande_xl/test_971,English,"The lead singer played the song request of Steven but ignored Jeffrey, and therefore _ was disappointed.",Steven,Jeffrey,,winogrande_tight
winogrande_xl/test_972,English,Joel set their fork down on the plate to indicate to Justin that they had finished the meal because _ would like the dishes removed.,Joel,Justin,,winogrande_tight
winogrande_xl/test_973,English,Joel set their fork down on the plate to indicate to Justin that they had finished the meal but _ already had the dishes removed.,Joel,Justin,,winogrande_tight
winogrande_xl/test_974,English,"Derrick stole the benefits from Jason, because _ had a knack for losing what they earned.",Derrick,Jason,,winogrande_tight
winogrande_xl/test_975,English,The main chore Benjamin had today was to fold clothes and Ryan thought about helping when _ told them to relax.,Benjamin,Ryan,,winogrande_tight
winogrande_xl/test_976,English,The main chore Benjamin had today was to fold clothes and Ryan thought about helping when _ decided not to.,Benjamin,Ryan,,winogrande_tight
winogrande_xl/test_977,English,Emily learned how to crochet from their granny but Cynthia didn't. _ knitted their dog a sweater.,Emily,Cynthia,,winogrande_tight
winogrande_xl/test_978,English,Emily learned how to crochet from their granny but Cynthia didn't. _ bought their dog a sweater.,Emily,Cynthia,,winogrande_tight
winogrande_xl/test_979,English,"Robert's company focuses on data entry, but Jeffrey's does law, so _ 's company is better with computers.",Robert,Jeffrey,,winogrande_tight
winogrande_xl/test_980,English,A shave was required more often for Jeffrey than Michael because _ was particularly shaggy.,Jeffrey,Michael,,winogrande_tight
winogrande_xl/test_981,English,Carrie was afraid of being in the dark unlike Maria because _ had a cowardly disposition.,Carrie,Maria,,winogrande_tight
winogrande_xl/test_982,English,Justin is very concerned with the harvest whilst Ian is not because _ is an urban dweller.,Justin,Ian,,winogrande_tight
winogrande_xl/test_983,English,Justin is very concerned with the harvest whilst Ian is not because _ is a rural dweller.,Justin,Ian,,winogrande_tight
winogrande_xl/test_984,English,"The puppies that Maria adopted behave poorly, while Lindsey's are well behaved. This is because _ is loving toward them.",Maria,Lindsey,,winogrande_tight
winogrande_xl/test_985,English,The newest movie made lots of sense to Dennis but none t to Kevin as _ always read manga comics when younger.,Dennis,Kevin,,winogrande_tight
winogrande_xl/test_986,English,"Making new friends was easy for Lindsey but not Rachel, as _ learned to develop social skills as a child.",Lindsey,Rachel,,winogrande_tight
winogrande_xl/test_987,English,"Even though they just met, Brett was acting very clingy towards his new friend Steven who got angry,, so _ asked him what was wrong.",Brett,Steven,,winogrande_tight
winogrande_xl/test_988,English,"Despite his best efforts, Craig could not reached Donald because _ was dangling too high above.",Craig,Donald,,winogrande_tight
winogrande_xl/test_989,English,"Despite his best efforts, Craig could not be reached by Donald because _ was dangling too high above.",Craig,Donald,,winogrande_tight
winogrande_xl/test_990,English,The teacher to Amy on making stuffed jalapenos was Jessica because _ was in a cooking class.,Amy,Jessica,,winogrande_tight
winogrande_xl/test_991,English,Brett stayed inside while Donald played freezing outdoors because _ didn't want to get a disease.,Brett,Donald,,winogrande_tight
winogrande_xl/test_992,English,"Benjamin had to avoid eating the yogurt that Randy enjoyed for breakfast, because _ was unable to digest dairy.",Benjamin,Randy,,winogrande_tight
winogrande_xl/test_993,English,Logan baked a cake for Steven because _ was frustrated at the stock market crashing.,Logan,Steven,,winogrande_tight
winogrande_xl/test_994,English,Emily was peeling the apple for Natalie so _ could take it from her to eat.,Emily,Natalie,,winogrande_tight
winogrande_xl/test_995,English,Natalie had to ask Amy for help because _ has always used rolled roofing before to replace roofing tiles.,Natalie,Amy,,winogrande_tight
winogrande_xl/test_996,English,"Tanya planned the trip that she would take with Megan , which was surprising since _ was usually the more orderly.",Tanya,Megan,,winogrande_tight
winogrande_xl/test_997,English,"Tanya planned the trip that she would take with Megan , which was surprising since _ was usually the more disorganized.",Tanya,Megan,,winogrande_tight
winogrande_xl/test_998,English,Aaron asked Randy to take care of their dog and cat because _ was staying at home during spring vacation.,Aaron,Randy,,winogrande_tight
winogrande_xl/test_999,English,Jennifer qualified for retirement benefits while Amy did not because _ was younger than 65.,Jennifer,Amy,,winogrande_tight
winogrande_xl/test_1000,English,Jennifer qualified for retirement benefits while Amy did not because _ was older than 65.,Jennifer,Amy,,winogrande_tight
winogrande_xl/test_1001,English,Samuel wanted to finish work as soon as possible but Ian did not as _ was feeling very jaded.,Samuel,Ian,,winogrande_tight
winogrande_xl/test_1002,English,Samuel wanted to finish work as soon as possible but Ian did not as _ was feeling very fresh.,Samuel,Ian,,winogrande_tight
winogrande_xl/test_1003,English,The two friends were walking tracks on a bridge when a train came roaring. Katrina got out of the way in time but Emily didn't. _ was alive afterwards.,Katrina,Emily,,winogrande_tight
winogrande_xl/test_1004,English,"Suits are what Cynthia wears to work, but Jennifer wears scrubs, so _ is a doctor.",Cynthia,Jennifer,,winogrande_tight
winogrande_xl/test_1005,English,Emily thought wearing the same color dress would make  Laura angry but _ told her to wear it.,Emily,Laura,,winogrande_tight
winogrande_xl/test_1006,English,The foundation got a big donation from Kevin but not Adam because _ was very cheap.,Kevin,Adam,,winogrande_tight
winogrande_xl/test_1007,English,"Megan caught the flu from Kayla, and _ was very regretful for having given the flu to someone.",Megan,Kayla,,winogrande_tight
winogrande_xl/test_1008,English,"Megan caught the flu from Kayla, and _ was very annoyed for having contracted the flu from someone.",Megan,Kayla,,winogrande_tight
winogrande_xl/test_1009,English,It was easy for the child of Justin but not Joel to flourish because _ did not have a lot of money to buy the kid everything they wanted.,Justin,Joel,,winogrande_tight
winogrande_xl/test_1010,English,"At the cafe, Elena purchased a Greek Frappe for Laura because _ was very poor.",Elena,Laura,,winogrande_tight
winogrande_xl/test_1011,English,Neil learns how to cut the flowers properly from Steven since _ wants to care for the flowers efficiently.,Neil,Steven,,winogrande_tight
winogrande_xl/test_1012,English,The car of Lawrence is older than the one that Michael is driving. That's because _ paid less money for it.,Lawrence,Michael,,winogrande_tight
winogrande_xl/test_1013,English,The car of Lawrence is older than the one that Michael is driving. That's because _ paid more money for it.,Lawrence,Michael,,winogrande_tight
winogrande_xl/test_1014,English,"The eggplant that Ian cooked for dinner with Brett is too tough, and _ feels terrible.",Ian,Brett,,winogrande_tight
winogrande_xl/test_1015,English,"The eggplant that Ian cooked for dinner with Brett is too tough, but _ acts like it's fine.",Ian,Brett,,winogrande_tight
winogrande_xl/test_1016,English,"Betty attended the lecture of Erin, but it was so long _ put students to sleep half way through.",Betty,Erin,,winogrande_tight
