form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
),),True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
faxed,fax,False,True,False,False,False,changed
comments,comment,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
on,on,True,False,False,False,False,irregular
dash,dash,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
have,have,False,False,False,False,True,easy
any,any,False,False,True,False,False,ambiguous
current,current,False,False,False,False,True,easy
info,info,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
deal,deal,False,False,False,False,True,easy
status,status,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
Elizabeth,Elizabeth,False,False,False,False,True,easy
36349,36349,False,False,False,False,True,easy
Vince,Vince,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Are,be,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
going,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
able,able,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
make,make,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
power,power,False,False,False,False,True,easy
VAR,var,False,False,False,True,False,rare
meeting,meeting,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
Thursday,Thursday,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
Frank,Frank,False,False,False,True,False,rare
Sheridan,Sheridan,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
just,just,False,False,False,False,True,easy
checked,check,False,True,False,False,False,changed
with,with,False,False,False,False,True,easy
RAC,rac,False,False,False,True,False,rare
(,(,True,False,False,False,False,irregular
David,David,False,False,False,False,True,easy
Gorte,Gorte,False,False,False,True,False,rare
),),True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
green,green,False,False,False,False,True,easy
light,light,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
go,go,True,False,False,False,False,irregular
ahead,ahead,False,False,False,True,False,rare
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
project,project,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
shall,shall,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
tomorrow,tomorrow,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
discuss,discuss,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
details,detail,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
Sheridan,Sheridan,False,False,False,False,True,easy
Titman,Titman,False,False,False,False,True,easy
<,<,True,False,False,False,False,irregular
titman@mail.utexas.edu,titman@mail.utexas.edu,False,False,False,False,True,easy
>,>,True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
01/24/2001,01/24/2001,False,False,False,False,True,easy
02:45:50,02:45:50,False,False,False,True,False,rare
PM,p.m.,True,True,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
:,:,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
just,just,False,False,False,False,True,easy
wanted,want,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
check,check,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
regarding,regard,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
consulting,consulting,False,False,False,False,True,easy
arrangement,arrangement,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
discussed,discuss,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
couple,couple,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
weeks,week,False,True,False,False,False,changed
ago,ago,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Perhaps,perhaps,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
we,we,True,False,False,False,False,irregular
should,should,False,False,False,False,True,easy
start,start,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
just,just,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
1,1,True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
2,2,True,False,True,False,False,irregular
day,day,False,False,False,False,True,easy
contract,contract,False,False,False,False,True,easy
where,where,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
give,give,False,False,False,False,True,easy
some,some,False,False,False,False,True,easy
thoughts,thought,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
kind,kind,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
issues,issue,False,True,False,False,False,changed
that,that,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
discussed,discuss,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
come,come,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
Houston,Houston,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
present,present,False,False,False,False,True,easy
my,my,True,False,True,False,False,irregular
preliminary,preliminary,False,False,False,True,False,rare
thoughts,thought,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
possible,possible,False,False,True,False,False,ambiguous
avenues,avenue,False,True,False,True,False,rare
for,for,False,False,False,False,True,easy
additional,additional,False,False,False,False,True,easy
work,work,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
regards,regards,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Sheridan,Sheridan,False,False,False,False,True,easy
Sheridan,Sheridan,False,False,False,False,True,easy
Titman,Titman,False,False,False,False,True,easy
Department,department,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
Finance,finance,False,False,False,False,True,easy
College,College,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
Business,Business,False,False,True,True,False,ambiguous
Administration,Administration,False,False,False,True,False,rare
University,University,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
Texas,Texas,False,False,False,False,True,easy
Austin,Austin,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
Texas,Texas,False,False,False,False,True,easy
78712-1179,78712-1179,False,False,False,True,False,rare
512-232-2787,512-232-2787,False,False,False,True,False,rare
(,(,True,False,False,False,False,irregular
phone,phone,False,False,False,False,True,easy
),),True,False,False,False,False,irregular
512-471-5073,512-471-5073,False,False,False,True,False,rare
(,(,True,False,False,False,False,irregular
fax,fax,False,False,False,False,True,easy
),),True,False,False,False,False,irregular
titman@mail.utexas.edu,titman@mail.utexas.edu,False,False,False,False,True,easy
Bryan,Bryan,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
Did,do,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
have,have,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
chance,chance,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
take,take,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
look,look,False,False,False,False,True,easy
at,at,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
resume,resume,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
sent,send,False,True,False,False,False,changed
you,you,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
He,he,True,False,False,False,False,irregular
looked,look,False,True,False,False,False,changed
like,like,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
great,great,False,False,False,False,True,easy
guy,guy,False,False,False,False,True,easy
for,for,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
group,group,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
David,David,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
A,a,True,False,True,False,False,irregular
reminder,reminder,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
We,we,True,False,False,False,False,irregular
discussed,discuss,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
few,few,False,False,False,False,True,easy
days,day,False,True,False,False,False,changed
ago,ago,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
consulting,consulting,False,False,False,False,True,easy
arrangement,arrangement,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
Prof.,Prof.,False,False,False,True,False,rare
Sheridan,Sheridan,False,False,False,False,True,easy
Titman,Titman,False,False,False,False,True,easy
from,from,False,False,False,False,True,easy
UT,UT,True,False,False,True,False,irregular
.,.,True,False,False,False,False,irregular
Any,any,False,False,False,False,True,easy
feedback,feedback,False,False,False,True,False,rare
from,from,False,False,False,False,True,easy
Rick,Rick,False,False,False,True,False,rare
Buy,Buy,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
let,let,False,False,False,False,True,easy
me,I,True,True,False,False,False,irregular
know,know,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
42299,42299,False,False,False,True,False,rare
Vince,Vince,False,False,False,False,True,easy
Kevin,KevinKindall@ENRON,False,True,True,True,False,ambiguous
01/24/2001,01/24/2001,False,False,False,False,True,easy
03:51,03:51,False,False,False,True,False,rare
PM,p.m.,True,True,False,False,False,irregular
Per,per,False,False,False,False,True,easy
our,our,False,False,False,False,True,easy
conversation,conversation,False,False,False,False,True,easy
yesterday,yesterday,False,False,False,False,True,easy
...,...,False,False,False,False,True,easy
Hi,hi,True,False,False,False,False,irregular
Kevin,Kevin,False,False,True,True,False,ambiguous
",",",",True,False,False,False,False,irregular
Further,further,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
your,your,False,False,False,False,True,easy
call,call,False,False,False,False,True,easy
attached,attach,False,True,False,False,False,changed
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
presentation,presentation,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
gave,give,True,True,False,False,False,irregular
at,at,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Canadian,Canadian,False,False,False,True,False,rare
Risk,Risk,False,False,True,True,False,ambiguous
Managers,Manager,False,True,False,True,False,rare
Conference,Conference,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
Edmonton,Edmonton,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
fall,fall,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
2000,2000,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'll,will,True,True,False,False,False,irregular
try,try,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
send,send,False,False,False,False,True,easy
one,one,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
Peter,Peter,False,False,False,True,False,rare
Cox,Cox,False,False,False,True,False,rare
','s,True,True,True,False,False,irregular
as,as,True,False,False,False,False,irregular
well,well,False,False,False,False,True,easy
but,but,False,False,False,False,True,easy
may,may,False,False,False,False,True,easy
have,have,False,False,False,False,True,easy
some,some,False,False,False,False,True,easy
problems,problem,False,True,False,False,False,changed
due,due,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
file,file,False,False,False,False,True,easy
size,size,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
In,in,True,False,True,False,False,irregular
any,any,False,False,True,False,False,ambiguous
event,event,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
presentation,presentation,False,False,False,False,True,easy
should,should,False,False,False,False,True,easy
give,give,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
starting,starting,False,False,True,True,False,ambiguous
point,point,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Mike,Mike,False,False,False,False,True,easy
-,-,True,False,False,False,False,irregular
Cfoforum.ppt,cfoforum.ppt,False,False,False,True,False,rare
Darrell,Darrell,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
lot,lot,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
A,a,True,False,True,False,False,irregular
quick,quick,False,False,False,False,True,easy
question,question,False,False,False,False,True,easy
:,:,True,False,False,False,False,irregular
we,we,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
n't,not,True,True,False,False,False,irregular
received,receive,False,True,False,False,False,changed
your,your,False,False,False,False,True,easy
invoice,invoice,False,False,False,False,True,easy
for,for,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
last,last,False,False,False,False,True,easy
few,few,False,False,False,False,True,easy
model,model,False,False,False,False,True,easy
/,/,True,False,False,False,False,irregular
paper,paper,False,False,False,False,True,easy
reviews,review,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
make,make,False,False,False,False,True,easy
sure,sure,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
billed,bill,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Clewlow,Clewlow,False,False,False,True,False,rare
/,/,True,False,False,False,False,irregular
Strickland,Strickland,False,False,False,True,False,rare
book,book,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
shall,shall,False,False,False,False,True,easy
send,send,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
copy,copy,False,False,False,False,True,easy
today,today,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
Darrell,Darrell,False,False,False,False,True,easy
Duffie,Duffie,False,False,False,False,True,easy
<,<,True,False,False,False,False,irregular
duffie@Stanford.EDU,duffie@Stanford.EDU,False,False,False,False,True,easy
>,>,True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
01/24/2001,01/24/2001,False,False,False,False,True,easy
03:17:01,03:17:01,False,False,False,True,False,rare
PM,p.m.,True,True,False,False,False,irregular
Please,please,False,False,False,False,True,easy
respond,respond,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
Darrell,Darrell,False,False,False,False,True,easy
Duffie,Duffie,False,False,False,False,True,easy
<,<,True,False,False,False,False,irregular
duffie@Stanford.EDU,duffie@Stanford.EDU,False,False,False,False,True,easy
>,>,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
/,/,True,False,False,False,False,irregular
Taiichi,Taiichi,False,False,False,True,False,rare
In,in,True,False,True,False,False,irregular
case,case,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
interested,interested,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
attach,attach,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
paper,paper,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
gas,gas,False,False,False,False,True,easy
Storage,storage,False,False,False,False,True,easy
value,value,False,False,False,False,True,easy
modeling,modeling,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Best,good,True,True,True,False,False,irregular
",",",",True,False,False,False,False,irregular
Darrell,Darrell,False,False,False,False,True,easy
_____________________________________________,_____________________________________________,False,False,False,False,True,easy
Darrell,Darrell,False,False,False,False,True,easy
Duffie,Duffie,False,False,False,False,True,easy
mail,mail,False,False,False,False,True,easy
GSB,GSB,False,False,False,True,False,rare
Stanford,Stanford,False,False,False,True,False,rare
CA,CA,True,False,False,False,False,irregular
94305-5015,94305-5015,False,False,False,True,False,rare
USA,USA,False,False,False,False,True,easy
phone,phone,False,False,False,False,True,easy
650,650,False,False,False,False,True,easy
723,723,False,False,False,True,False,rare
1976,1976,False,False,False,True,False,rare
fax,fax,False,False,False,False,True,easy
650,650,False,False,False,False,True,easy
725,725,False,False,False,True,False,rare
7979,7979,False,False,False,True,False,rare
email,email,False,False,False,False,True,easy
duffie@stanford.edu,duffie@stanford.edu,False,False,False,True,False,rare
web,web,False,False,False,False,True,easy
http://www.stanford.edu/~duffie/,http://www.stanford.edu/~duffie/,False,False,False,True,False,rare
_____________________________________________,_____________________________________________,False,False,False,False,True,easy
-,-,True,False,False,False,False,irregular
Paper4.pdf,Paper4.pdf,False,False,False,True,False,rare
Al,Al,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
spoken,speak,True,True,False,False,False,irregular
with,with,False,False,False,False,True,easy
Mark,Mark,False,False,False,False,True,easy
Lay,Lay,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
he,he,True,False,True,False,False,irregular
is,be,True,True,False,False,False,irregular
interested,interested,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Even,even,False,False,False,False,True,easy
if,if,True,False,False,False,False,irregular
we,we,True,False,False,False,False,irregular
can,can,False,False,False,False,True,easy
not,not,False,False,False,False,True,easy
help,help,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
here,here,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
Enron,Enron,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
may,may,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
able,able,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
put,put,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
touch,touch,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
other,other,False,False,False,False,True,easy
CV,cv,True,False,False,True,False,irregular
groups,group,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
town,town,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
call,call,False,False,False,False,True,easy
him,he,True,True,False,False,False,irregular
directly,directly,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
give,give,False,False,False,False,True,easy
my,my,True,False,True,False,False,irregular
name,name,False,False,False,False,True,easy
as,as,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
reference,reference,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
(,(,True,False,False,False,False,irregular
713,713,False,False,False,False,True,easy
),),True,False,False,False,False,irregular
853-7408,853-7408,False,False,False,True,False,rare
Good,good,False,False,False,False,True,easy
luck,luck,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
Vince,Vince,False,False,False,False,True,easy
J,J,True,False,False,True,False,irregular
Kaminski,Kaminski,False,False,False,True,False,rare
01/24/2001,01/24/2001,False,False,False,False,True,easy
11:21,11:21,False,False,False,True,False,rare
AM,a.m.,True,True,False,False,False,irregular
Al,Al,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
called,call,False,True,False,False,False,changed
Mark,Mark,False,False,False,False,True,easy
Lay,Lay,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
left,leave,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
message,message,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
his,his,False,False,False,False,True,easy
voice,voice,False,False,False,False,True,easy
mail,mail,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
Al,Al,True,False,False,False,False,irregular
Arfsten,Arfsten,False,False,False,False,True,easy
<,<,True,False,False,False,False,irregular
arfsten@bflassociates.com,arfsten@bflassociates.com,False,False,False,True,False,rare
>,>,True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
01/24/2001,01/24/2001,False,False,False,False,True,easy
11:16:25,11:16:25,False,False,False,True,False,rare
AM,a.m.,True,True,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
:,:,True,False,False,False,False,irregular
Your,your,False,False,False,False,True,easy
suggestion,suggestion,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
introduce,introduce,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
concept,concept,False,False,False,False,True,easy
discussed,discuss,False,True,False,False,False,changed
with,with,False,False,False,False,True,easy
one,one,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Lays,Lays,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
welcomed,welcome,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
hope,hope,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
would,would,False,False,False,False,True,easy
mean,mean,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
would,would,False,False,False,False,True,easy
remain,remain,False,False,False,False,True,easy
involved,involved,False,False,False,False,True,easy
at,at,True,False,False,False,False,irregular
some,some,False,False,False,False,True,easy
level,level,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
design,design,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
model,model,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
its,its,False,False,False,False,True,easy
potential,potential,False,False,False,False,True,easy
economics,economics,False,False,False,True,False,rare
could,could,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
key,key,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
how,how,False,False,False,False,True,easy
worthy,worthy,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
effort,effort,False,False,False,False,True,easy
might,might,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Enron,Enron,False,False,False,False,True,easy
could,could,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
an,a,True,True,False,False,False,irregular
ideal,ideal,False,False,False,False,True,easy
environment,environment,False,False,False,False,True,easy
from,from,False,False,False,False,True,easy
which,which,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
concept,concept,False,False,False,False,True,easy
enhancement,enhancement,False,False,False,True,False,rare
through,through,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
commercialization,commercialization,False,False,False,True,False,rare
could,could,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
successfully,successfully,False,False,False,True,False,rare
accomplished,accomplish,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
confidentially,confidentially,False,False,False,True,False,rare
share,share,False,False,False,False,True,easy
matters,matter,False,True,False,False,False,changed
as,as,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
think,think,False,False,False,False,True,easy
best,good,True,True,True,False,False,irregular
and,and,False,False,False,False,True,easy
advise,advise,False,False,False,False,True,easy
me,I,True,True,False,False,False,irregular
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
interest,interest,False,False,False,True,False,rare
generated,generate,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
am,be,True,True,False,False,False,irregular
ready,ready,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
meet,meet,False,False,False,False,True,easy
there,there,False,False,True,False,False,ambiguous
at,at,True,False,False,False,False,irregular
your,your,False,False,False,False,True,easy
building,building,False,False,False,False,True,easy
or,or,True,False,False,False,False,irregular
elsewhere,elsewhere,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
appropriate,appropriate,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Best,good,True,True,True,False,False,irregular
regards,regards,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Al,Al,True,False,False,False,False,irregular
Arfsten,Arfsten,False,False,False,False,True,easy
713,713,False,False,False,False,True,easy
965,965,False,False,False,True,False,rare
2158,2158,False,False,False,True,False,rare
Martin,Martin,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
No,no,True,False,False,False,False,irregular
problem,problem,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
ask,ask,False,False,False,False,True,easy
Stinson,Stinson,False,False,False,True,False,rare
as,as,True,False,False,False,False,irregular
well,well,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Vince,Vince,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
thought,think,True,True,True,False,False,irregular
that,that,False,False,False,False,True,easy
since,since,False,False,False,False,True,easy
Chonawee,Chonawee,False,False,False,True,False,rare
has,have,True,True,False,False,False,irregular
an,a,True,True,False,False,False,irregular
optimization,optimization,False,False,False,False,True,easy
background,background,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
would,would,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
good,good,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
have,have,False,False,False,False,True,easy
him,he,True,True,False,False,False,irregular
go,go,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
dinner,dinner,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
Dr.,Dr.,False,False,False,False,True,easy
Lasdon,Lasdon,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
Thrusday,Thursday,True,True,False,False,False,irregular
as,as,True,False,False,False,False,irregular
well,well,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Would,would,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
fine,fine,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Martin,Martin,False,False,False,False,True,easy
We,we,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
still,still,False,False,False,False,True,easy
trying,try,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
figure,figure,False,False,False,False,True,easy
out,out,False,False,True,False,False,ambiguous
some,some,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
cash,cash,False,False,False,False,True,easy
traders,trader,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Once,once,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
get,get,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
word,word,False,False,False,False,True,easy
from,from,False,False,False,False,True,easy
Lavo,Lavo,False,False,False,True,False,rare
we,we,True,False,False,False,False,irregular
'll,will,True,True,False,False,False,irregular
let,let,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
know,know,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
KK,KK,True,False,False,False,False,irregular
Kam,Kam,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Are,be,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
any,any,False,False,True,False,False,ambiguous
new,new,False,False,False,False,True,easy
developments,development,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
trader,trader,False,False,False,False,True,easy
world,world,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
We,we,True,False,False,False,False,irregular
still,still,False,False,False,False,True,easy
have,have,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
traders,trader,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
books,book,False,True,False,False,False,changed
