form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
derived,derive,False,True,False,False,False,changed
boosters,booster,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
spaceflight,spaceflight,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
said,say,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
signed,sign,False,True,False,False,False,changed
by,by,True,False,False,False,False,irregular
Administrator,administrator,False,False,False,True,False,rare
Griffin,Griffin,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
's,'s,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
ex-astronaut,ex-astronaut,False,False,False,True,False,rare
Ron,Ron,False,False,False,True,False,rare
Sega,Sega,False,False,False,True,False,rare
"""","""",True,False,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
plans,plan,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
100,100,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
metric,metric,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
derived,derive,False,True,False,False,False,changed
existing,exist,False,True,False,True,False,rare
capabilities,capability,False,True,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
external,external,False,False,False,True,False,rare
tanks,tank,False,True,False,False,False,changed
boosters,booster,False,True,False,False,False,changed
missions,mission,False,True,False,True,False,rare
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
said,say,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
planning,plan,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
using,use,True,True,False,False,False,irregular
these,this,True,True,False,False,False,irregular
shuttles,shuttle,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
models,model,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
forecasters,forecaster,False,True,False,True,False,rare
predicting,predict,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
as,as,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
differ,differ,False,False,False,True,False,rare
slightly,slightly,False,False,False,True,False,rare
it's,its,True,True,False,False,False,irregular
predecessors,predecessor,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
cargo,cargo,False,False,False,True,False,rare
rockets,rocket,False,True,False,False,False,changed
up,up,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
later,late,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Launching,launch,False,True,False,False,False,changed
disasters,disaster,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
giving,give,False,True,False,False,False,changed
towards,towards,False,False,False,True,False,rare
revisiting,revisit,False,True,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
stars,star,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
--,--,True,False,False,False,False,irregular
Posted,post,False,True,False,False,False,changed
by,by,True,False,False,False,False,irregular
Hidden,Hidden,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
Hidden,Hidden,False,False,True,False,False,ambiguous
at,at,True,False,False,False,False,irregular
8/30/2005,8/30/2005,False,False,False,True,False,rare
09:36:00,09:36:00,False,False,False,True,False,rare
PM,p.m.,True,True,False,False,False,irregular
Lynne,Lynne,False,False,False,True,False,rare
image001.jpg,image001.jpg,False,False,False,True,False,rare
51,51,True,False,False,True,False,irregular
K,thousand,True,True,True,False,False,irregular
lifted,lift,False,True,False,False,False,changed
Amy,Amy,False,False,False,True,False,rare
We,we,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
aging,aging,False,False,False,True,False,rare
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
Congress,Congress,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Will,Will,False,False,True,True,False,ambiguous
Rogers,Rogers,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
rose,rose,False,False,False,True,False,rare
named,name,False,True,False,False,False,changed
me,I,True,True,False,False,False,irregular
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
flattered,flattered,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
:,:,True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
No,no,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
bed,bed,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
wall,wall,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Eleanor,Eleanor,False,False,False,True,False,rare
Roosevelt,Roosevelt,False,False,False,True,False,rare
Santa,Santa,False,False,False,True,False,rare
Claus,Claus,False,False,False,True,False,rare
has,have,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Victor,Victor,False,False,False,True,False,rare
Borge,Borge,False,False,False,True,False,rare
"""","""",True,False,False,False,False,irregular
By,by,True,False,False,False,False,irregular
means,means,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
If,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
'll,will,True,True,False,False,False,irregular
;,;,True,False,False,False,False,irregular
if,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
'll,will,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
philosopher,philosopher,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Socrates,Socrates,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
married,marry,False,True,True,False,False,ambiguous
by,by,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
asked,ask,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
jury,jury,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Groucho,Groucho,False,False,False,True,False,rare
Marx,Marx,False,False,False,True,False,rare
My,my,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
slight,slight,False,False,False,True,False,rare
impediment,impediment,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
her,her,False,False,True,False,False,ambiguous
speech,speech,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
stops,stop,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
breathe,breathe,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Jimmy,Jimmy,False,False,False,True,False,rare
Durante,Durante,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
hated,hate,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
diamonds,diamond,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Gabor,Gabor,False,False,False,True,False,rare
provides,provide,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
groups,group,False,True,False,False,False,changed
:,:,True,False,False,False,False,irregular
alcohol,alcohol,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
caffeine,caffeine,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
sugar,sugar,False,False,False,True,False,rare
fat,fat,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Alex,Alex,False,False,False,True,False,rare
Levine,Levine,False,False,False,True,False,rare
ca,can,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
happiness,happiness,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
does,do,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
of,of,True,False,False,False,False,irregular
misery,misery,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Spike,Spike,False,False,False,True,False,rare
Milligan,Milligan,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
thirteen,thirteen,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
thought,think,True,True,True,False,False,irregular
my,my,True,False,True,False,False,irregular
was,be,True,True,False,False,False,irregular
up,up,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Joe,Joe,False,False,False,True,False,rare
Namath,Namath,False,False,False,True,False,rare
Youth,youth,False,False,False,True,False,rare
be,be,True,False,False,False,False,irregular
an,a,True,True,False,False,False,irregular
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
came,come,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
later,late,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Herbert,Herbert,False,False,False,True,False,rare
Henry,Henry,False,False,False,True,False,rare
Asquith,Asquith,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
my,my,True,False,True,False,False,irregular
nap,nap,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Hope,Hope,False,False,True,True,False,ambiguous
Do,do,True,False,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
avoiding,avoid,False,True,False,False,False,changed
temptation,temptation,False,False,False,True,False,rare
as,as,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
older,old,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Churchill,Churchill,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
begins,begin,False,True,False,False,False,changed
at,at,True,False,False,False,False,irregular
starts,start,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
out,out,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
spread,spread,False,False,False,True,False,rare
out,out,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Phyllis,Phyllis,False,False,False,True,False,rare
Diller,Diller,False,False,False,True,False,rare
By,by,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
is,be,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
's,be,True,True,True,False,False,irregular
to,to,True,False,True,False,False,irregular
go,go,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
Billy,Billy,False,False,False,True,False,rare
Crystal,Crystal,False,False,False,True,False,rare
__________________________________________________,__________________________________________________,False,False,False,True,False,rare
Do,do,True,False,False,False,False,irregular
You,you,False,False,True,False,False,ambiguous
Yahoo!,yahoo!,False,False,True,True,False,ambiguous
?,?,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
Yahoo!,Yahoo!,False,False,True,True,False,ambiguous
Mail,Mail,False,False,True,True,False,ambiguous
has,have,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
image_jpg_part,image_jpg_part,False,False,False,True,False,rare
52,52,True,False,False,True,False,irregular
K,thousand,True,True,True,False,False,irregular
is,be,True,True,False,False,False,irregular
talked,talk,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
portuguese,Portuguese,False,False,False,True,False,rare
spanish,Spanish,False,False,False,True,False,rare
Green,green,False,False,True,False,False,ambiguous
Or,or,True,False,False,False,False,irregular
White,white,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
Green,green,False,False,True,False,False,ambiguous
Green,green,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
Green,green,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
in,in,True,False,False,False,False,irregular
Does,do,True,True,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
restaurants,restaurant,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
cordoba,cordoba,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
me,I,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Does,do,True,True,False,False,False,irregular
of,of,True,False,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
me,I,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
mine,my,True,True,False,False,False,irregular
is,be,True,True,False,False,False,irregular
thumbs,thumb,False,True,False,False,False,changed
upping,up,True,True,False,False,False,irregular
my,my,True,False,True,False,False,irregular
best,good,True,True,True,False,False,irregular
answers,answer,False,True,False,False,False,changed
^^,^^,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
=),=),True,False,False,True,False,irregular
are,be,True,True,False,False,False,irregular
forms,form,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
Mountains,mountain,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
cliffs,cliff,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
peat,peat,False,False,False,True,False,rare
bogs,bog,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
valleys,valley,False,True,False,True,False,rare
Do,do,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
streaming,streaming,False,False,False,True,False,rare
FM,FM,True,False,False,True,False,irregular
93.5,93.5,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
url,url,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
Υes,yes,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
kolkatta,Kolkata,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
kolkatta,Kolkata,False,True,False,False,False,changed
is,be,True,True,False,False,False,irregular
an,a,True,True,False,False,False,irregular
State,state,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
roflmao,roflmao,False,False,False,True,False,rare
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
or,or,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
fried,fry,True,True,False,False,False,irregular
",",",",True,False,False,False,False,irregular
grilled,grill,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
steamed,steam,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
does,do,True,True,False,False,False,irregular
it,it,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
world,World,False,False,True,False,False,ambiguous
resorts,Resort,False,True,False,True,False,rare
international,International,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
them,they,False,True,True,False,False,ambiguous
at,at,True,False,False,False,False,irregular
E-mail,e-mail,False,False,True,False,False,ambiguous
:,:,True,False,False,False,False,irregular
memberservices@worldresortsinternational.com,memberservices@worldresortsinternational.com,False,False,False,True,False,rare
m,m,True,False,True,True,False,irregular
is,be,True,True,False,False,False,irregular
Gunther,Gunther,False,False,False,True,False,rare
Uecker,Uecker,False,False,False,True,False,rare
;,;,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
http://www.kettererkunst.com/bio/GuntherUecker-1930.shtml,http://www.kettererkunst.com/bio/GuntherUecker-1930.shtml,False,False,False,True,False,rare
"http://www.google.com/search?hl=en&rlz=1G1GGLQ_ENUS359&q=gunther+uecker+biography&gs_sm=c&gs_upl=484l484l0l5093l1l1l0l0l0l0l328l328l3-1l1l0&um=1&ie=UTF-8&tbm=isch&source=og&sa=N&tab=wi&biw=1221&bih=756&sei=XVG5TqrrGoXK2AXG0ry-Bw#um=1&hl=en&rlz=1G1GGLQ_ENUS359&tbm=isch&sa=1&q=gunther+uecker+artist&pbx=1&oq=gunther+uecker+&aq=1S&aqi=g1g-S3&aql=&gs_sm=c&gs_upl=10219l10219l0l13797l1l1l0l0l0l0l125l125l0.1l1l0&bav=on.2,or.r_gc.r_pw.,cf.osb&fp=13ddcdc64cbf5fd&biw=1221&bih=756","http://www.google.com/search?hl=en&rlz=1G1GGLQ_ENUS359&q=gunther+uecker+biography&gs_sm=c&gs_upl=484l484l0l5093l1l1l0l0l0l0l328l328l3-1l1l0&um=1&ie=UTF-8&tbm=isch&source=og&sa=N&tab=wi&biw=1221&bih=756&sei=XVG5TqrrGoXK2AXG0ry-Bw#um=1&hl=en&rlz=1G1GGLQ_ENUS359&tbm=isch&sa=1&q=gunther+uecker+artist&pbx=1&oq=gunther+uecker+&aq=1S&aqi=g1g-S3&aql=&gs_sm=c&gs_upl=10219l10219l0l13797l1l1l0l0l0l0l125l125l0.1l1l0&bav=on.2,or.r_gc.r_pw.,cf.osb&fp=13ddcdc64cbf5fd&biw=1221&bih=756",False,False,False,True,False,rare
does,do,True,True,False,False,False,irregular
it,it,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
Big,Big,False,False,False,True,False,rare
Mac,Mac,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Indiana,Indiana,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
$,$,True,False,False,False,False,irregular
3,3,True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
$,$,True,False,False,False,False,irregular
4,4,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
n,and,True,True,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
burger,burger,False,False,True,False,False,ambiguous
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
as,as,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
n,and,True,True,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
or,or,True,False,False,False,False,irregular
better,good,True,True,True,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
five,Five,False,False,True,True,False,ambiguous
guys,Guy,False,True,True,True,False,ambiguous
smashburger,Smashburger,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
bodybuilding,bodybuilding,False,False,False,True,False,rare
supplements,supplement,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
their,their,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
Atal,Atal,False,False,False,True,False,rare
Pharmacy,Pharmacy,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
Bag,Bagh,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
laxmi,Laxmi,False,False,False,True,False,rare
nagar,Nagar,False,False,False,True,False,rare
zim,Zim,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
..,..,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
there,there,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
koreans,Korean,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
Heck,heck,False,False,False,True,False,rare
there,there,False,False,True,False,False,ambiguous
be,be,True,False,False,False,False,irregular
at,at,True,False,False,False,False,irregular
1,1,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
No,no,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
Koreans,Korean,False,True,False,False,False,changed
reside,reside,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
HA,HA,True,False,False,True,False,irregular
-,-,True,False,False,False,False,irregular
ha,ha,True,False,False,True,False,irregular
!,!,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
',',True,False,True,False,False,irregular
my,my,True,False,True,False,False,irregular
',',True,False,True,False,False,irregular
feature,feature,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
's,'s,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
You,you,False,False,True,False,False,ambiguous
'd,would,True,True,True,False,False,irregular
their,their,False,False,True,False,False,ambiguous
Apple,Apple,False,False,True,True,False,ambiguous
ID,id,True,False,False,False,False,irregular
password,password,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
if,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
had,have,True,True,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
you,you,False,False,True,False,False,ambiguous
any,any,False,False,True,False,False,ambiguous
iPhone,iPhone,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
eating,eat,False,True,False,False,False,changed
foods,food,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
do,do,True,False,True,False,False,irregular
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
of,of,True,False,False,False,False,irregular
sports,sport,False,True,False,False,False,changed
basketball,basketball,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
soccer,soccer,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
etc,etc.,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Wii,Wii,False,False,False,True,False,rare
me,I,True,True,False,False,False,irregular
:),:),True,False,False,False,False,irregular
Is,be,True,True,False,False,False,irregular
Green,Green,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
Green,Green,False,False,True,False,False,ambiguous
I,I,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
hardly,hardly,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
He,he,True,False,False,False,False,irregular
needs,need,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
shower,shower,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
picks,pick,False,True,False,False,False,changed
nose,nose,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
He,he,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
at,at,True,False,False,False,False,irregular
best,good,True,True,True,False,False,irregular
he,he,True,False,True,False,False,irregular
is,be,True,True,False,False,False,irregular
doing,do,True,True,False,False,False,irregular
Nerd,nerd,False,False,False,True,False,rare
impression,impression,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Tremblant,Tremblant,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
Typically,typically,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
.,.,True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
be,be,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
depending,depend,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
conditions,condition,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
In,in,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
ski,ski,False,False,False,True,False,rare
resort,resort,False,False,False,True,False,rare
areas,area,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
likely,likely,False,False,False,True,False,rare
be,be,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
made,make,True,True,False,False,False,irregular
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
slopes,slope,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
jay,Jay,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
it,it,True,False,False,False,False,irregular
necessary,necessary,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
my,my,True,False,True,False,False,irregular
paintings,painting,False,True,False,False,False,changed
or,or,True,False,False,False,False,irregular
them,they,False,True,True,False,False,ambiguous
be,be,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
thx,thx,False,False,False,True,False,rare
ans,ans,False,False,False,True,False,rare
.?,.?,True,False,False,False,False,irregular
As,as,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
days,day,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
used,use,False,True,False,False,False,changed
as,as,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
film,film,False,False,False,True,False,rare
years,year,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
dirt,dirt,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
grease,grease,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
smoke,smoke,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
etc,etc.,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
websites,website,False,True,False,False,False,changed
(:,(:,True,False,False,False,False,irregular
