item_id,premise,hypothesis,gold_label,model_label,correct
ps_de_002579,Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.,SC arbeitete zusammen.,,,
ps_de_002580,Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.,Die Demokraten und Republikaner in Süd-Carolina arbeiten zusammen.,,,
ps_de_002581,"Ein Landangestellter wird zur Verfügung stehen, um die Prozessparteien bei ihren Nachforschungen zu unterstützen.",Ein Mitarbeiter des Landkreises kann Leuten helfen,,,
ps_de_002582,"Ein Landangestellter wird zur Verfügung stehen, um die Prozessparteien bei ihren Nachforschungen zu unterstützen.","Ein Mitarbeiter des Landkreises wird helfen, Genealogie-Forschung zu betreiben.",,,
ps_de_002583,"Ein Landangestellter wird zur Verfügung stehen, um die Prozessparteien bei ihren Nachforschungen zu unterstützen.","Niemand wird da sein, um bei der Forschung zu helfen.",,,
ps_de_002584,"Der CIO und andere Entscheidungsträger haben entschieden, welche Art von Arbeit delegiert und welche am besten intern bearbeitet werden soll.","Der CIO sagte, nur Arbeit im Interesse der Öffentlichkeit sei in Ordnung.",,,
ps_de_002585,"Der CIO und andere Entscheidungsträger haben entschieden, welche Art von Arbeit delegiert und welche am besten intern bearbeitet werden soll.","Der CIO sagte, welche Arbeit in Ordnung sei.",,,
ps_de_002586,"Der CIO und andere Entscheidungsträger haben entschieden, welche Art von Arbeit delegiert und welche am besten intern bearbeitet werden soll.",Der CIO hielt sich aus jeder Diskussion darüber welche Arbeit erlaubt sei heraus.,,,
ps_de_002587,"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller",Der Vorstand verteilte keine SBA-Zertifizierungen sondern überließ dies dem Sachverständigenbüro.,,,
ps_de_002588,"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller",Die Kommission hat die SBA nicht zertifiziert.,,,
ps_de_002589,"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller","Der Vorstand vergab täglich SBA-Zertifikate an alle, die danach fragten.",,,
ps_de_002590,"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.",Die meisten der nationalen Hotelketten akzeptieren Zahlungen per Kreditkarte.,,,
ps_de_002591,"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.",Die Reise wird prüfen welche Hotelkosten bezahlt werden müssen.,,,
ps_de_002592,"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.","Es gibt keine Möglichkeit zu überprüfen, ob tatsächlich eine Reise stattgefunden hat oder nicht.",,,
ps_de_002593,"Prototypen wurden von kommerziellen Unternehmen während des gesamten Produktentwicklungsprozesses verwendet, nicht nur während der Produktintegration.",Kommerzielle Unternehmen verwenden keine Prototyten mehr.,,,
ps_de_002594,"Prototypen wurden von kommerziellen Unternehmen während des gesamten Produktentwicklungsprozesses verwendet, nicht nur während der Produktintegration.","Die kommerziellen Unternehmen benötigen Prototypen, um ihre neue Technologie der Öffentlichkeit zu präsentieren.",,,
ps_de_002595,"Prototypen wurden von kommerziellen Unternehmen während des gesamten Produktentwicklungsprozesses verwendet, nicht nur während der Produktintegration.",Die Handelsunternehmen nutzen Prototypen.,,,
ps_de_002596,"Der CIO des Konzerns arbeitet mit CIOs oder anderen Informationsleitern in jeder Geschäftseinheit zusammen, um eine effektive, verlässliche und vollständig kompatible Technologie für den ganzen Betrieb sicherzustellen.",Der CIO bildet andere CIOs aus.,,,
ps_de_002597,"Der CIO des Konzerns arbeitet mit CIOs oder anderen Informationsleitern in jeder Geschäftseinheit zusammen, um eine effektive, verlässliche und vollständig kompatible Technologie für den ganzen Betrieb sicherzustellen.","Der CIO möchte, dass seine Kollegen ihre Leistung verbessern.",,,
ps_de_002598,"Der CIO des Konzerns arbeitet mit CIOs oder anderen Informationsleitern in jeder Geschäftseinheit zusammen, um eine effektive, verlässliche und vollständig kompatible Technologie für den ganzen Betrieb sicherzustellen.",Der CIO wird nicht mit seinen Kollegen sprechen.,,,
ps_de_002599,BLM beinhaltete die durchweg erfolgreichen Leistungsstandards.,BLM besaß keine Informationen.,,,
ps_de_002600,BLM beinhaltete die durchweg erfolgreichen Leistungsstandards.,In der Broschüre sind Informationen von BLM.,,,
ps_de_002601,BLM beinhaltete die durchweg erfolgreichen Leistungsstandards.,BLM hat da einige Informationen eingetragen.,,,
ps_de_002602,"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Hauptstädte sind die besten Orte für Softwareunternehmen.,,,
ps_de_002603,"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Eine Hauptstadt hat eine Menge an Softwareunternehmen.,,,
ps_de_002604,"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Softwareunternehmen vermeiden Hauptstädte aus rechtlichen Gründen.,,,
ps_de_002605,Die Aufnahme aller notwendigen Teile oder Elemente.,Sie müssen alle Teile enthalten.,,,
ps_de_002606,Die Aufnahme aller notwendigen Teile oder Elemente.,Sie müssen die Teile für die neue Rakete mit einbeziehen.,,,
ps_de_002607,Die Aufnahme aller notwendigen Teile oder Elemente.,Sie müssen nur die wichtigen Teile mit einbeziehen.,,,
ps_de_002608,"Führende Organisationen entscheiden im Rahmen einer Beschaffungsstrategie, ob sie spezifische Informationstechnologie- und Managementdienste mit internen Mitarbeitern oder externen Anbietern bereitstellen.",Organisationen outsourcen die Arbeit ständig.,,,
ps_de_002609,"Führende Organisationen entscheiden im Rahmen einer Beschaffungsstrategie, ob sie spezifische Informationstechnologie- und Managementdienste mit internen Mitarbeitern oder externen Anbietern bereitstellen.","Unternehmen entscheiden, ob sie interne Mitarbeiter einsetzen oder ob es zu teuer ist, dies zu tun.",,,
ps_de_002610,"Führende Organisationen entscheiden im Rahmen einer Beschaffungsstrategie, ob sie spezifische Informationstechnologie- und Managementdienste mit internen Mitarbeitern oder externen Anbietern bereitstellen.","Organisationen suchen sich aus, ob sie interne Angestellte nutzen werden.",,,
ps_de_002611,"Letztendlich kontrolliert der CEO die Zuordnung von Informationstechnologie und Managementfunktionen zum CIO, zur CIO-Organisation und zu anderen Organisationseinheiten.","Der CEO sagt den Leuten, wer welche Informationen erhält, aber manchmal machen sie Fehler.",,,
ps_de_002612,"Letztendlich kontrolliert der CEO die Zuordnung von Informationstechnologie und Managementfunktionen zum CIO, zur CIO-Organisation und zu anderen Organisationseinheiten.","Der CEO sagt den Leuten, wer welche Informationen erhält.",,,
ps_de_002613,"Letztendlich kontrolliert der CEO die Zuordnung von Informationstechnologie und Managementfunktionen zum CIO, zur CIO-Organisation und zu anderen Organisationseinheiten.",Der CIO arbeitet um Informationen aus den Menschen zu bekommen.,,,
ps_de_002614,"Die Entwicklung einer CIO-Organisation ist ein laufender Prozess, der ein klares Verständnis von der Verantwortung der Organisation, die Erfüllung geschäftlicher Bedürfnisse zu unterstützen, erfordert.",Eine CIO Organisation braucht eine lange Zeit um sich zu entwickeln.,,,
ps_de_002615,"Die Entwicklung einer CIO-Organisation ist ein laufender Prozess, der ein klares Verständnis von der Verantwortung der Organisation, die Erfüllung geschäftlicher Bedürfnisse zu unterstützen, erfordert.","Es ist sehr einfach, eine CIO-Organisation aufzubauen.",,,
ps_de_002616,"Die Entwicklung einer CIO-Organisation ist ein laufender Prozess, der ein klares Verständnis von der Verantwortung der Organisation, die Erfüllung geschäftlicher Bedürfnisse zu unterstützen, erfordert.","Eine CIO-Organisation muss man vorsichtig aufbauen, sonst fällt sie auseinander.",,,
ps_de_002617,"Im Gegensatz zum vorherigen Abschnitt, alle Daten in diesem Abschnitt sind von dem Jahr 1988.",Die gesamten Daten stammen aus verschiedenen Jahren.,,,
ps_de_002618,"Im Gegensatz zum vorherigen Abschnitt, alle Daten in diesem Abschnitt sind von dem Jahr 1988.",Die Daten aus diesem Teil stammen alle aus dem Jahr 1988.,,,
ps_de_002619,"Im Gegensatz zum vorherigen Abschnitt, alle Daten in diesem Abschnitt sind von dem Jahr 1988.",Die Daten stammen vom Juli 1988.,,,
ps_de_002620,"Der Fluss des Sparens ist wichtig um einen Vorrat an Reichtum anzuhäufen - als eine allgemeine Regel wird jemand, der niemals spart, keinen Reichtum haben.","Wenn du auf deinem Bankkonto kein Geld sparst, wirst du nichts haben.",,,
ps_de_002621,"Der Fluss des Sparens ist wichtig um einen Vorrat an Reichtum anzuhäufen - als eine allgemeine Regel wird jemand, der niemals spart, keinen Reichtum haben.","Wenn du kein Geld sparst, wirst du kein Geld haben.",,,
ps_de_002622,"Der Fluss des Sparens ist wichtig um einen Vorrat an Reichtum anzuhäufen - als eine allgemeine Regel wird jemand, der niemals spart, keinen Reichtum haben.","Egal was passiert, schlussendlich hast du meistens doch Geld.",,,
ps_de_002623,"Wenn ein förmlicher Antrag auf Rücktritt nicht vorliegt, bleibt ein zuständiger Staatsanwalt sowohl ethisch als auch nach den Regeln des Gerichts für die Beantwortung jeglicher Fragen, die sich ergeben sollten, verantwortlich.",Ohne einen Antrag auf Rücktritt muss ein Anwalt auf nichts antworten.,,,
ps_de_002624,"Wenn ein förmlicher Antrag auf Rücktritt nicht vorliegt, bleibt ein zuständiger Staatsanwalt sowohl ethisch als auch nach den Regeln des Gerichts für die Beantwortung jeglicher Fragen, die sich ergeben sollten, verantwortlich.","Ohne einen Antrag auf Rücktritt ist ein Anwalt für jede Antwort verantwortlich, es sei denn sie betrifft die Staatsbürgerschaft.",,,
ps_de_002625,"Wenn ein förmlicher Antrag auf Rücktritt nicht vorliegt, bleibt ein zuständiger Staatsanwalt sowohl ethisch als auch nach den Regeln des Gerichts für die Beantwortung jeglicher Fragen, die sich ergeben sollten, verantwortlich.",Ohne einen Antrag auf Rücktritt ist ein Anwalt für jede Antwort verantwortlich.,,,
ps_de_002626,"G. Belastungen der Forderung von LSC-finanzierten Anwälten, sich von Fällen zurückzuziehen, wenn der Kunde die Vereinigten Staaten verlässt","Über LSC finanzierte Anwälte können Fälle, in denen der Klient das Land verlässt, nicht betreuen.",,,
ps_de_002627,"G. Belastungen der Forderung von LSC-finanzierten Anwälten, sich von Fällen zurückzuziehen, wenn der Kunde die Vereinigten Staaten verlässt",LSC-finanzierte Anwälte können keine Fälle mit Nicht-Bürgern bearbeiten.,,,
ps_de_002628,"G. Belastungen der Forderung von LSC-finanzierten Anwälten, sich von Fällen zurückzuziehen, wenn der Kunde die Vereinigten Staaten verlässt","Durch LSC geförderte Anwälte bearbeiten jegliche Fälle, die sie wollen.",,,
ps_de_002629,"Die Sourcing-Strategie eines Unternehmens ist Teil einer übergreifenden Humankapital-Entwicklungsstrategie, welche in Richtlinie VI erläutert wird.",Principle IV behandelt die Kapitalentwicklungsstrategie in Fortune-500-Organisationen.,,,
ps_de_002630,"Die Sourcing-Strategie eines Unternehmens ist Teil einer übergreifenden Humankapital-Entwicklungsstrategie, welche in Richtlinie VI erläutert wird.",Grundsatz IV behandelt die Kapitalentwicklungsstrategie.,,,
ps_de_002631,"Die Sourcing-Strategie eines Unternehmens ist Teil einer übergreifenden Humankapital-Entwicklungsstrategie, welche in Richtlinie VI erläutert wird.",Prinzip XII befasst sich mit der Kapitalentwicklungsstrategie.,,,
ps_de_002632,"Die vorübergehende Aussetzung der Rechtsvertretung während der Abwesenheit eines Kunden durch die Suche nach einem Fortbestand ist keine praktikable Alternative, um sich formell aus dem Fall zurückzuziehen.",Es ist in Ordnung einen Klienten einfach nicht weiter zu vertreten.,,,
ps_de_002633,"Die vorübergehende Aussetzung der Rechtsvertretung während der Abwesenheit eines Kunden durch die Suche nach einem Fortbestand ist keine praktikable Alternative, um sich formell aus dem Fall zurückzuziehen.","Es ist keine gute Idee, die Rechtsvertretung einzustellen, denn dann wird ihnen wahrscheinlich ein fehlerhafter Prozess gewährt.",,,
ps_de_002634,"Die vorübergehende Aussetzung der Rechtsvertretung während der Abwesenheit eines Kunden durch die Suche nach einem Fortbestand ist keine praktikable Alternative, um sich formell aus dem Fall zurückzuziehen.","Es ist nicht gut, gesetzliche Vertretung einzustellen.",,,
ps_de_002635,"Das Fiskaljahr 2000 war ein Jahr voll enormer Erfolge und Errungenschaften für GAO und ein Jahr toller Leistungen für den Kongress, mit großen Vorteilen für den amerikanischen Steuerzahler.","Das Jahr 2000 war hervorragend, da der Kongress mehr Gesetzesentwürfe als je zuvor verabschiedete.",,,
ps_de_002636,"Das Fiskaljahr 2000 war ein Jahr voll enormer Erfolge und Errungenschaften für GAO und ein Jahr toller Leistungen für den Kongress, mit großen Vorteilen für den amerikanischen Steuerzahler.",2000 war hervorragend für den Kongress.,,,
ps_de_002637,"Das Fiskaljahr 2000 war ein Jahr voll enormer Erfolge und Errungenschaften für GAO und ein Jahr toller Leistungen für den Kongress, mit großen Vorteilen für den amerikanischen Steuerzahler.",Das Jahr 2000 war das schlimmste Jahr von allen.,,,
ps_de_002638,"Wenn kein Schwellenwert angenommen wird, wie es oft der Fall in epidemiologischen Studien ist, kann jedes Expositionsniveau eine Null-Risiko-Antwort für mindestens eine Schicht der Bevölkerung darstellen","Selbst wenn es keinen Schwellenwert gibt, ist es einer Menge Risiken ausgesetzt.",,,
ps_de_002639,"Wenn kein Schwellenwert angenommen wird, wie es oft der Fall in epidemiologischen Studien ist, kann jedes Expositionsniveau eine Null-Risiko-Antwort für mindestens eine Schicht der Bevölkerung darstellen","Wenn Sie davon ausgehen, dass es keinen Schwellenwert gibt, wird jede Exposition als risikolos angesehen.",,,
ps_de_002640,"Wenn kein Schwellenwert angenommen wird, wie es oft der Fall in epidemiologischen Studien ist, kann jedes Expositionsniveau eine Null-Risiko-Antwort für mindestens eine Schicht der Bevölkerung darstellen","Wenn man davon ausgeht, dass es keinen Schwellenwert gibt, ist jeder Kontakt mit Quecksilber risikofrei.",,,
ps_de_002641,"IT-Kenntnisse sind sehr gefragt, was die Einstellung durch den Staat schwierig machte. Daher suchte dieser CIO nach Alternativen zur internen Softwareentwicklung und -verwaltung.",IT-Arbeiter gibt es heutzutage wie Sand am Meer.,,,
ps_de_002642,"IT-Kenntnisse sind sehr gefragt, was die Einstellung durch den Staat schwierig machte. Daher suchte dieser CIO nach Alternativen zur internen Softwareentwicklung und -verwaltung.","Menschen brauchen IT-Arbeiter, um bei der Installation von Computersystemen zu helfen.",,,
ps_de_002643,"IT-Kenntnisse sind sehr gefragt, was die Einstellung durch den Staat schwierig machte. Daher suchte dieser CIO nach Alternativen zur internen Softwareentwicklung und -verwaltung.",Die Leute brauchen wirklich gute IT-Leute.,,,
ps_de_002644,Wir können genauer zielen und treffen dann das Ziel öfter.,"Wir wissen, dass wir jedes Mal scheitern werden.",,,
ps_de_002645,Wir können genauer zielen und treffen dann das Ziel öfter.,"Wir werden es sehr versuchen, das Ziel zu erreichen.",,,
ps_de_002646,Wir können genauer zielen und treffen dann das Ziel öfter.,"Wir werden versuchen, jedes Jahr das Fundraising-Ziel zu erreichen.",,,
ps_de_002647,Quecksilberemissionen tragen zur Quecksilberablagerung in Wasser bei.,"Die Abgabe von Quecksilber führt zu einem Problem mit dem Wasser, das die Fische dann aufnehmen.",,,
ps_de_002648,Quecksilberemissionen tragen zur Quecksilberablagerung in Wasser bei.,Quecksilberemissionen führen zu Problemen mit dem Wasser.,,,
ps_de_002649,Quecksilberemissionen tragen zur Quecksilberablagerung in Wasser bei.,Quecksilberemissionen beeinflussen das Wasser überhaupt nicht.,,,
ps_de_002650,"Außerdem, mit GAO's außergewöhnlichen Resultaten und Renditen, macht es nur Sinn, dass GAO Resourssausschüttungen bekommt, die über dem Schnitt gegenüber anderen Bundeseinheiten sind.","GAO ist eine Einheit, die eine Zuweisung von Ressourcen erfordert.",,,
ps_de_002651,"Außerdem, mit GAO's außergewöhnlichen Resultaten und Renditen, macht es nur Sinn, dass GAO Resourssausschüttungen bekommt, die über dem Schnitt gegenüber anderen Bundeseinheiten sind.",Das GAO ist eine Bundesbehörde das jährlich ein Budget von mehreren Billiarden US-Dollar zur Verfügung hat.,,,
ps_de_002652,"Außerdem, mit GAO's außergewöhnlichen Resultaten und Renditen, macht es nur Sinn, dass GAO Resourssausschüttungen bekommt, die über dem Schnitt gegenüber anderen Bundeseinheiten sind.",Das GAO ist die Bundeseinheit mit der schlechtesten Leistung und steht vor der Kürzung aller Mittel.,,,
ps_de_002653,Schließlich scheint die Postdichte ein wichtigerer Faktor für die Versandkosten der Einheitsstraße zu sein als das Volumen über die tatsächlichen Entfernungen in Frankreich und den USA.,Post dichte hat gar keine Auswirkungen auf die Kosten.,,,
ps_de_002654,Schließlich scheint die Postdichte ein wichtigerer Faktor für die Versandkosten der Einheitsstraße zu sein als das Volumen über die tatsächlichen Entfernungen in Frankreich und den USA.,Die Postdichte hat doppelt so große Auswirkungen wie das Volumen auf Transportkosten.,,,
ps_de_002655,Schließlich scheint die Postdichte ein wichtigerer Faktor für die Versandkosten der Einheitsstraße zu sein als das Volumen über die tatsächlichen Entfernungen in Frankreich und den USA.,Postdichte beeinflusst die Lieferkosten mehr als das Volumen.,,,
ps_de_002656,"Ein wertschöpfender, kundenorientierter Partner für Geschäftsergebnisse sein","Es ist ideal, sich auf den Profit und nicht auf die Kunden zu konzentrieren.",,,
ps_de_002657,"Ein wertschöpfender, kundenorientierter Partner für Geschäftsergebnisse sein",Partner können in ihrem Geschäft kundenorientiert sein.,,,
ps_de_002658,"Ein wertschöpfender, kundenorientierter Partner für Geschäftsergebnisse sein","Partner müssen sich auf ihre Kunden einstellen, um erfolgreich zu sein.",,,
ps_de_002659,"Zusätzlich, mach die Einschränkungen der Daten klar, sodass falsche oder unabsichtliche Schlussfolgerungen nicht den Daten zu entnehmen sind.",Wir sollten nicht einmal die Grenzen der Daten diskutieren.,,,
ps_de_002660,"Zusätzlich, mach die Einschränkungen der Daten klar, sodass falsche oder unabsichtliche Schlussfolgerungen nicht den Daten zu entnehmen sind.","Es ist wichtig die Grenzen der Daten aufzuzeigen, da die Leute ansonsten negative Schlüsse ziehen, welche die Studie ruinieren.",,,
ps_de_002661,"Zusätzlich, mach die Einschränkungen der Daten klar, sodass falsche oder unabsichtliche Schlussfolgerungen nicht den Daten zu entnehmen sind.",Es ist wichtig die Grenzen der Daten aufzuzeigen.,,,
ps_de_002662,"Wenn die von Ihnen beurteilten Daten nicht ausreichend zuverlässig sind, sollten Sie diese Feststellung in den Bericht aufnehmen und empfehlen, dass das geprüfte Unternehmen Korrekturmaßnahmen ergreift.","Das Aufbewahren physischer Belege ist eine Möglichkeit, die Datenzuverlässigkeit zu erhöhen.",,,
ps_de_002663,"Wenn die von Ihnen beurteilten Daten nicht ausreichend zuverlässig sind, sollten Sie diese Feststellung in den Bericht aufnehmen und empfehlen, dass das geprüfte Unternehmen Korrekturmaßnahmen ergreift.","Die geprüfte Stelle kann Korrekturmaßnahmen vornehmen, um die Datenverlässlichkeit zu erhöhen.",,,
ps_de_002664,"Wenn die von Ihnen beurteilten Daten nicht ausreichend zuverlässig sind, sollten Sie diese Feststellung in den Bericht aufnehmen und empfehlen, dass das geprüfte Unternehmen Korrekturmaßnahmen ergreift.",Unzuverlässige Daten sollten nur an  Gesetzeshüter gemeldet werden.,,,
ps_de_002665,"Mithilfe von Planungsassistenzmitteln von LSC hat die Bar Foundation einen Berater eingestellt um dem Koordinierungsrat dabei zu helfen einen Umgestaltungsplan zu entwickeln, der LSC diesen März vorgelegt werden woll.",Die Bar Foundation stellte den Fachberater unter Verwendung eigener Mittel ein.,,,
ps_de_002666,"Mithilfe von Planungsassistenzmitteln von LSC hat die Bar Foundation einen Berater eingestellt um dem Koordinierungsrat dabei zu helfen einen Umgestaltungsplan zu entwickeln, der LSC diesen März vorgelegt werden woll.",Die Bar Foundation wurde aus Mitteln des LSC unterstützt.,,,
ps_de_002667,"Mithilfe von Planungsassistenzmitteln von LSC hat die Bar Foundation einen Berater eingestellt um dem Koordinierungsrat dabei zu helfen einen Umgestaltungsplan zu entwickeln, der LSC diesen März vorgelegt werden woll.",Der LSC wird diesen Plan innerhalb eines vorgegebenen Zeitraums von neunzig Tagen überprüfen.,,,
ps_de_002668,"Diese Lösungen müssen sowohl auf die Art der Interventionen, welche für ED und medizinische Zentren geeignet sind, sowie auf die spezifischen Probleme des Patienten passen.","Die Elektroschocktherapie ist der einzige Eingriff, der für Patienten erlaubt ist.",,,
ps_de_002669,"Diese Lösungen müssen sowohl auf die Art der Interventionen, welche für ED und medizinische Zentren geeignet sind, sowie auf die spezifischen Probleme des Patienten passen.","Gruppen- und Einzeltherapie sind zwei Arten von Interventionen, die den Patienten üblicherweise zugewiesen werden.",,,
ps_de_002670,"Diese Lösungen müssen sowohl auf die Art der Interventionen, welche für ED und medizinische Zentren geeignet sind, sowie auf die spezifischen Probleme des Patienten passen.","Es gibt verschiedene Arten von Eingriffen, die in jeder Notaufnahme angewendet werden könnten.",,,
ps_de_002671,"Unternehmen nutzen das Mittel um eine vollständig eigene Tochtergesellschaft zu kreieren, sagte Mr. Delaney, Geschäftsführer der Lawyers' Alliance of New York.","Das Gerät hilft Firmen dabei, jeweils 10 Tochterfirmen zu gründen.",,,
ps_de_002672,"Unternehmen nutzen das Mittel um eine vollständig eigene Tochtergesellschaft zu kreieren, sagte Mr. Delaney, Geschäftsführer der Lawyers' Alliance of New York.",Das Instrument hilft Unternehmen bei der Gründung von Tochtergesellschaften.,,,
ps_de_002673,"Unternehmen nutzen das Mittel um eine vollständig eigene Tochtergesellschaft zu kreieren, sagte Mr. Delaney, Geschäftsführer der Lawyers' Alliance of New York.",Das Gerät ist nur für gemeinnützige Zwecke.,,,
ps_de_002674,"Chavez's Fall spiegelt die Ergebnisse der Umfrage von der Colorado Rechtsberatung, die berichtet das Gastarbeiter regelmässig, Staat weit, von gefährlichen Pestiziden ausgesetzt werden in Verletzung der Bundesgesetze.",Chavez' Fall stimmt mit den Rechtsleistungen in Colorado überein.,,,
ps_de_002675,"Chavez's Fall spiegelt die Ergebnisse der Umfrage von der Colorado Rechtsberatung, die berichtet das Gastarbeiter regelmässig, Staat weit, von gefährlichen Pestiziden ausgesetzt werden in Verletzung der Bundesgesetze.","In Chavez Fall heißt es, er sei auf den Maisfeldern vergiftet worden.",,,
ps_de_002676,"Chavez's Fall spiegelt die Ergebnisse der Umfrage von der Colorado Rechtsberatung, die berichtet das Gastarbeiter regelmässig, Staat weit, von gefährlichen Pestiziden ausgesetzt werden in Verletzung der Bundesgesetze.",In Chavez' Fall ging es um Teepartys.,,,
ps_de_002677,"Die Sozialversicherung enthält keine etablierten Programme ausschließlich oder vor allem für Bundesangestellte, solche wie: Rente und andere Altersvorsorgen.","Die Sozialversicherung umfasst keine Programme, die nur für Bundesbedienstete gelten, weil ein Gesetz verabschiedet wurde.",,,
ps_de_002678,"Die Sozialversicherung enthält keine etablierten Programme ausschließlich oder vor allem für Bundesangestellte, solche wie: Rente und andere Altersvorsorgen.",Sozialversicherungen beinhalten keinen Plan nur für Arbeitnehmer des Bundes.,,,
ps_de_002679,"Die Sozialversicherung enthält keine etablierten Programme ausschließlich oder vor allem für Bundesangestellte, solche wie: Rente und andere Altersvorsorgen.","Die Sozialversicherung beinhaltet nur Programme, die lediglich für Beamte bestimmt sind.",,,
ps_de_002680,"Eine solche Liste gibt dem Beamten, der den Voucher administrativ genehmigt (in der Regel der Vorgesetzte des Reisenden) und dem Bescheinigungsbeamten zusätzliche Beweise für die Feststellung der Angemessenheit der Ansprüche.","Die Liste gibt nur an, wer den Artikel gekauft hat.",,,
ps_de_002681,"Eine solche Liste gibt dem Beamten, der den Voucher administrativ genehmigt (in der Regel der Vorgesetzte des Reisenden) und dem Bescheinigungsbeamten zusätzliche Beweise für die Feststellung der Angemessenheit der Ansprüche.","Die Liste zeigt, dass der Gutschein von einer von drei Personen für gut befunden wurde.",,,
ps_de_002682,"Eine solche Liste gibt dem Beamten, der den Voucher administrativ genehmigt (in der Regel der Vorgesetzte des Reisenden) und dem Bescheinigungsbeamten zusätzliche Beweise für die Feststellung der Angemessenheit der Ansprüche.","Die Liste zeigt an, wer den Gutschein genehmigt hat.",,,
ps_de_002683,"Wenn dies geschieht, opfert der Kreditfonds Zinsen aus Schatzpapieren auf seine investierten Beträge und erhält stattdessen Zinsen vom Kreditfonds auf den Kreditbetrag.","Der Kreditfonds bekommt in einigen Fällen nicht alle Zinsen, also müssen sie es auf andere Weise wieder gut machen.",,,
ps_de_002684,"Wenn dies geschieht, opfert der Kreditfonds Zinsen aus Schatzpapieren auf seine investierten Beträge und erhält stattdessen Zinsen vom Kreditfonds auf den Kreditbetrag.",Der leihende Fonds bekommt in machen Fällen nicht alle Zinsen.,,,
ps_de_002685,"Wenn dies geschieht, opfert der Kreditfonds Zinsen aus Schatzpapieren auf seine investierten Beträge und erhält stattdessen Zinsen vom Kreditfonds auf den Kreditbetrag.",Dem kreditgebenden Fonds werden immer 9% Zinsen garantiert.,,,
ps_de_002686,"Die Zeitperiode ist in Abblidung A-3 in Anhang A gezeigt. Alledings, je nach den Einzelheiten des Projektes, könnte die Zeit um etwa zwei Monate variieren.",Im Anhang A finden Sie die Namen der Forscher.,,,
ps_de_002687,"Die Zeitperiode ist in Abblidung A-3 in Anhang A gezeigt. Alledings, je nach den Einzelheiten des Projektes, könnte die Zeit um etwa zwei Monate variieren.",Anhang A zeigt die Zeit in der es fertig sein muss.,,,
ps_de_002688,"Die Zeitperiode ist in Abblidung A-3 in Anhang A gezeigt. Alledings, je nach den Einzelheiten des Projektes, könnte die Zeit um etwa zwei Monate variieren.",Der Anhang A zeigt die Zeit an.,,,
ps_de_002689,Aber die Kommission gibt nicht einfach irgendwelche alten Empfehlungen solange die Zahlen übereinstimmen.,"Die Komission kann jede Empfehlung, die sie will, aussprechen.",,,
ps_de_002690,Aber die Kommission gibt nicht einfach irgendwelche alten Empfehlungen solange die Zahlen übereinstimmen.,"Die Kommission muss genauen Regeln folgen, wenn sie eine Empfehlung macht.",,,
ps_de_002691,Aber die Kommission gibt nicht einfach irgendwelche alten Empfehlungen solange die Zahlen übereinstimmen.,Diese Regeln werden in drei separaten Büchern beschrieben.,,,
ps_de_002692,"Das Konzept des Lehrmomentes, obwohl es zur jetzigen Zeit nur eine Konzipierung ist, bringt ein Teil des einflussreichen Interesses, Alkoholinterventionen in der ED zu verüben.",Interventionen sollten niemals im Krankenhaus erfolgen.,,,
ps_de_002693,"Das Konzept des Lehrmomentes, obwohl es zur jetzigen Zeit nur eine Konzipierung ist, bringt ein Teil des einflussreichen Interesses, Alkoholinterventionen in der ED zu verüben.","Es gibt einen Grund, eine Alkohol-Intervention in der Notaufnahme zu machen, während der Patient noch betrunken ist.",,,
ps_de_002694,"Das Konzept des Lehrmomentes, obwohl es zur jetzigen Zeit nur eine Konzipierung ist, bringt ein Teil des einflussreichen Interesses, Alkoholinterventionen in der ED zu verüben.",Es gibt Gründe um eine Alkohol Intervention in der Notaufnahme zu machen.,,,
ps_de_002695,Der Postdienst ist anfälliger als andere Postverwaltungen  für eine Abschöpfungsstrategie.,"Rosinenpickerei ist etwas, für das der Postdienst sehr anfällig ist.",,,
ps_de_002696,Der Postdienst ist anfälliger als andere Postverwaltungen  für eine Abschöpfungsstrategie.,Junk-Mail Versand ist ein wichtiger Teil des Post-Service-Einkommens.,,,
