item_num,sentence,option1,option2,correct_answer_num,correct_letter,correct_text
491,"Angela thought that Elena talked too slowly, and _ had a hard time being understood when they spoke.",Angela,Elena,2.0,B,Elena
492,"When other people were smoking, Kayla was more disgusted than Erin because _ had always avoided smoke.",Kayla,Erin,1.0,A,Kayla
493,"Benjamin has a spouse and Kyle is single after being divorced, so _ is celebrating their independence this year.",Benjamin,Kyle,2.0,B,Kyle
494,Christopher taught Hunter to play go fish so that _ had someone to play with.,Christopher,Hunter,1.0,A,Christopher
495,Carrie was helping Patricia diet and exercise at the gym to lose weight because _ used to be overweight.,Carrie,Patricia,1.0,A,Carrie
496,"Michael made pickled eggs for Kenneth, but _ really loved his own and wanted to share them.",Michael,Kenneth,2.0,B,Kenneth
497,"Maria gave Samantha the blue floral pants, because _ didn't  fit into them very well.",Maria,Samantha,1.0,A,Maria
498,Lindsey was considered more masculine than Amy because every year _ went into the woods to French kiss deer.,Lindsey,Amy,2.0,B,Amy
499,Cynthia had to pee after one large coffee but Betty did not as _ had a very big bladder.,Cynthia,Betty,2.0,B,Betty
500,Cynthia had to pee after one large coffee but Betty did not as _ had a very small bladder.,Cynthia,Betty,1.0,A,Cynthia
501,"Robert was simply not as stoic as Joel , as _ tended to handle things gracefully.",Robert,Joel,2.0,B,Joel
502,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up staying hydrated.",Aaron,Christopher,1.0,A,Aaron
503,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up getting dehydrated.",Aaron,Christopher,2.0,B,Christopher
504,"The TV that Samantha bought costs more than that of Carrie, because _ was poor.",Samantha,Carrie,2.0,B,Carrie
505,"The TV that Samantha bought costs more than that of Carrie, because _ was rich.",Samantha,Carrie,1.0,A,Samantha
506,Carrie had an easier time crawling through the narrow tunnel than Patricia because _ was larger.,Carrie,Patricia,2.0,B,Patricia
507,Cynthia gave a rabbit as a companion to Carrie because _ thought they were lonely.,Cynthia,Carrie,1.0,A,Cynthia
508,Cynthia gave a rabbit as a companion to Carrie because _ explained they were lonely.,Cynthia,Carrie,2.0,B,Carrie
509,"Katrina drove Emily to the prison, so that _ could say goodbye to them before they went to jail.",Katrina,Emily,1.0,A,Katrina
510,"Ian was tired of trying new diets while Steven had luck with one, so _ decided to do their own thing.",Ian,Steven,1.0,A,Ian
511,"Ian was tired of trying new diets while Steven had luck with one, so _ stuck to their routine.",Ian,Steven,2.0,B,Steven
512,Katrina wanted to build a new picture frame for Samantha's portrait because _ was an inexperienced woodworker.,Katrina,Samantha,2.0,B,Samantha
513,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had frequently experienced childhood abuse.",Nick,Ian,2.0,B,Ian
514,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had never experienced childhood abuse.",Nick,Ian,1.0,A,Nick
515,"Victoria decided to adopt a Yorkie, but Elena wouldn't even consider it, because _ loved small dogs.",Victoria,Elena,1.0,A,Victoria
516,Carrie kept written records of their expenses but not Laura because _ had a faulty memory.,Carrie,Laura,1.0,A,Carrie
517,Carrie kept written records of their expenses but not Laura because _ had a sharp memory.,Carrie,Laura,2.0,B,Laura
518,"Samantha was not interested in hearing about Tanya awesome marriage, because _ was happy all the time.",Samantha,Tanya,2.0,B,Tanya
519,Craig had a slower running phone than Logan because _ had more apps running on theirs.,Craig,Logan,1.0,A,Craig
520,Craig had a faster running phone than Logan because _ had more apps running on theirs.,Craig,Logan,2.0,B,Logan
521,Betty had more burns on their hands than Amy because _ worked as a welder.,Betty,Amy,1.0,A,Betty
522,"Mary wanted to surprise Cynthia with a puppy for Christmas, so _ asked about allergies to dogs.",Mary,Cynthia,1.0,A,Mary
523,"Samuel had a shorter expected lifespan than Kenneth, so _ procrastinated in following all their dreams.",Samuel,Kenneth,2.0,B,Kenneth
524,The personal trainer gave Laura but not Victoria the more difficult exercise because _ was in shape.,Laura,Victoria,1.0,A,Laura
525,The personal trainer gave Laura but not Victoria the more difficult exercise because _ was out of shape.,Laura,Victoria,2.0,B,Victoria
526,"At the dance, Adam asked the girl to dance before Donald, so _ is angry with himself.",Adam,Donald,2.0,B,Donald
527,Natalie had a pig while Jennifer had a cow so _ thought mines smaller so its better.,Natalie,Jennifer,1.0,A,Natalie
528,Rebecca slept in the hammock in the backyard while Tanya gardened because _ was tired.,Rebecca,Tanya,1.0,A,Rebecca
529,The bagel shop was closer to Michael than Joel because _ lived in a different area of town.,Michael,Joel,2.0,B,Joel
530,Rachel but not Christine was tracked down by police because _ made it to the hideout.,Rachel,Christine,2.0,B,Christine
531,Rachel but not Christine was tracked down by police because _ did not make it to the hideout.,Rachel,Christine,1.0,A,Rachel
532,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have babies with.",Rachel,Megan,1.0,A,Rachel
533,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have freedom with.",Rachel,Megan,2.0,B,Megan
534,Adam cried when Donald had a stubbed toe since _ had a look of pain on his face.,Adam,Donald,2.0,B,Donald
535,"The bank permitted Michael to open a checking account, but not Matthew, because _ was employed.",Michael,Matthew,1.0,A,Michael
536,"The bank permitted Michael to open a checking account, but not Matthew, because _ was unemployed.",Michael,Matthew,2.0,B,Matthew
537,"The children were not vaccinated, which was fine with Betty but annoyed Mary. _ knew they didn't make kids autistic.",Betty,Mary,2.0,B,Mary
538,"The children were not vaccinated, which was fine with Betty but annoyed Mary. _ believed they made kids autistic.",Betty,Mary,1.0,A,Betty
539,Firing a shotgun came more naturally for Megan than Tanya because _ grew up around them.,Megan,Tanya,1.0,A,Megan
540,"Natalie tended to wear their hair in a ponytail, while Maria wasn't able to, because _ had long hair.",Natalie,Maria,1.0,A,Natalie
541,Fiction books were interesting and easy to read for  Logan but not Brett because _ enjoyed real tales.,Logan,Brett,2.0,B,Brett
542,"Joel had many extra possesions while Neil didn't, so _ had to rent a storage shed.",Joel,Neil,1.0,A,Joel
543,"Joel had many extra possesions while Neil didn't, so _ didn't have to rent a storage shed.",Joel,Neil,2.0,B,Neil
544,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had fresh breath.",Jeffrey,Craig,2.0,B,Craig
545,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had bad breath.",Jeffrey,Craig,1.0,A,Jeffrey
546,Benjamin was able to use their device for longer than Steven because _ remembered to bring their charger.,Benjamin,Steven,1.0,A,Benjamin
547,Brian informed Aaron that their coach had scheduled an extra event on Saturday morning since _ was present at yesterday's practice.,Brian,Aaron,1.0,A,Brian
548,"Of the two owners, Jessica was far worse than Jennifer, because _ like to treat the dogs.",Jessica,Jennifer,2.0,B,Jennifer
549,"Of the two owners, Jessica was far worse than Jennifer, because _ like to beat the dogs.",Jessica,Jennifer,1.0,A,Jessica
550,Research came easy to Monica as compared to Erin because _ 's father was a landscaper.,Monica,Erin,2.0,B,Erin
551,"Donald stuck his nose up and scoffed at William's ragged outfit, because _ looked like the working class.",Donald,William,2.0,B,William
552,Brett threw away all the soda and junk food to reduce Leslie's dependence on unhealthy foods because _ cares for his health.,Brett,Leslie,1.0,A,Brett
553,"Elena was an excellent flight attendant when Sarah boarded the plane with a fear of flying because, _ was able to overcome their fears.",Elena,Sarah,2.0,B,Sarah
554,Dennis invited Joseph on a trip to the hatchery tomorrow morning because _ was also interested in fish.,Dennis,Joseph,2.0,B,Joseph
555,"Megan wrote on the paper with a pencil unlike Jennifer who wrote with a pen, because _ wanted to erase it later.",Megan,Jennifer,1.0,A,Megan
556,"Megan wrote on the paper with a pencil unlike Jennifer who wrote with a pen, because _ wanted to keep it for later.",Megan,Jennifer,2.0,B,Jennifer
557,Laura asked Rachel if she could borrow some clothes because _ loved her fashion sense.,Laura,Rachel,1.0,A,Laura
558,"Erin knew the perfect gift for the wedding  shower, but Samantha had to do some research, because _  was slightly acquainted with the bride.",Erin,Samantha,2.0,B,Samantha
559,The gothic lolita style suited Victoria better than Sarah because _ looked the worst in frilly dresses.,Victoria,Sarah,2.0,B,Sarah
560,"Samantha couldn't see any alternatives, but Emily could, because _ wasn't nearly as open minded.",Samantha,Emily,1.0,A,Samantha
561,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed late the night before.",Monica,Carrie,1.0,A,Monica
562,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed early the night before.",Monica,Carrie,2.0,B,Carrie
563,"Erin frequently suffered from hair loss while Samantha had healthy hair, as _ was never stressed out.",Erin,Samantha,2.0,B,Samantha
564,"The creatures attacked Derrick while ignoring Ryan, because _ remembered to put on the repellent.",Derrick,Ryan,2.0,B,Ryan
565,Megan liked to read a book good more than Samantha because _ liked the peace and quiet.,Megan,Samantha,1.0,A,Megan
566,Megan liked to read a book good more than Samantha because _ hated the peace and quiet.,Megan,Samantha,2.0,B,Samantha
567,"Late at night, Rebecca was more tired than Jessica so _ was unable to go right to sleep.",Rebecca,Jessica,2.0,B,Jessica
568,"Late at night, Rebecca was more tired than Jessica so _ was able to go right to sleep.",Rebecca,Jessica,1.0,A,Rebecca
569,"Neil used a chainsaw to cut down the tree instead of a regular saw like William, because _ believed in modern equipment.",Neil,William,1.0,A,Neil
570,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a healthy diet.",Maria,Felicia,2.0,B,Felicia
571,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a crash diet.",Maria,Felicia,1.0,A,Maria
572,Dennis did not enjoy their afternoon but Hunter did because _ left work after the sunset.,Dennis,Hunter,1.0,A,Dennis
573,Dennis did not enjoy their afternoon but Hunter did because _ left work after the sunrise.,Dennis,Hunter,2.0,B,Hunter
574,"Natalie committed a bunch of good deeds in Samantha's name, because _ wanted all the credit.",Natalie,Samantha,2.0,B,Samantha
575,"Natalie committed a bunch of good deeds in Samantha's name, because _ didn't want the credit.",Natalie,Samantha,1.0,A,Natalie
576,Neil put the finishing touches on the android as he sold it off to Brian because _ was an engineer.,Neil,Brian,1.0,A,Neil
577,"Laura didn't buy anything at all for Betty's birthday, because _ forgot to mention it.",Laura,Betty,2.0,B,Betty
578,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is deeper.",Angela,Emily,2.0,B,Emily
579,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is shallower.",Angela,Emily,1.0,A,Angela
580,The hair stylist gave Laura hair extensions and not Katrina because _ had very short hair.,Laura,Katrina,1.0,A,Laura
581,Monica did not need a recipe in order to mix a cake but Angela did because _ was an instinctive baker.,Monica,Angela,1.0,A,Monica
582,"Craig had cereal for breakfast while Dennis had a shake, so _ finished drinking their breakfast.",Craig,Dennis,2.0,B,Dennis
583,"Craig had cereal for breakfast while Dennis had a shake, so _ finished eating their breakfast.",Craig,Dennis,1.0,A,Craig
584,Logan ended up calling the police over an incident involving Jason because _ was scratched by them.,Logan,Jason,1.0,A,Logan
585,"Benjamin shaved his beard, but Nick had just grown one, so _ gave them all his old oils.",Benjamin,Nick,1.0,A,Benjamin
586,Monica can speak English and German but Samantha can only speak English because _ is trilingual.,Monica,Samantha,2.0,B,Samantha
587,Pine trees were a big part of Erin s Christmas tree farm while Megan was jewish but helped _ celebrate anyhow.,Erin,Megan,1.0,A,Erin
588,Eating spicy foods better suited Robert and not Adam because _ never got acid reflux from salsa.,Robert,Adam,1.0,A,Robert
589,Kenneth had worse skin than Craig so _ had to use more of the moisturizer.,Kenneth,Craig,1.0,A,Kenneth
590,Kenneth had better skin than Craig so _ had to use more of the moisturizer.,Kenneth,Craig,2.0,B,Craig
591,The cat Natalie owned would snuggle up on Jessica's lap because _ was nice to it all the time.,Natalie,Jessica,2.0,B,Jessica
592,"Brian always tried to find ways to be productive at work unlike Kenneth, because _ was a hard worker.",Brian,Kenneth,1.0,A,Brian
593,"Justin bought a new RV but Lawrence liked his old one, so _ decided to buy it.",Justin,Lawrence,2.0,B,Lawrence
594,"Justin bought a new RV but Lawrence liked his old one, so _ decided to sell it.",Justin,Lawrence,1.0,A,Justin
595,"Tanya was unrecognizable after Sarah was done beating them, so _ ended up going to jail.",Tanya,Sarah,2.0,B,Sarah
596,"Derrick showed Jason how to cut the tiles for their kitchen, and _ was shown appreciation for their help.",Derrick,Jason,1.0,A,Derrick
597,Sarah but not Erin would get a retirement pension because _ had a 30 year work career.,Sarah,Erin,1.0,A,Sarah
598,"Brian agreed to buy soap for Kenneth while at the store, and _ paid them back the following day for the errand.",Brian,Kenneth,2.0,B,Kenneth
599,Hunter prepared the documents and data tables for Matthew's scientific research because _ is his assistant.,Hunter,Matthew,1.0,A,Hunter
600,"Samuel was blown away to find out from Lawrence that goldfish are a type of carp, so _ decided to fact check his friend.",Samuel,Lawrence,1.0,A,Samuel
601,Michael had a cat as a pet but Nelson didn't have any pets because _ had little allergies in their system.,Michael,Nelson,1.0,A,Michael
602,Maria mimicked everything that Christine did at work because _ was like a fan to her.,Maria,Christine,1.0,A,Maria
603,"Kyle paid Craig to board the family dog at the kennel for a week, because _ was going on vacation.",Kyle,Craig,1.0,A,Kyle
604,Jessica found the heavy load at work overwhelming but not Katrina because _ did a poor job at planning their work.,Jessica,Katrina,1.0,A,Jessica
605,The brutal boxing match was suitable for Christopher but not Samuel because _ did damage to his opponent.,Christopher,Samuel,1.0,A,Christopher
606,The brutal boxing match was suitable for Christopher but not Samuel because _ did not damage his opponent.,Christopher,Samuel,2.0,B,Samuel
607,Going on a diet was easier for Benjamin but not Donald because _ did not know about any different programs.,Benjamin,Donald,2.0,B,Donald
608,Jennifer got about with a seeing-eye dog but Mary did not because _ was blind.,Jennifer,Mary,1.0,A,Jennifer
609,Jennifer got about with a seeing-eye dog but Mary did not because _ was sighted.,Jennifer,Mary,2.0,B,Mary
610,"The dog loved Kevin but hated Derrick, so _ started bringing the dog treats to change its mind.",Kevin,Derrick,2.0,B,Derrick
611,"The dog hated Kevin but loved Derrick, so _ started bringing the dog treats to change its mind.",Kevin,Derrick,1.0,A,Kevin
612,"Patricia has a trouble with training her horse and wants Tanya's help, because _ wants her horse to behave.",Patricia,Tanya,1.0,A,Patricia
613,Samuel had to recently recover from a stroke unlike William because _ was living an unhealthy lifestyle.,Samuel,William,1.0,A,Samuel
614,"Tanya was the most powerful person in the world, and Sarah admired them, because _ was something to aspire to.",Tanya,Sarah,1.0,A,Tanya
615,Ian was supposed to be babysitting for Dennis but didn’t show up because _ was forgotten.,Ian,Dennis,2.0,B,Dennis
616,Donald had to wax a lot more frequently than Ian because _ had blonde colored hair.,Donald,Ian,2.0,B,Ian
617,Joseph asked Robert to clean the floor with a mop nearby because _ needs to work.,Joseph,Robert,2.0,B,Robert
618,"Craig grew frustrated trying to coach Nick in soccer, as _ lacked the aptitude needed for the task.",Craig,Nick,2.0,B,Nick
619,"Craig grew frustrated trying to coach Nick in soccer, as _ lacked the patience needed for the task.",Craig,Nick,1.0,A,Craig
620,Getting a divorce as soon as possible suited Victoria but not Lindsey because _ was no longer in love.,Victoria,Lindsey,1.0,A,Victoria
621,"Betty's blanket was much thicker than Jessica's blanket, so _ felt cold all night in bed.",Betty,Jessica,2.0,B,Jessica
622,Christopher declined when asked by Ian to play a game of chess because _ liked to play intellectual games.,Christopher,Ian,2.0,B,Ian
623,Natalie had a phobia about crossing over high bridges but Tanya didn't. _ had to re-route their trip to avoid bridges.,Natalie,Tanya,1.0,A,Natalie
624,More people attended the funeral of Joel than of Derrick because _ was a mean person.,Joel,Derrick,2.0,B,Derrick
625,"Adam decided to shave Denniss beard before the reuinion, because _ thought it was too long.",Adam,Dennis,1.0,A,Adam
626,"Adam decided to shave Denniss beard before the reuinion, but _ thought it was too short.",Adam,Dennis,2.0,B,Dennis
627,"Emily had always loved kids and Jessica felt the opposite, so _ was surprised to become a pediatrician.",Emily,Jessica,2.0,B,Jessica
628,Nelson wanted to be an actor so Neil got them an audition because _ had poor connections in the movie industry.,Nelson,Neil,1.0,A,Nelson
629,Robert usually didn't like fish as much as Kyle however _ had a disliking for sardines on pizza.,Robert,Kyle,2.0,B,Kyle
630,"Dennis made their weight loss goal before Eric, because _ only ate a healthy diet.",Dennis,Eric,1.0,A,Dennis
631,Tanya looked for an escape route while Elena did not because _ liked to live in the moment.,Tanya,Elena,2.0,B,Elena
632,Tanya looked for an escape route while Elena did not because _ liked to be aware of all the surroundings.,Tanya,Elena,1.0,A,Tanya
633,"Elena waited patiently for Angela, as _ arrived early to meet at their prearranged spot.",Elena,Angela,1.0,A,Elena
634,"Donald took medication for their anxiety, but Craig went to therapy because _ was open with their feelings.",Donald,Craig,2.0,B,Craig
635,"Donald took medication for their anxiety, and Craig went to therapy because _ was private with their feelings.",Donald,Craig,1.0,A,Donald
636,Michael had less money than Samuel did because _ liked to shop and spend money too much.,Michael,Samuel,1.0,A,Michael
637,Michael had more money than Samuel did because _ like to shop and spend money too much.,Michael,Samuel,2.0,B,Samuel
638,"After a nasty breakup, Kayla needed a restraining order from Samantha because _ was scary to them.",Kayla,Samantha,2.0,B,Samantha
639,"At dinner time, Tanya ate Erin's serving of peas even though _ really likes green vegetables.",Tanya,Erin,2.0,B,Erin
640,"Monica was worried that Mary might be caught in a scam when they started their new job, but _ decided to trust their friend's judgement.",Monica,Mary,1.0,A,Monica
641,Brian taught Michael how to feed a rabbit greens because _ had rabbits as a kid.,Brian,Michael,1.0,A,Brian
642,"Joseph has an allergy to mangoes, but Nelson does not, so _ has to be very careful.",Joseph,Nelson,1.0,A,Joseph
643,Justin went with Donald to the game because _ wanted to be the designated driver.,Justin,Donald,1.0,A,Justin
644,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was short.,Steven,Dennis,1.0,A,Steven
645,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was tall.,Steven,Dennis,2.0,B,Dennis
646,Joel has experience driving large vehicles and Lawrence doesn't. _ drives their RV with accuracy.,Joel,Lawrence,1.0,A,Joel
647,"The teacher asked for the homework. Elena played games the night before and Tanya did not, so _ got an F.",Elena,Tanya,1.0,A,Elena
648,"The teacher asked for the homework. Elena played games the night before and Tanya did not, so _ got an A.",Elena,Tanya,2.0,B,Tanya
649,"William had a fear about nothing unlike Benjamin, because _ had a horrible childhood growing up.",William,Benjamin,2.0,B,Benjamin
650,"Ryan grew the houseplant from seed, but Matthew bought a plastic plant instead, because _ tended to neglect plants.",Ryan,Matthew,2.0,B,Matthew
651,"Neil introduced William, who is very shy, to his friends, but _ was being very embarrassing.",Neil,William,1.0,A,Neil
652,"Neil introduced William, who is very shy, to his friends, but _ was being very quiet.",Neil,William,2.0,B,William
653,"Laura had a much better body than Katrina, because _ spent all of their time at the ice cream shop.",Laura,Katrina,2.0,B,Katrina
654,"Samantha believed in life after death while Christine did not, so _ never tried to talk to spirits.",Samantha,Christine,2.0,B,Christine
655,"While at the store, Logan grabbed a head of lettuce for Eric to use for dinner, but _ already had some at home.",Logan,Eric,2.0,B,Eric
656,"While at the store, Logan grabbed a head of lettuce for Eric to use for dinner because _ knew there was none at home.",Logan,Eric,1.0,A,Logan
657,Jeffrey asked Hunter when was the date set for the wedding because _ was getting married.,Jeffrey,Hunter,2.0,B,Hunter
658,Jeffrey asked Hunter when was the date set for the wedding because _ was his best man.,Jeffrey,Hunter,1.0,A,Jeffrey
659,"Craig had never learned handwriting in school but Michael had learned beautiful script so, _ always typed all their correspondence.",Craig,Michael,1.0,A,Craig
660,"Patricia did laundry by hand, but Lindsey used the electric washer, because _ wore clothes made of delicate fabrics.",Patricia,Lindsey,1.0,A,Patricia
661,"Derrick needed Kenneth to go to the store and get a baby bib, but _ said the one they had was still ok.",Derrick,Kenneth,2.0,B,Kenneth
662,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to attend.",Christine,Samantha,1.0,A,Christine
663,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to judge.",Christine,Samantha,2.0,B,Samantha
664,"While waiting for the movie to begin, Natalie bought popcorn and drinks for Lindsey, since _ had little money.",Natalie,Lindsey,2.0,B,Lindsey
665,"Christopher was able to travel abroad, while William only travelled domestically, as _ had never applied for a passport.",Christopher,William,2.0,B,William
666,The patient put in a special request for Brett instead of Kyle because _ was always stern.,Brett,Kyle,2.0,B,Kyle
667,Rachel decided on adopting a young puppy but Megan didn't because _ didn't want to train a pupply.,Rachel,Megan,2.0,B,Megan
668,Applying to dance in music videos was great for Erin but not Lindsey because _ was a beginner dancer.,Erin,Lindsey,2.0,B,Lindsey
669,"Benjamin asked Samuel to buy them a puppy, because _ could not have a pet.",Benjamin,Samuel,2.0,B,Samuel
670,Nelson teased Christopher about needing to find a homecoming date because _ could not find one.,Nelson,Christopher,2.0,B,Christopher
671,Nelson teased Christopher about needing to find a homecoming date because _ already had one.,Nelson,Christopher,1.0,A,Nelson
672,Betty gave the full pitcher to Rachel so _ could fill her glass with water.,Betty,Rachel,2.0,B,Rachel
673,Brett looks as if they are aging at half the rate of Craig because _ has lived a rough lifestyle.,Brett,Craig,2.0,B,Craig
674,Sarah had to call in an expert unlike Erin because _ had no knowledge on the subject.,Sarah,Erin,1.0,A,Sarah
675,Sarah had to call in an expert unlike Erin because _ had vast knowledge on the subject.,Sarah,Erin,2.0,B,Erin
676,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes dark liquors.",Monica,Felicia,2.0,B,Felicia
677,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes clear liquors.",Monica,Felicia,1.0,A,Monica
678,Samantha failed on the test but Mary got very good marks because _ had been very lazy.,Samantha,Mary,1.0,A,Samantha
679,"Kyle wanted to write to Aaron every day, because _ enjoyed sending letters to friends.",Kyle,Aaron,1.0,A,Kyle
680,"Kyle wanted to write to Aaron every day, because _ enjoyed receiving letters from friends.",Kyle,Aaron,2.0,B,Aaron
681,"Much to the dismay of Christopher, Jeffrey learned of their evil plan, and _ was stopped before it succeeded.",Christopher,Jeffrey,1.0,A,Christopher
682,"Samantha's main artistic medium was paint, while Patricia preferred to work with clay, since _ was trained as a sculptor.",Samantha,Patricia,2.0,B,Patricia
683,"Neil asked Brian to hand him the measuring tape, but _ already measured the wall to center the picture.",Neil,Brian,2.0,B,Brian
684,Michael loved eating many different vegetables but not Brett because _ was on a vegetarian diet.,Michael,Brett,1.0,A,Michael
685,"It was painful for Justin to break up with Jason, but _ wasn't ready to move on.",Justin,Jason,2.0,B,Jason
686,"As a marine, Emily looks down on civilians like Maria, so _ is a bit saddened.",Emily,Maria,2.0,B,Maria
687,"Kyle makes a lot more money than Nelson can make at his job, as _ is a cashier.",Kyle,Nelson,2.0,B,Nelson
688,The food that Hunter ate was spoiled but not that of Brett because _ left his food outside.,Hunter,Brett,1.0,A,Hunter
689,The food that Hunter ate was spoiled but not that of Brett because _ left his food in the fridge.,Hunter,Brett,2.0,B,Brett
690,"Laura held the steel for their project while Carrie used the blowtorch, because _ was more skilled.",Laura,Carrie,2.0,B,Carrie
691,"Amy recognized the man in the waiting room before Monica did, because _ had met the man only once.",Amy,Monica,2.0,B,Monica
692,Nick smelled much worse than Kenneth after the baseball game although _ was wearing deodorant.,Nick,Kenneth,1.0,A,Nick
693,The man with the fever came over and talked to Carrie and not Lindsey because _ was a patient.,Carrie,Lindsey,2.0,B,Lindsey
694,Writing came easily to Carrie but was difficult for Natalie because _ had taken engineering in college.,Carrie,Natalie,2.0,B,Natalie
695,Katrina asked Rachel to change the diapers for the babies this morning because _ is handling the stove.,Katrina,Rachel,1.0,A,Katrina
696,Katrina asked Rachel to change the diapers for the babies this morning because _ isn't doing anything.,Katrina,Rachel,2.0,B,Rachel
697,Brett took more medicines than Aaron did although _ was suffering from many more diseases.,Brett,Aaron,2.0,B,Aaron
698,Benjamin lied to Logan because _ was so upset about the money that was missing.,Benjamin,Logan,2.0,B,Logan
699,Derrick greeted Craig at the event but he did not respond to him because _ is humble.,Derrick,Craig,1.0,A,Derrick
700,Derrick greeted Craig at the event but he did not respond to him because _ is arrogant.,Derrick,Craig,2.0,B,Craig
701,Monica chose Kayla as the winning contestant on the reality show because _ was a contestant on the show.,Monica,Kayla,2.0,B,Kayla
702,Michael swam in the pond for longer than Derrick because _ thought the algae was okay.,Michael,Derrick,1.0,A,Michael
703,Kenneth worked hard at training martial arts but not Samuel. _ couldn't made their dream come true of fighting in the UFC octagon.,Kenneth,Samuel,2.0,B,Samuel
704,"Adam's blushed a deep red when Jeffrey saw him fall off his horse, but _ tried to pretend it didn't hurt.",Adam,Jeffrey,1.0,A,Adam
705,"The doctor treated Natalie, but refused to see Tanya, because _ has an incredible insurance plan.",Natalie,Tanya,1.0,A,Natalie
706,Jessica asked Rebecca to go see a new horror movie even though _ knew she would likely to decline the invitation.,Jessica,Rebecca,1.0,A,Jessica
707,"Amy's being taught how to pay it forward by Kayla, so _ is likely the younger person.",Amy,Kayla,1.0,A,Amy
708,Steven asked Joseph to have their stomach examined after _ had a night full of really bad gas issues.,Steven,Joseph,2.0,B,Joseph
709,"Felicia was given a leather belt from Betty to clean it, because _ knows how to do it.",Felicia,Betty,1.0,A,Felicia
710,"Felicia was given a leather belt from Betty to clean it, because _ doesn't know how to clean it.",Felicia,Betty,2.0,B,Betty
711,Carrie tried to convince Cynthia that the cat needed a microchip because _ was concerned about the cat getting lost.,Carrie,Cynthia,1.0,A,Carrie
712,The doctor felt more sympathy for Aaron than Ryan because _ had a curable illness and great insurance.,Aaron,Ryan,2.0,B,Ryan
713,"Emily delivered the daily newspaper to Samantha promptly, so _ gave a nice Christmas bonus.",Emily,Samantha,2.0,B,Samantha
714,"Emily delivered the daily newspaper to Samantha promptly, so _ expected a nice Christmas bonus.",Emily,Samantha,1.0,A,Emily
715,"Laura was climbing down from the roof and Katrina was below so, _ was holding the ladder.",Laura,Katrina,2.0,B,Katrina
716,"Katrina demanded that Jessica get off of their property, because _ was in the neighborhood for visiting.",Katrina,Jessica,2.0,B,Jessica
717,"Katrina demanded that Jessica get off of their property, because _ wasn't in the mood for visiting.",Katrina,Jessica,1.0,A,Katrina
718,"At the hospital, Kenneth tended to Randy 's wounds as _ was learning to contain an infection.",Kenneth,Randy,1.0,A,Kenneth
719,"Justin admired the art hung on the wall by Nick, so _ asked if he would like to take something home.",Justin,Nick,2.0,B,Nick
720,Mary felt a great deal of guilt for stealing various items from Rachel so _ forgave her.,Mary,Rachel,2.0,B,Rachel
721,Patricia bought Christine a watch for their birthday because _ was tired of asking about the time.,Patricia,Christine,2.0,B,Christine
722,"After visiting their tenth college, Kevin asked Donald to just make up his mind, because _ just didn't have time for more.",Kevin,Donald,1.0,A,Kevin
723,Christine was tired of Maria being a pain in the neck after _ laid down the prank trap.,Christine,Maria,2.0,B,Maria
724,Beautiful roses were bought by Jason for Dennis because _ is a receiver in general.,Jason,Dennis,2.0,B,Dennis
725,"Felicia ran out of shirts and borrowed one from Patricia, but _ didn't ask permission ahead of time.",Felicia,Patricia,1.0,A,Felicia
726,Megan picked up some olive oil for Felicia because _ hated to cook but loved to eat.,Megan,Felicia,1.0,A,Megan
727,Megan picked up some olive oil for Felicia because _ loved to cook but hated to eat.,Megan,Felicia,2.0,B,Felicia
728,Kayla always wears sunscreen outdoors but Natalie doesn't because _ isn't concerned about getting neck wrinkles.,Kayla,Natalie,2.0,B,Natalie
729,"Felicia wanted to be pampered by Emily, so _ went to the jewelry store and bought an expensive ring.",Felicia,Emily,2.0,B,Emily
730,Mastering the game of chess was easier for Brian than William because _ had an analytical mind.,Brian,William,1.0,A,Brian
731,The gerbil came over to Laura but not Monica because _ was holding a hockey stick.,Laura,Monica,2.0,B,Monica
732,The gerbil came over to Laura but not Monica because _ was holding a carrot stick.,Laura,Monica,1.0,A,Laura
733,Samantha wanted to use a valet to park the car but Carrie did not because _ was generous with money.,Samantha,Carrie,1.0,A,Samantha
