item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_ru_000707,"Новая кровать размера « queen-size » не поместится на лестнице, потому что _ слишком высокая.", кровать, лестница,A,,
pr_ru_000708,"Новая кровать размера « queen-size » не поместится на лестнице, потому что _ слишком короткая.", кровать, лестница,B,,
pr_ru_000709,"Энн уволилась с работы и основала собственную компанию, потому что _ предполагала более низкий доход.", компания, работа,B,,
pr_ru_000710,"Художники использовали 1 фунт глины для вазы и 2 фунта глины для чаши, поскольку _ была меньше.", чаша, ваза,B,,
pr_ru_000711,"Художники использовали 1 фунт глины для вазы и 2 фунта глины для чаши, так как _ была больше.", чаша, ваза,A,,
pr_ru_000712,"Моя мама использовала пряжу намного меньше, чем ткань, потому что _ была намного прочнее.", ткань, пряжа,A,,
pr_ru_000713,"Моя мама использовала пряжу намного реже, чем ткань, потому что _ была намного слабее.", пряжа, ткань,A,,
pr_ru_000714,"Маленький мальчик попытался положить баскетбольный мяч в ящик, но он не поместился; _ был слишком большим.", ящик, мяч,B,,
pr_ru_000715,"Маленький мальчик попытался положить баскетбольный мяч в ящик, но он не поместился; _ был слишком мал.", ящик, мяч,A,,
pr_ru_000716,"Я планировал приготовить измельченный чеснок и решил использовать кухонный комбайн вместо ножа, потому что _ работает быстрее.", кухонный, нож,A,,
pr_ru_000717,"Я планировал приготовить измельченный чеснок и решил использовать кухонный комбайн вместо ножа, потому что _ работает медленнее.", кухонный, нож,B,,
pr_ru_000718,"Джон думал, что его рука была сломана, но на самом деле это была его нога, потому что _ была согнута.", ступня, рука,A,,
pr_ru_000719,"Джон думал, что его рука была сломана, но на самом деле это была его нога, потому что _ была прямой.", нога, рука,B,,
pr_ru_000720,"Во время концерта виолончель звучала лучше, чем скрипка, потому что _ была настроена.", виолончель, скрипка,A,,
pr_ru_000721,"Во время концерта виолончель звучала лучше, чем скрипка, потому что _ была расстроена.", скрипка, виолончель,A,,
pr_ru_000722,"Марта приготовила варенье из абрикоса вместо персика, потому что учитель сказал ей, что _ для нее менее полезен.", абрикос, персик,B,,
pr_ru_000723,"Марта приготовила варенье из абрикоса вместо персика, потому что учитель сказал ей, _ для нее полезнее.", персик, абрикос,B,,
pr_ru_000724,"Старинный меч был менее опасен, чем старинный нож, потому что _ тупой.", нож, меч,B,,
pr_ru_000725,"Старинный меч был менее опасен, чем старинный нож, потому что _ острее.", меч, нож,B,,
pr_ru_000727,"Эллиот хотел носить свой новый рюкзак в школу, но его мать заставила его использовать портфель, потому что она думала, что _ выглядит стильно.", портфель, рюкзак,A,,
pr_ru_000729,"Джеймс начал тяжело дышать по дороге в парк, поэтому он разветвлял свой дом друга и отдыхал, потому что _ рядом.", парк, дом,B,,
pr_ru_000730,"Продавец попытался положить декоративную тарелку в коробку, но она не подошла; _ была слишком большой.", тарелка, коробка,A,,
pr_ru_000731,"Продавец попытался положить декоративную тарелку в коробку, но она не подошла; _ была слишком маленькой.", тарелка, коробка,B,,
pr_ru_000732,"Торт выиграл у кекса, потому что _ был красивее и вкуснее.", кекс, торт,B,,
pr_ru_000733,"Торт выиграл у кекса, потому что _ был уродливее и менее вкусным.", кекс, торт,A,,
pr_ru_000734,"Ящерица Пэм зацепилась хвостом за дверь и побежала под диван вместо стула, потому что _ был безопаснее.", стул, диван,B,,
pr_ru_000735,"Ящерица Пэм зацепилась хвостом за дверь и побежала под диван вместо стула, потому что _ был страшнее.", стул, диван,A,,
pr_ru_000737,"Биллу нужно было положить телефон в карман, когда он шел, но он не подошел, потому что _ был слишком большим.", телефон, карман,A,,
pr_ru_000738,"Адам взял кошку вместо собаки, потому что _ вызывала аллергические реакции.", собака, кошка,A,,
pr_ru_000739,"Адам взял кошку вместо собаки, потому что _ предотвратила бы аллергические реакции.", собака, кошка,B,,
pr_ru_000740,"Химия была менее популярной дисциплиной в школе, чем биология, поскольку _ была менее прибыльной как отрасль.", химия, биология,A,,
pr_ru_000743,"Шеф-повар случайно посолил крем-брюле и посолил хлеб, что означало, что _ был сладким.", крем-брюле, хлеб,B,,
pr_ru_000745,"Женщина предпочла поехать на автобусе, а не на поезде, потому что _ остановился дальше от ее офиса.", автобус, поезд,B,,
pr_ru_000746,"Я использовал компьютер вместо калькулятора для математической работы, потому что _ работал медленнее.", калькулятор, компьютер,A,,
pr_ru_000747,"Я использовал компьютер вместо калькулятора для математической работы, потому что _ работал быстрее.", калькулятор, компьютер,B,,
pr_ru_000749,"Торт, который я поставил на ярмарку, не подходил так хорошо, как мой пирог, потому что _ был менее вкусным.", торт, пирог,A,,
pr_ru_000750,"Торт, который я поставил на ярмарку, был хуже, чем мой пирог, потому что _ был вкуснее.", торт, пирог,B,,
pr_ru_000751,"Собака хотела остаться в парке и не возвращаться в дом, потому что _ был слишком маленьким.", парк, дом,B,,
pr_ru_000752,"Собака хотела остаться в парке и не возвращаться в дом, потому что _ был очень просторным.", парк, дом,A,,
pr_ru_000753,"Имея такую возможность, я бы предпочел проколоть нос, а не пупок, так как я думаю, что _ обычно менее чувствителен.", нос, пупок,A,,
pr_ru_000754,"Имея такую возможность, я бы предпочел проколоть нос, а не пупок, так как я думаю, что _ обычно более чувствителен.", пупок, нос,A,,
pr_ru_000755,"Выбирая между компьютером или планшетом и учитывая ограниченный бюджет, Эндрю купил планшет, потому что думал, что _ будет дорогим.", планшет, компьютер,B,,
pr_ru_000756,"Выбирая между компьютером или планшетом и учитывая ограниченный бюджет, Эндрю купил планшет, потому что думал, что _ будет дешевым.", планшет, компьютер,A,,
pr_ru_000757,"Готовить в микроволновой печи легче, чем на плите, потому что _ работает быстрее.", плита, печь,B,,
pr_ru_000758,"Готовить в микроволновой печи легче, чем на плите, потому что _ работает медленнее.", плита, печь,A,,
pr_ru_000760,"Рабочий перемещал картон из грузовика в склад, пока _ не был заполнен.", склад, грузовик,A,,
pr_ru_000761,"Нам нужна была импровизированная лейка, поэтому мы пошли с бутылкой вместо миски, так как _ была переносной.", бутылка, миска,A,,
pr_ru_000762,"Нам нужна была импровизированная лейка, поэтому мы пошли с бутылкой вместо миски, так как _ была громоздкой.", миска, бутылка,A,,
pr_ru_000763,"Эми использовала свой ноутбук для подключения к Интернету вместо телефона, потому что _ был намного быстрее.", телефон, ноутбук,B,,
pr_ru_000764,"Эми использовала свой ноутбук для подключения к Интернету вместо телефона, потому что _ был намного медленнее.", телефон, ноутбук,A,,
pr_ru_000767,"Орхидея росла лучше, чем роза, потому что _ получала больше воды и солнца.", орхидея, роза,A,,
pr_ru_000768,"Орхидея росла хуже, чем роза, потому что _ получала больше воды и солнца.", орхидея, роза,B,,
pr_ru_000769,"Я думал, что холст достаточно велик, чтобы поместиться во внутренний дворик, но этого не произошло, потому что _ был слишком маленьким.", дворик, холст,B,,
pr_ru_000770,"Я думал, что холст достаточно велик, чтобы поместиться во внутренний дворик, но этого не произошло, потому что _ был слишком большим.", холст, дворик,B,,
pr_ru_000771,"Прочная сталь не могла гнуться, так как машина была хрупкой, _ была слабой.", сталь, машина,B,,
pr_ru_000772,"Прочная сталь не могла гнуться, поскольку машина была хрупкой, _ была прочной.", машина, сталь,B,,
pr_ru_000773,"Мужчина не хотел менять зеркало заднего вида перед лобовым стеклом, так как _ было грязнее.", стекло, зеркало,A,,
pr_ru_000774,"Мужчина не хотел менять зеркало заднего вида перед лобовым стеклом, так как _ было чище.", зеркало, стекло,A,,
pr_ru_000775,"Ее ребенок уронил праздничный торт на пол, и она была расстроена, потому что _ испортился.", торт, пол,A,,
pr_ru_000780,"Для правильного заживления повязку пришлось снять с пореза и заменить мазью, так как _ была сильнодействующим средством лечения инфекции.", мазь, повязка,A,,
pr_ru_000781,"Новый блокнот, который купила Джилл, не поместился в ее новом рюкзаке, _ был слишком большим.", блокнот, рюкзак,A,,
pr_ru_000783,"Кошке нужно было похудеть больше, чем собаке, потому что _ ела больше еды.", кошка, собака,A,,
pr_ru_000784,"Кошке нужно было похудеть больше, чем собаке, потому что _ ела меньше еды.", кошка, собака,B,,
pr_ru_000785,"Говорящего пришлось заменить на микрофон, а не на усилитель, потому что _ был сломан.", усилитель, микрофон,B,,
pr_ru_000786,"Говорящего пришлось заменить на микрофон, а не на усилитель, потому что _ работал.", микрофон, усилитель,B,,
pr_ru_000787,"Перхоть больше проявлялась на рубашке, чем на куртке, потому что _ была более темного цвета.", куртка, рубашка,B,,
pr_ru_000788,"Перхоть больше проявлялась на рубашке, чем на куртке, потому что _ была светлее.", куртка, рубашка,A,,
pr_ru_000790,"Рабочий-подросток не смог поместить дорожный конус в свой багажник, потому что _ был слишком большим.", конус, багажник,A,,
pr_ru_000791,"Когда он попытался встать, он предпочел прислониться к раковине, а не к стиральной машине, потому что _ была устойчивой.", раковина, машина,A,,
pr_ru_000792,"Когда он попытался встать, он предпочел прислониться к раковине, а не к стиральной машине, потому что _ шаталась.", раковина, машина,B,,
pr_ru_000793,"Марк нанял грузовик вместо собственного внедорожника, чтобы отвезти вещи в новую квартиру, потому что _ был больше.", внедорожник, грузовик,B,,
pr_ru_000794,"Марк нанял грузовик вместо собственного внедорожника, чтобы отвезти вещи в новую квартиру, потому что _ был меньше.", грузовик, внедорожник,B,,
pr_ru_000795,"Она попыталась положить шарик в колпачок ручки, но не смогла, потому что _ был слишком большим.", колпачок, шарик,B,,
pr_ru_000796,"Она попыталась положить шарик в колпачок ручки, но не смогла, потому что _ был слишком мал.", колпачок, шарик,A,,
pr_ru_000797,"Шампанское хранилось в буфете, а не в ящике, чтобы гости не приближались к нему, так как _ был хорошо защищен.", ящик, шкаф,B,,
pr_ru_000798,"Шампанское хранилось в буфете, а не в ящике, чтобы гости не приближались к нему, так как _ был плохо закреплен.", шкаф, ящик,B,,
pr_ru_000799,"Делая покупки в универмаге и ища ароматы, Александрия выбрала ваниль, но не перечную мяту, потому что _ ей подходила.", мята, ваниль,B,,
pr_ru_000801,"Он не ценил трубу так сильно, как скрипку, потому что думал, что _ издает пронзительную музыку.", скрипка, труба,B,,
pr_ru_000802,"Он не ценил трубу так сильно, как скрипку, потому что думал, что _ издает безмятежную музыку.", скрипка, труба,A,,
pr_ru_000803,"Марк приложил полотенце к лобовому стеклу своей машины, потому что _ было мокрым.", стекло, полотенце,A,,
pr_ru_000804,"Марк приложил полотенце к лобовому стеклу своей машины, потому что _ было сухим.", полотенце, стекло,A,,
pr_ru_000805,"Женщина хотела засунуть руку в перчатку, но _ оказалась слишком большой.", рука, перчатка,A,,
pr_ru_000806,"Женщина хотела засунуть руку в перчатку, но _ оказалась слишком маленькой.", перчатка, рука,A,,
pr_ru_000807,"Во время упражнений Джейсон мог использовать шагомер, а не свой смартфон, потому что _ работал.", смартфон, шагомер,B,,
pr_ru_000808,"Во время упражнений Джейсон мог использовать шагомер, а не свой смартфон, потому что _ был сломан.", шагомер, смартфон,B,,
pr_ru_000809,"В ее чемодане не было места для сомбреро, потому что _ был слишком мал.", сомбреро, чемодан,B,,
pr_ru_000810,"В ее чемодане не было места для сомбреро, потому что _ было слишком большим.", сомбреро, чемодан,A,,
pr_ru_000812,"Он думает, что купленная им скульптура намного лучше, чем картина, которую я купил, только потому, что _ дешевая.", скульптура, картина,B,,
pr_ru_000813,"Сью попыталась положить свою старую расческу в сумочку, но она не подошла, потому что _ была слишком длинной.", сумочка, расческа,B,,
pr_ru_000814,"Сью попыталась положить свою старую расческу в сумочку, но она не подошла, потому что _ была слишком короткой.", сумочка, расческа,A,,
pr_ru_000815,"В этом году пчелиного воска было не так много, поэтому мы выбросили соты в мусор, вместо того, чтобы делать мед, поскольку _ был приемлемым вариантом.", мусор, мед,A,,
pr_ru_000816,"В этом году пчелиного воска было не так много, поэтому мы выбросили соты в мусор, вместо того, чтобы делать мед, поскольку _ был нежизнеспособным вариантом.", мед, мусор,A,,
pr_ru_000817,"Кевин решил использовать полироль вместо морилки для дерева, потому что _ выглядела неинтересно.", полироль, морилка,B,,
pr_ru_000819,"Путешественник попытался спрятать паспорт в кармане, но _ оказался слишком большим.", карман, паспорт,B,,
pr_ru_000820,"Путешественник пытался спрятать паспорт в кармане, но _ оказался слишком маленьким.", паспорт, карман,B,,
pr_ru_000821,"Лиаму нравилось мыть уши раствором, а не колпачком, потому что _ был более мягким.", раствор, колпачок,A,,
pr_ru_000823,"Люлька была более приятным подарком будущей маме вместо коляски, потому что _ была сделана вручную.", люлька, коляска,A,,
pr_ru_000824,"Люлька была более приятным подарком, который будущая мама получила вместо коляски, потому что _ была сделана машиной.", коляска, люлька,A,,
pr_ru_000826,"Красный кабриолет не поместится в гараже, потому что _ слишком узкий.", гараж, кабриолет,A,,
pr_ru_000827,"Река стекала воду в океан до тех пор, пока ее источник не перестал быть водой, _ был изобильным.", океан, источник,A,,
pr_ru_000828,"Река стекала воду в океан до тех пор, пока ее источник не перестал быть водой, _ был скудным.", океан, источник,B,,
pr_ru_000829,"Татуировка не работала на его руке, но была великолепна на груди, так как _ была слишком узкой для рисунка.", грудь, рука,B,,
pr_ru_000830,"Татуировка не работала на его руке, но была великолепна на его груди, так как _ была достаточно широкой для произведения искусства.", рука, грудь,B,,
pr_ru_000831,"Мой отец ненавидел старую версию на работе по сравнению с новой системой, потому что _ была ужасной.", система, версия,B,,
pr_ru_000832,"Мой отец ненавидел старую версию на работе по сравнению с новой системой, потому что _ фантастическая.", версия, система,B,,
pr_ru_000835,"Скейтборд лучше выполнял олли по сравнению с лонгбордом, потому что _ был намного легче.", лонгборд, скейтборд,B,,
pr_ru_000836,"Скейтборд лучше справлялся с олли по сравнению с лонгбордом, потому что _ был слишком тяжелым.", лонгборд, скейтборд,A,,
pr_ru_000837,"Лед нельзя было вылить из кувшина, потому что _ слишком большой.", лед, кувшин,A,,
pr_ru_000838,"Лед нельзя было вылить из кувшина, потому что _ слишком узкий.", лед, кувшин,B,,
pr_ru_000839,"Проблема была намного хуже, чем ситуация с Джоном, потому что _ затронула больше людей.", ситуация, проблема,B,,
pr_ru_000840,"Проблема была намного хуже, чем ситуация с Джоном, потому что _ затрагивала только его самого.", ситуация, проблема,A,,
pr_ru_000841,"Женщине досталась блузка вместо рубашки, потому что _ была меньше по размеру.", блузка, рубашка,B,,
pr_ru_000843,"Бандана не закрывала его лицо так хорошо, как маска, потому что _ была крохотной.", маска, бандана,B,,
pr_ru_000844,"Бандана не закрывала его лицо так хорошо, как маска, потому что _ была идеальной.", бандана, маска,B,,
pr_ru_000845,"Я убрала говядину из своего рациона и добавила свинину, так как _ оказалась сытной..", свинина, говядина,A,,
pr_ru_000846,"Кросс-тренинг для бегунов сочетает в себе интенсивность спринта с легкостью бега трусцой, поскольку _ необходима для быстрых рывков.", мягкость, интенсивность,B,,
pr_ru_000847,"Кросс-тренинг для бегунов сочетает в себе интенсивность спринта с легкостью бега трусцой, поскольку _ необходима для более длительных пробежек.", интенсивность, мягкость,B,,
pr_ru_000848,"Для заживления шрама потребовалась медицинская помощь, а порез зажил естественным путем, потому что _ был серьезной раной.", порез, шрам,A,,
pr_ru_000849,"Для заживления шрама потребовалась медицинская помощь, а порез зажил естественным путем, потому что _ был небольшой раной.", порез, шрам,B,,
pr_ru_000850,"По любым меркам опера была катастрофой по сравнению с симфонией, поскольку _ финансировалась очень скупо.", симфония, опера,B,,
pr_ru_000851,"По любым меркам опера была катастрофой по сравнению с симфонией, поскольку _ финансировалась очень щедро.", опера, симфония,B,,
pr_ru_000852,"Джон решил сделать ставку на предстоящую гонку, потому что _ была огромной.", ставка, гонка,B,,
pr_ru_000853,"Джон решил сделать ставку на предстоящую гонку, потому что _ была небольшой.", гонка, ставка,B,,
pr_ru_000854,"Горничной пришлось мыть кухонный стол уксусом вместо химиката, потому что _ был в порядке.", уксус, химикат,A,,
pr_ru_000855,"Горничной пришлось мыть кухонный стол уксусом вместо химиката, потому что _ был дорогим.", химикат, уксус,A,,
pr_ru_000856,"Мужчина использовал проволоку вместо веревки, чтобы повесить тяжелое зеркало, так как _ могла выдержать больший вес.", веревка, проволока,B,,
pr_ru_000857,"Мужчина использовал проволоку вместо веревки, чтобы повесить тяжелое зеркало, поскольку _ могла выдерживать меньший вес.", веревка, проволока,A,,
pr_ru_000858,"Бен хотел съесть на завтрак бекон или салат, но по утрам _ был слишком нездоровым.", салат, бекон,B,,
pr_ru_000859,"Бен хотел съесть на завтрак бекон или салат, но на утро _ был слишком полезен.", салат, бекон,A,,
pr_ru_000861,"Предоставленный в холле крем не мог покрыть животик ребенка, потому что _ маленький.", крем, животик,A,,
pr_ru_000862,"Новая рубашка Джона, которую он купил себе, не подходила к его спине, _ была слишком узкой.", рубашка, спина,A,,
pr_ru_000863,"Новая рубашка Джона, которую он купил себе, не подходила к его спине, его _ была слишком широкой.", рубашка, спина,B,,
pr_ru_000864,"В жаркую погоду я всегда ношу шляпу, а не кепку, потому что _ закрывает большую площадь.", шляпа, кепка,A,,
pr_ru_000869,"Мужчина снял майку и надел футболку, потому что _ была свежей.", футболка, майка,A,,
pr_ru_000870,"Брюс попытался положить помаду в сумку, чтобы продолжить покупки, но _ оказалась слишком маленькой.", сумка, помада,A,,
pr_ru_000871,"Брюс попытался положить помаду в сумку, чтобы продолжить покупки, но _ оказалась слишком большой.", сумка, помада,B,,
pr_ru_000872,"Автобус должен был прибыть в 7: 45, но концерт с участием моей любимой инди-группы был назначен на 8: 00; К счастью, _ приехал рано, поэтому я ничего не пропустил.", концерт, автобус,B,,
pr_ru_000873,"Автобус должен был прибыть в 7: 45, но концерт с участием моей любимой инди-группы был назначен на 8: 00; К счастью, _ опоздал, поэтому я ничего не пропустил.", автобус, концерт,B,,
pr_ru_000874,"Джеймсу нужен был ящик побольше, чтобы собрать серебро, которое он обменял на золото, потому что _ больше.", золото, серебро,B,,
pr_ru_000875,"Джеймсу нужен был ящик побольше, чтобы собрать серебро, которое он обменял на золото, потому что _ меньше.", золото, серебро,A,,
pr_ru_000876,"Он переместил свою пачку бумаг за работой со стула на стол, так что теперь _ убран.", стол, стул,B,,
pr_ru_000877,"Он переместил свою пачку бумаг за работой со стула на стол, так что теперь _ накрыт.", стол, стул,A,,
pr_ru_000879,"Пара купила новую кровать для своей комнаты, но ей пришлось вернуть ее, потому что _ была слишком большой.", комната, кровать,B,,
pr_ru_000880,"Работать с новой машиной было легче, чем с новой работой, потому что _ была более серьезной.", машина, работа,B,,
pr_ru_000881,"Работать с новой машиной было труднее, чем с новой работой, потому что _ была большим изменением.", машина, работа,A,,
pr_ru_000882,"Лечение потребовалось для головы человека, но не для его спины, потому что _ была ужасна.", спина, голова,B,,
pr_ru_000884,"Я купил новую дверь, но она не подходила к светлой комнате, потому что _ была темного цвета.", дверь, комната,A,,
pr_ru_000885,"Я купил новую дверь, но она не подходила к светлой комнате, потому что _ была яркого цвета.", дверь, комната,B,,
pr_ru_000886,"Брейден заливал цемент из тачки в яму на просторном заднем дворе, пока _ не опустела.", тачка, яма,A,,
pr_ru_000887,"Брейден заливал цемент из тачки в яму на просторном заднем дворе, пока _ не была заполнена.", тачка, яма,B,,
pr_ru_000888,"В гараже можно было припарковать 3 машины, а в навесе - только 2, потому что _ был больше.", гараж, навес,A,,
pr_ru_000889,"3 машины можно было припарковать в гараже, но только 2 в навесе, потому что _ был меньше.", гараж, навес,B,,
pr_ru_000890,"Том переместил головоломку со стола на пол, потому что _ был чище.", пол, стол,A,,
pr_ru_000892,"Лосьон выбросили и заменили спреем, так как _ не снимал боль.", лосьон, спрей,A,,
pr_ru_000893,"Лосьон выбросили и заменили спреем, так как _ помог облегчить боль.", спрей, лосьон,A,,
pr_ru_000894,"Ей хотелось купить коврик для патио, потому что _ выглядело голым.", коврик, патио,B,,
pr_ru_000895,"Ей хотелось купить коврик для патио, потому что _ был в продаже.", коврик, патио,A,,
pr_ru_000896,"Я хочу использовать для игры телевизор, а не компьютер, потому что _ больше.", телевизор, компьютер,A,,
pr_ru_000897,"Я хочу использовать для игры телевизор, а не компьютер, потому что _ меньше.", телевизор, компьютер,B,,
pr_ru_000899,"Когда солнце село, поле приобрело золотистый оттенок, так как в тот вечер _ поглощало свет.", поле, солнце,A,,
pr_ru_000900,"Мотор на лодке был меньше, чем на яхте, поэтому _ была мощнее.", лодка, яхта,B,,
pr_ru_000901,"Мотор на лодке был меньше, чем на яхте, поэтому _ была слабее.", лодка, яхта,A,,
pr_ru_000902,"Джеймс не смог найти белый контроллер вокруг дивана, _ определенно спрятан.", диван, контроллер,B,,
pr_ru_000903,"Джеймс не смог найти белый контроллер вокруг дивана, _ явно видно.", контроллер, диван,B,,
pr_ru_000904,"Пол спорил, из какого строительного материала строить кирпич или ПВХ, потому что _ грубый.", ПВХ, кирпич,B,,
pr_ru_000905,"Пол спорил, из какого строительного материала строить кирпич или ПВХ, потому что _ гладкий.", кирпич, ПВХ,B,,
pr_ru_000906,"Он не возражал, когда масло попало на стул, но злился, когда оно попало на диван, потому что _ был дешевым.", диван, стул,B,,
pr_ru_000907,"Он не возражал, когда масло попало на стул, но злился, когда оно попало на диван, потому что _ был дорогим.", диван, стул,A,,
pr_ru_000909,"Мы отказались от радио как средства массовой информации, чтобы сделать наше заявление, и вместо этого выбрали телевидение, поскольку _ охватило очень много людей.", радио, телевидение,B,,
pr_ru_000910,"Джон хотел отправиться в Австралию на корабле, но у него было мало времени, поэтому он воспользовался поездом, потому что _ быстрее.", корабль, поезд,B,,
pr_ru_000911,"Джон хотел отправиться в Австралию на корабле, но у него было мало времени, поэтому он воспользовался поездом, потому что _ медленнее.", поезд, корабль,B,,
pr_ru_000912,"Он вынул свой секретный рецепт из папки и поместил его в книгу, так как _ была уязвима для посторонних глаз.", книга, папка,B,,
pr_ru_000913,"Он вынул свой секретный рецепт из папки и поместил его в книгу, так как _ была в безопасности от посторонних глаз.", книга, папка,A,,
pr_ru_000914,"Его травма намного хуже, чем ее царапина, потому что _ возникла в результате ужасного несчастного случая.", царапина, травма,B,,
pr_ru_000915,"Его травма намного хуже, чем ее царапина, потому что _ возникла в результате крошечной аварии.", травма, царапина,B,,
pr_ru_000916,"Девушка купила на рынке энергетический коктейль, чтобы подавить аппетит, однако _ не прошел.", рынок, коктейль,B,,
pr_ru_000917,"Девушка купила на рынке энергетический коктейль, чтобы подавить аппетит, однако _ процветал.", рынок, коктейль,A,,
pr_ru_000918,"Малыш не поместился в куртке, но прекрасно себя чувствовал в рубашке, так как _ была неподходящего размера.", куртка, рубашка,A,,
pr_ru_000921,"Поскольку он купил седан, он пожертвовал свой внедорожник на благотворительность, поскольку _ был новым.", седан, внедорожник,A,,
pr_ru_000922,"Намного веселее было на вечеринке, а не на конференции, потому что _ была расслабленной.", конференция, вечеринка,B,,
pr_ru_000923,"Нам было намного веселее на вечеринке, а не на конференции, поскольку _ была напряженной.", конференция, вечеринка,A,,
pr_ru_000924,"Томми не мог поставить кровать в комнате, потому что _ была слишком большой.", кровать, комната,A,,
pr_ru_000926,"Решать математические задачи на компьютере было труднее, чем на калькуляторе, потому что _ был разработан для математики.", компьютер, калькулятор,B,,
pr_ru_000927,"С математическими задачами было легче работать на компьютере, чем на калькуляторе, потому что _ был разработан для математики.", калькулятор, компьютер,B,,
pr_ru_000928,"В спектакле балерина танцевала под вальс, но не под джаз, поскольку _ был организован.", джаз, вальс,B,,
pr_ru_000931,"Мальчик хотел пойти в парк, а не в театр, потому что _ был в помещении.", театр, парк,A,,
pr_ru_000933,"Джо хотел перенести свой варгеймерский стол в домашний офис, но _ был слишком маленьким.", стол, офис,B,,
pr_ru_000934,"Муж купил бриллиант на свадьбу своей невесте вместо изумруда, потому что _ был красивее.", изумруд, бриллиант,B,,
pr_ru_000935,"Муж купил алмаз на свадьбу своей невесте вместо изумруда, потому что _ был грубым.", изумруд, алмаз,A,,
pr_ru_000936,"Генри попытался обрезать бамбук в своем дворе с помощью триммера, но у него возникли трудности, потому что _ оказался слишком коротким.", триммер, бамбук,A,,
pr_ru_000937,"Генри попытался обрезать бамбук в своем дворе с помощью триммера, но у него возникли трудности, потому что _ был слишком длинным.", бамбук, триммер,A,,
pr_ru_000938,"Мальчик попал в беду из-за кражи кольца, но он не коснулся ожерелья, потому что _ дорого стоило.", ожерелье, кольцо,B,,
pr_ru_000939,"Мальчик попал в беду из-за кражи кольца, но он не коснулся ожерелья, потому что _ стоило очень мало.", ожерелье, кольцо,A,,
pr_ru_000942,"К озеру было легче попасть через туннель, чем через мост, потому что _ был тесным.", туннель, мост,B,,
pr_ru_000943,"К озеру было легче попасть через туннель, чем через мост, потому что _ был просторным.", мост, туннель,B,,
pr_ru_000944,"Билли знал, что его змея LEGO голодна, но не знал, съест ли она крысу, потому что _ была не жива.", крыса, змея,B,,
pr_ru_000945,"Билли знал, что его змея LEGO голодна, но не знал, съест ли она крысу, потому что _ не умерла.", крыса, змея,A,,
pr_ru_000946,"Винт оставил в стене более глубокую царапину, чем гвоздь, потому что _ был тупее.", гвоздь, винт,A,,
pr_ru_000949,"В заброшенной церкви Пег подняла крест, но не подняла кинжал, что было хорошо, потому что _ был проклят.", кинжал, крест,A,,
pr_ru_000950,"Поскольку Том услышал шум при нажатии на тормоз, он решил починить суппорт, а не ротор, потому что _ был шумным.", суппорт, ротор,A,,
pr_ru_000951,"Поскольку Том услышал шум при нажатии на тормоз, он решил исправить суппорт, а не ротор, потому что _ был бесшумным.", суппорт, ротор,B,,
pr_ru_000952,"Ее трансгендерная речь не вызывала восхищения у всей группы, несмотря на то, что _ не была разборчивой.", речь, группа,B,,
